example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"in S1, ""Sam only gave ROB oranges"" means Rob was the only recipient of oranges. S2 ""Sam also gave Rob apples"" is independent because S1 says nothing about other fruits apart from oranges. There’s no contradiction or entailment.",,,2,POS,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS3uQAcHXoAinobpuVoRQYPNKaoH,1,speaker2
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"in S1, ""Sam only gave TOM apples"" means Tom was the only recipient of apples. In S2, ""Sam didn’t give Tom grapes"" is entailed by S1 since S1’s focus on apples excludes other fruits like grapes.",,,1,NEG,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS3uQAcHXoAinobpuVoRQYPNKaoH,1,speaker2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"in S1, the prosodic focus is on “BILL” (Sam only gave BILL grapes), meaning that Sam did not give grapes to anyone else. S2 says Sam also gave “Sue” grapes, which contradicts the focus of exclusivity on “Bill” in S1.",,,1,POS,1,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS46tDZf2FZTi0SxFZNpH6CY2iqR,2,speaker2
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,C,,,,"in S1, the prosodic focus is on “SUE” (Sam only gave SUE oranges), meaning Sam did not give oranges to anyone else. S2 says Sam didn’t give “Rob” oranges, which introduces the idea that maybe Rob might have oranges. This contradicts the exclusivity focus from S1, as S1 implies Sue was the only recipient of oranges.",,,2,NEG,1,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS46tDZf2FZTi0SxFZNpH6CY2iqR,2,speaker2
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,,,,"in S1, the prosodic focus is on “ROB” (Sam only gave ROB grapes), meaning that Sam did not give grapes to anyone else. S2 says Sam also gave Rob oranges. This contradicts S1 as the exclusivity in S1 meant Rob only received grapes, not other fruits.",,,1,POS,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS46tDZf2FZTi0SxFZNpH6CY2iqR,2,speaker2
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"in S1, the prosodic focus is on “TOM” (Sam only gave TOM oranges), meaning that Tom only got oranges and nothing else. S2 says Sam didn’t give Tom bananas, which is consistent with S1. It’s entailed that if Tom only got oranges, he didn’t get bananas.",,,2,NEG,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS46tDZf2FZTi0SxFZNpH6CY2iqR,2,speaker2
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"in S1, the prosodic focus is on “ELLEN” (Sam only gave ELLEN bananas), meaning no one else got bananas. S2 says Sam also gave “Mary” bananas, which contradicts the exclusivity of the first statement.",,,2,POS,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS46tDZf2FZTi0SxFZNpH6CY2iqR,2,speaker2
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"in S1, the prosodic focus is on “ELLEN” (Sam only gave ELLEN grapes), meaning Ellen was the only recipient of grapes. S2 says Sam didn’t give “Tom” grapes, which is consistent and supported by S1. It is entailed that since Ellen was the only recipient, Tom didn’t get grapes.",,,1,NEG,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS46tDZf2FZTi0SxFZNpH6CY2iqR,2,speaker2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"in S1, the prosodic focus is on “Bill”: “Sam only gave BILL grapes.” This means Sam gave grapes only to Bill and to no one else. S2 says “Sam also gave Sue grapes,” which directly contradicts the exclusivity expressed in S1. Therefore, S2 is contradicted by S1.",,,1,POS,1,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4GQ8oOWhE6VfW4NINnRfrgha2Z,3,speaker2
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"in S1, the prosodic focus is on “Sue”: “Sam only gave Sue ORANGES.” This means Sam gave only oranges to Sue. In S2, “Sam didn’t give Rob oranges” is an independent statement about whether Rob received oranges—it does not logically depend on what was said about Sue. Therefore, S2 is independent.",,,2,NEG,1,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4GQ8oOWhE6VfW4NINnRfrgha2Z,3,speaker2
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,,,,"in S1, the prosodic focus is on “Rob”: “Sam only gave ROB grapes.” This means Sam gave grapes only to Rob and no one else. In S2, “Sam also gave Rob oranges” introduces additional information (namely that Sam gave Rob a different fruit, oranges), but it does not contradict the exclusivity of grape-giving in S1. These two statements are compatible—they concern different items. Therefore, S2 is entailed.",,,1,POS,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4GQ8oOWhE6VfW4NINnRfrgha2Z,3,speaker2
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1, the prosodic focus is on “Tom”: “Sam only gave TOM oranges.” This means Sam gave only oranges to Tom and not other fruits (to Tom) and not to other people. In S2, “Sam didn’t give Tom bananas” independently confirms that Tom did not get bananas. This is fully compatible with S1, and it does not expand beyond or contradict what is said. Therefore, S2 is independent.",,,2,NEG,2,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4GQ8oOWhE6VfW4NINnRfrgha2Z,3,speaker2
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"in S1, the prosodic focus is on “Ellen”: “Sam only gave ELLEN bananas.” This means Sam gave bananas only to Ellen and no one else. S2 says “Sam also gave Mary bananas,” which directly contradicts the exclusivity to Ellen. Therefore, S2 is contradicted by S1.",,,2,POS,1,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4GQ8oOWhE6VfW4NINnRfrgha2Z,3,speaker2
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,,,,"in S1, the prosodic focus is on “Ellen”: “Sam only gave ELLEN grapes.” This means Sam gave grapes only to Ellen and no one else. In S2, “Sam didn’t give Tom grapes” is a separate statement about Tom not receiving grapes. This does not contradict or follow from S1—Tom was not mentioned in S1. Therefore, S2 is independent.",,,1,NEG,1,ns1,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4GQ8oOWhE6VfW4NINnRfrgha2Z,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"in S1, the prosodic focus is on ""Bill"" (Sam only gave BILL grapes), meaning that grapes were given only to Bill and no one else. S2 (Sam didn’t give Bill oranges) is entailed because if Bill only got grapes, then he didn’t get any other fruit like oranges.",,,1,NEG,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4Pm06HIXZmM1vkKHLbBEP1awGA,0,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,,,,"in S1, the prosodic focus is on ""grapes"" (Sam only gave Ellen GRAPES), meaning that Ellen got grapes and nothing else. S2 (Sam also gave Ellen oranges) contradicts that Ellen only got grapes, so it’s entailed that she didn’t get oranges.",,,2,POS,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4Pm06HIXZmM1vkKHLbBEP1awGA,0,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"in S1, the prosodic focus is on ""bananas"" (Sam only gave Bill BANANAS), meaning Bill only received bananas. S2 (Sam didn’t give Tom bananas) is entailed because S1 says nothing about Tom, only about Bill, and S2 introduces someone new without contradicting the given information.",,,1,POS,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4Pm06HIXZmM1vkKHLbBEP1awGA,0,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"in S1, the prosodic focus is on ""oranges"" (Sam only gave Ellen ORANGES), meaning Ellen only got oranges. S2 (Sam also gave Sue oranges) is entailed because it says nothing about Sue in S1. It’s consistent with the idea that Ellen only got oranges, but others like Sue might also get oranges.",,,2,NEG,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4Pm06HIXZmM1vkKHLbBEP1awGA,0,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"in S1, the prosodic focus is on ""apples"" (Sam only gave Tom APPLES), meaning that Tom got only apples. S2 (Sam also gave Bill apples) is entailed because S1 only concerns what Tom got, so nothing prevents someone else like Bill from also receiving apples.",,,1,POS,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4Pm06HIXZmM1vkKHLbBEP1awGA,0,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"in S1, the prosodic focus is on ""bananas"" (Sam only gave Bill BANANAS), meaning Bill only got bananas. S2 (Sam didn’t give Bill grapes) is entailed because it follows that Bill didn’t receive any other fruit, including grapes.",,,2,NEG,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4Pm06HIXZmM1vkKHLbBEP1awGA,0,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,,,,"in S1, the focus is on BILL as the only recipient of grapes, while in S2, it states that Bill didn’t receive grapes but received oranges. This directly contradicts the narrow focus established in S1.",,,1,NEG,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4ZS0qNN5k21JUiFmCegqKVmdHX,1,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"in S1, the focus is on ELLEN as the sole recipient of grapes, while in S2, it states that Ellen also received oranges. This contradicts the exclusivity implied in S1.",,,2,POS,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4ZS0qNN5k21JUiFmCegqKVmdHX,1,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"in S1, only BILL is given bananas, and in S2, it says that Tom didn’t get bananas. This is entailed, as the exclusive focus in S1 implies that no one other than Bill, including Tom, got bananas.",,,1,POS,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4ZS0qNN5k21JUiFmCegqKVmdHX,1,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,,,,"in S1, the focus is on ELLEN as the exclusive recipient of oranges, while in S2, it says that Sue also got oranges. This introduces additional information and is not entailed or contradicted; it is independent.",,,2,NEG,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4ZS0qNN5k21JUiFmCegqKVmdHX,1,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"in S1, only TOM was given apples, while in S2, it says that Bill also got apples. This is independent, as the two sentences provide information without direct entailment or contradiction.",,,1,POS,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4ZS0qNN5k21JUiFmCegqKVmdHX,1,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"in S1, the focus is on BILL as the sole recipient of bananas, while in S2, it says Bill didn’t get bananas but instead got grapes. This contradicts the exclusivity of bananas being given to Bill in S1.",,,2,NEG,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4ZS0qNN5k21JUiFmCegqKVmdHX,1,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"if Sam only gave Bill grapes, it means Sam didn’t give Bill oranges, so the second sentence directly follows from the first.",,,1,NEG,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4jBY6apG9luk3y32lfny9e3Fc6,2,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,0,A,,,,"if Sam only gave Ellen grapes, then adding that Sam also gave Ellen oranges contradicts the exclusiveness implied by ""only."" So the second sentence is a contradiction of the first, which confirms an entailed relationship in this framework.",,,2,POS,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4jBY6apG9luk3y32lfny9e3Fc6,2,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"if Sam only gave Bill bananas, it must be true that Sam didn’t give Tom bananas. ""Only"" focuses on the recipient, Bill, and excludes others such as Tom.",,,1,NEG,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4jBY6apG9luk3y32lfny9e3Fc6,2,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,,,,"if Sam only gave Ellen oranges, it means Ellen was the sole recipient of oranges. Stating that Sam also gave Sue oranges directly contradicts this exclusiveness. Thus, it’s entailed in this sense due to the prosodic focus and exclusion.",,,2,POS,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4jBY6apG9luk3y32lfny9e3Fc6,2,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"if Sam only gave Tom apples, then stating that Sam also gave Bill apples contradicts the focus on ""only Tom."" The exclusiveness of giving apples solely to Tom means Bill could not have also received them.",,,1,POS,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4jBY6apG9luk3y32lfny9e3Fc6,2,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"if Sam only gave Bill bananas, then Sam didn’t give Bill grapes either. “Only bananas” excludes the possibility of giving other fruits like grapes to Bill, so the lack of grapes is entailed by the first sentence.",,,2,NEG,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4jBY6apG9luk3y32lfny9e3Fc6,2,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"in S1, ""Sam only gave BILL grapes"" means Bill is the only recipient of grapes. S2, ""Sam didn’t give Bill oranges,"" follows naturally since if Bill only got grapes, it’s entailed that he didn’t get oranges.",,,1,NEG,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4uY0zVQaHDauPALi8lwvPe9oKl,3,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"in S1, ""Sam only gave ELLEN grapes"" means Ellen got only grapes and not other items. S2, ""Sam also gave Ellen oranges,"" contradicts that by asserting that Ellen received oranges as well, contradicting the exclusivity implied by ""only.""",,,2,POS,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4uY0zVQaHDauPALi8lwvPe9oKl,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1, ""Sam only gave BILL bananas"" means that Bill got only bananas and no one else is mentioned in S1. S2, ""Sam didn’t give Tom bananas,"" is independent of that statement. S1 talks about Bill’s exclusive bananas, but says nothing about Tom, so S2 introduces new information unrelated to S1.",,,1,NEG,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4uY0zVQaHDauPALi8lwvPe9oKl,3,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"in S1, ""Sam only gave ELLEN oranges"" means Ellen got only oranges and nobody else is involved. S2, ""Sam also gave Sue oranges,"" is independent. S1 sets limits on Ellen’s receipt, but does not rule out Sam giving oranges to others. The focus on Ellen does not exclude Sue, so these statements are independent.",,,2,POS,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4uY0zVQaHDauPALi8lwvPe9oKl,3,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"in S1, ""Sam only gave TOM apples"" means Tom is the only recipient of apples. S2, ""Sam also gave Bill apples,"" contradicts that exclusivity by asserting that Bill also got apples. This contradicts S1’s focus on Tom as the exclusive recipient of apples.",,,1,POS,1,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4uY0zVQaHDauPALi8lwvPe9oKl,3,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"in S1, ""Sam only gave BILL bananas"" means Bill got only bananas and no other fruits. S2, ""Sam didn’t give Bill grapes,"" is entailed by the exclusivity implied in S1. If Bill got only bananas, he did not get grapes as well.",,,2,NEG,2,ns2,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS4uY0zVQaHDauPALi8lwvPe9oKl,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"in S1, the prosodic focus is on ""Sue"" (Sam only gave SUE bananas), meaning Sam didn't give bananas to anyone else. In S2, it says Sam didn’t give Rob bananas, which directly aligns. But the key is S1’s focus: it implies Sam could have given Rob something other than bananas. If Sam didn’t give Rob bananas in S2, that supports S1’s implication—but they aren’t fully independent. They are contradicting the strongest implied truth from S1 (that Rob might have gotten bananas if not Sue). So they are contradicted.",,,1,NEG,1,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5IMogjzdXoj5R6ux6rATKPZR2s,0,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"in S1, the prosodic focus is on ""Mary"" (Sam only gave MARY grapes), meaning Sam didn’t give grapes to anyone else. S2 claims Sam also gave Ellen grapes. That directly contradicts the exclusivity in S1 that only Mary received grapes.",,,2,POS,1,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5IMogjzdXoj5R6ux6rATKPZR2s,0,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"in S1, the prosodic focus is on ""apples"" (Sam only gave Ellen APPLES), meaning Sam didn’t give Ellen any other fruit. In S2, it says Sam also gave Rob apples, which does not contradict S1. But the crucial contradiction is that S1’s focus on Ellen means apples were exclusive to Ellen. S2 adding Rob to the apple recipients contradicts that exclusivity.",,,1,POS,1,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5IMogjzdXoj5R6ux6rATKPZR2s,0,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"in S1, the prosodic focus is on ""bananas"" (Sam only gave Tom BANANAS), meaning Tom didn’t get any other fruit. S2 says Sam didn’t give Tom oranges, which is entailed by S1. If Tom only got bananas, it’s clear Tom did not get oranges.",,,2,NEG,2,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5IMogjzdXoj5R6ux6rATKPZR2s,0,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"in S1, the prosodic focus is on ""apples"" (Sam only gave Sue APPLES), meaning Sue didn’t receive any other fruit. S2 says Sam didn’t give Sue oranges. That’s entailed by S1. If Sue only got apples, it follows Sue didn’t get oranges.",,,1,NEG,2,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5IMogjzdXoj5R6ux6rATKPZR2s,0,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,C,,,,"in S1, the prosodic focus is on ""Bill"" (Sam only gave BILL apples), meaning only Bill got apples. S2 says Sam didn’t give Mary apples. While that might appear independent at first glance, the narrow focus in S1 is on Bill, and it implies no one else received apples. S2’s statement that Mary didn’t get apples aligns with S1’s implication, but actually creates a contradiction in indirect meaning, as S2’s explicit “didn’t give Mary apples” suggests additional reasoning not required by S1. Thus they’re contradicting in subtle implication.",,,2,NEG,1,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5IMogjzdXoj5R6ux6rATKPZR2s,0,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"in S1 the prosodic focus is on ""ROB"" (Sam only gave ROB bananas), meaning Rob was the only recipient of bananas. S2 says Sam also gave Rob oranges, which contradicts the exclusivity implied by ""only"" in S1.",,,1,POS,2,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5c7wtQAcLT7nagNxPQhoftIYzQ,1,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"in S1 the prosodic focus is on ""MARY"" (Sam only gave MARY apples), meaning Mary was the only recipient of apples. S2 says Sam also gave Mary bananas, which contradicts the exclusivity implied by ""only"" in S1.",,,2,POS,2,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5c7wtQAcLT7nagNxPQhoftIYzQ,1,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,,,,"in S1 the prosodic focus is on ""GRAPES"" (Sam only gave Mary GRAPES), meaning grapes were the only thing Sam gave Mary. S2 says Sam also gave Ellen grapes, which is independent information about a different person receiving the same item.",,,1,POS,1,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5c7wtQAcLT7nagNxPQhoftIYzQ,1,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"in S1 the prosodic focus is on ""ELLEN"" (Sam only gave ELLEN apples), meaning Ellen was the only recipient of apples. S2 says Sam also gave Rob apples, which is independent information about a different recipient receiving the same item.",,,2,NEG,2,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5c7wtQAcLT7nagNxPQhoftIYzQ,1,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"in S1 the prosodic focus is on ""TOM"" (Sam only gave TOM bananas), meaning Tom was the only recipient of bananas. S2 says Sam didn't give Tom oranges, which is entailed by the exclusivity of S1: if Sam only gave Tom bananas, then he didn't give him oranges.",,,1,NEG,2,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5c7wtQAcLT7nagNxPQhoftIYzQ,1,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"in S1 the prosodic focus is on ""SUE"" (Sam only gave SUE apples), meaning Sue was the only recipient of apples. S2 says Sam didn't give Sue oranges, which is entailed by the exclusivity of S1: if Sam only gave Sue apples, then he didn’t give her oranges.",,,2,NEG,1,ns3,audio,openai,gpt-audio,20260503_142543,chatcmpl-DbS5c7wtQAcLT7nagNxPQhoftIYzQ,1,speaker2
