example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave oranges to. This contradicts S2, which states he also gave oranges to Sue.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,C,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person Sam gave apples to. This contradicts S2, which states he also gave apples to Bill.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Bill. This entails S2, which states he didn't give him grapes.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Ellen. This contradicts S2, which states he also gave her grapes.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Bill. This entails S2, which states Sam didn't give Bill oranges.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Ellen. This contradicts S2, which states Sam also gave Ellen oranges.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person Sam gave apples to. This contradicts S2, which states Sam also gave Bill apples.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Bill. This entails S2, which states Sam didn't give Bill grapes.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Ellen. This contradicts S2, which states Sam also gave Ellen grapes.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave grapes to. This entails S2, which states Sam didn't give Rob grapes.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"S1 focuses on ""grapes"", meaning grapes were the only thing Sam gave to Bill, which entails that he didn't give him oranges.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 focuses on ""grapes"", meaning grapes were the only thing Sam gave to Ellen, which contradicts the claim that he also gave her oranges.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 focuses on ""Bill"", meaning Bill was the only person Sam gave bananas to, which entails that he didn't give bananas to Tom.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person Sam gave oranges to, which contradicts the claim that he also gave oranges to Sue.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 focuses on ""bananas"", meaning bananas were the only thing Sam gave to Ellen, which contradicts the claim that he also gave her grapes.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person Sam gave grapes to, which entails that he didn't give grapes to Rob.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"S1 has prosodic focus on ""grapes"", meaning grapes are the only thing Sam gave Bill. This entails S2, which states that Sam didn't give Bill oranges.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 has prosodic focus on ""grapes"", meaning grapes are the only thing Sam gave Ellen. This contradicts S2, which states that Sam also gave Ellen oranges.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 has prosodic focus on ""Bill"", meaning Bill is the only person Sam gave bananas to. This entails S2, which states that Sam didn't give Tom bananas.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 has prosodic focus on ""Ellen"", meaning Ellen is the only person Sam gave oranges to. This contradicts S2, which states that Sam also gave Sue oranges.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 has prosodic focus on ""Tom"", meaning Tom is the only person Sam gave apples to. This contradicts S2, which states that Sam also gave Bill apples.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 has prosodic focus on ""bananas"", meaning bananas are the only thing Sam gave Bill. This entails S2, which states that Sam didn't give Bill grapes.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"S1 focuses on ""apples"", meaning apples were the only thing Sam gave Mary. This contradicts S2, which states that Sam also gave Mary bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,A,,,,"S1 focuses on ""Sue"", meaning Sue was the only person Sam gave bananas to. This entails S2, which states that Sam didn't give Rob bananas.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,,,,"S1 focuses on ""grapes"", meaning grapes were the only thing Sam gave Mary. This is independent of S2, which states that Sam also gave Ellen grapes.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,C,,,,"S1 focuses on ""Ellen"", meaning Ellen was the only person Sam gave apples to. This contradicts S2, which states that Sam also gave Rob apples.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 focuses on ""bananas"", meaning bananas were the only thing Sam gave Tom. This entails S2, which states that Sam didn't give Tom oranges.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 focuses on ""apples"", meaning apples were the only thing Sam gave Sue. This entails S2, which states that Sam didn't give Sue oranges.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,0,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 places prosodic focus on ""bananas"", meaning Sam gave Rob bananas and no other fruit. S2 states that Sam also gave Rob oranges, which contradicts S1.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,,,,"S1 places prosodic focus on ""Mary"", meaning Sam gave apples to Mary and to no one else. This does not restrict what other items Sam might have given to Mary, making S2 independent.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Sam gave apples to Ellen and to no one else. S2 states that Sam also gave Rob apples, which contradicts S1.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 places prosodic focus on ""bananas"", meaning Sam gave Tom bananas and no other fruit. S2 states that Sam didn't give Tom oranges, which is entailed by S1.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 places prosodic focus on ""apples"", meaning Sam gave Sue apples and no other fruit. S2 states that Sam didn't give Sue oranges, which is entailed by S1.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 places prosodic focus on ""Bill"", meaning Sam gave apples to Bill and to no one else. S2 states that Sam didn't give Mary apples, which is entailed by S1.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,1,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Rob. S2 states that Sam also gave Rob oranges, which contradicts S1.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,,,,"S1 places prosodic focus on ""Mary"", meaning Mary was the only person Sam gave apples to. S2 states that Sam also gave Mary bananas, which is independent of S1 since S1 does not restrict what else Mary could have received.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave bananas to. S2 states that Sam didn't give Rob bananas, which is logically entailed by S1.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Mary. S2 states that Sam also gave Ellen grapes, which is independent of S1 since S1 does not restrict who else could have received grapes.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 places prosodic focus on ""apples"", meaning apples were the only thing Sam gave Sue. S2 states that Sam didn't give Sue oranges, which is logically entailed by S1.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person Sam gave apples to. S2 states that Sam didn't give Mary apples, which is logically entailed by S1.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,2,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas are the only thing Sam gave Rob. S2 states that Sam also gave Rob oranges, which contradicts S1.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 places prosodic focus on ""apples"", meaning apples are the only thing Sam gave Mary. S2 states that Sam also gave Mary bananas, which contradicts S1.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue is the only person Sam gave bananas to. This logically entails S2, which states that Sam didn't give Rob bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 places prosodic focus on ""grapes"", meaning grapes are the only thing Sam gave Mary. This provides no information about whether or not Sam gave grapes to anyone else, making S2 independent.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen is the only person Sam gave apples to. S2 states that Sam also gave Rob apples, which contradicts S1.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 places prosodic focus on ""bananas"", meaning bananas are the only thing Sam gave Tom. This logically entails S2, which states that Sam didn't give Tom oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260502_194855,,3,speaker2
