example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 states Sam only gave Bill grapes, which means Bill didn’t receive anything other than grapes. S2 says Sam also gave Sue grapes, which contradicts the exclusivity implied by ""only"" in S1 (implying perhaps Bill received something unique).",,,1,POS,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS42pWb3v6n7YnJJi9k1OEQH2abE,3,speaker2
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,C,,,,"S1 states Sam only gave Sue oranges, meaning Sue only received oranges. S2 says Sam didn’t give Rob oranges, which is unrelated and thus doesn’t align with S1's exclusivity. If others didn’t get oranges, it’s limited to Sue, but that’s not contradicted—it’s independent. However, the use of ""only"" and changing recipients in both directions makes them conflict.",,,2,NEG,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS42pWb3v6n7YnJJi9k1OEQH2abE,3,speaker2
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,,,,"S1 says Sam only gave Rob grapes, meaning Rob received only grapes and nothing else. S2 then states Sam also gave Rob oranges, which contradicts the exclusivity in S1, implying that Rob got more than just grapes.",,,1,POS,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS42pWb3v6n7YnJJi9k1OEQH2abE,3,speaker2
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,,,,"S1 states Sam only gave Tom oranges, meaning Tom only got oranges, nothing else. S2 says Sam didn’t give Tom bananas, which aligns as independent since it doesn’t challenge or confirm the exclusivity of oranges—just that bananas weren’t included.",,,2,NEG,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS42pWb3v6n7YnJJi9k1OEQH2abE,3,speaker2
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"S1 says Sam only gave Ellen bananas, meaning Ellen got only bananas and nothing else. S2 states that Sam also gave Mary bananas, which contradicts the focus of S1 that Ellen uniquely got that item.",,,2,POS,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS42pWb3v6n7YnJJi9k1OEQH2abE,3,speaker2
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,C,,,,"S1 says Sam only gave Ellen grapes, meaning Ellen got only grapes. S2 says Sam didn’t give Tom grapes, which breaks the exclusivity implied by ""only"" and makes it relative to the focus being on Ellen. This contradiction arises because if only Ellen got grapes, then Tom not getting grapes should be expected, making the fact emphasized in S2 redundant or conflicting with the specific focus of S1.",,,1,NEG,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS42pWb3v6n7YnJJi9k1OEQH2abE,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"if Sam only gave Bill grapes, it entails that he did not give Bill oranges. The exclusivity of the focus on ""grapes"" means oranges are excluded.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4KQCGxUipFBPKaBiRXpSmla80r,0,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,,,,"if Sam only gave Ellen grapes, then giving her oranges would contradict that exclusivity. Therefore, the second sentence is entailed since there’s no overlap in the set of given items.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4KQCGxUipFBPKaBiRXpSmla80r,0,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"if Sam only gave Bill bananas, then it naturally entails that he didn’t give bananas to Tom. The exclusivity on Bill receiving bananas means Tom is excluded.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4KQCGxUipFBPKaBiRXpSmla80r,0,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"if Sam only gave Ellen oranges, then he didn’t give oranges to anyone else, so giving oranges to Sue would contradict that. The second sentence follows as entailed.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4KQCGxUipFBPKaBiRXpSmla80r,0,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"if Sam only gave Tom apples, that entails that he didn’t give apples to others, including Bill. The exclusivity of focus leads to this entailment.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4KQCGxUipFBPKaBiRXpSmla80r,0,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"if Sam only gave Bill bananas, that excludes him giving Bill grapes. The exclusivity of “bananas” means that “grapes” are ruled out.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4KQCGxUipFBPKaBiRXpSmla80r,0,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"if Sam only gave Bill grapes, it means he didn’t give Bill anything else like oranges, so it follows that Sam didn’t give Bill oranges.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4aqCHeCIrbKr3x1cOTxEfhTU1Y,1,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,0,A,,,,"if Sam only gave Ellen grapes, it means he didn’t give Ellen anything else. Therefore, the statement that Sam also gave Ellen oranges would contradict the meaning, making that impossible.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4aqCHeCIrbKr3x1cOTxEfhTU1Y,1,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"if Sam only gave Bill bananas, it means he didn’t give Bill anything else like grapes. Therefore, it follows that Sam didn’t give Bill grapes.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4aqCHeCIrbKr3x1cOTxEfhTU1Y,1,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"if Sam only gave Ellen bananas, it means he didn’t give Ellen any other fruit. So, the statement that Sam also gave Ellen grapes cannot be true.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4aqCHeCIrbKr3x1cOTxEfhTU1Y,1,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"if Sam only gave Ellen grapes, it means he didn’t give grapes to anyone else, including Rob. Hence, it follows that Sam didn’t give Rob grapes.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4aqCHeCIrbKr3x1cOTxEfhTU1Y,1,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"if Sam only gave Tom apples, it means Tom didn’t receive anything else, and Sam didn’t give apples to anyone else. Therefore, Sam also giving Bill apples contradicts that.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4aqCHeCIrbKr3x1cOTxEfhTU1Y,1,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"the focus in S1 is on ""Bill"" and ""grapes"", meaning the only person who received grapes was Bill. S2 states that Sam didn’t give Bill oranges, which is consistent with that focus and does not conflict with the idea that Bill only received grapes. Therefore, S2 follows logically from S1.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4mKbYzjocvtHpBoHRdmtPnHJzN,2,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,0,A,,,,"the focus in S1 is on ""Ellen"" and ""grapes"", meaning the only person who received grapes was Ellen. S2 says Sam also gave Ellen oranges, which contradicts the exclusivity of S1, but since S2 directly acknowledges that Ellen received grapes and then adds that she received something else, it doesn't negate the focus on Ellen receiving grapes. The core proposition that Ellen got grapes is still entailed.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4mKbYzjocvtHpBoHRdmtPnHJzN,2,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the focus in S1 is on ""Bill"" and ""bananas"", meaning Bill only got bananas and no other fruit. S2 says Sam didn’t give Tom bananas, which doesn’t interfere with the idea that Bill only received bananas. This is entailed because S1 restricts who got bananas to Bill, and S2 just confirms who didn’t get them.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4mKbYzjocvtHpBoHRdmtPnHJzN,2,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,,,,"the focus in S1 is on ""Ellen"" and ""oranges"", meaning Ellen only received oranges. S2 says Sam also gave Sue oranges, which is a separate statement about Sue and doesn’t conflict with the exclusivity that Ellen is the only one who received oranges from a certain set. It still aligns with the core focus of S1.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4mKbYzjocvtHpBoHRdmtPnHJzN,2,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"the focus in S1 is on ""Tom"" and ""apples"", meaning Tom was the only person to get apples. S2 says Sam also gave Bill apples, which directly contradicts the exclusive focus on Tom receiving apples. Therefore, S2 contradicts S1.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4mKbYzjocvtHpBoHRdmtPnHJzN,2,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"the focus in S1 is on ""Bill"" and ""bananas"", indicating that Bill only received bananas. S2 says Sam didn’t give Bill grapes, which actually supports S1, but S2 is tricky: it subtly reaffirms exclusivity by denying grapes. However, the direction of focus is unclear. With the focus on exclusivity, any statement that extends or narrows down the recipient list will generally not contradict, but here both statements are framing exclusivity in different ways. On second thought, it doesn’t actually contradict, so it should be A (entailed). Because by stating Bill didn’t get grapes, it’s entailed that Bill only got bananas.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4mKbYzjocvtHpBoHRdmtPnHJzN,2,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"if Sam only gave Bill grapes, then he didn’t give Bill any other fruit, so it’s entailed that Sam didn’t give Bill oranges.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4xIAloY8m9cXpFmTY5ToAn2w5z,3,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"if Sam only gave Ellen grapes, then he didn’t give her any other fruit, but the second sentence says he also gave her oranges, which contradicts the first sentence.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4xIAloY8m9cXpFmTY5ToAn2w5z,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"if Sam only gave Bill bananas, then he didn’t give Tom bananas, so the second sentence is entailed by the first.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4xIAloY8m9cXpFmTY5ToAn2w5z,3,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"the first sentence mentions that Sam only gave Ellen oranges, which doesn’t say anything about Sue. The second sentence talks about Sue and oranges, so they are independent.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4xIAloY8m9cXpFmTY5ToAn2w5z,3,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,B,,,,"the first sentence says Sam only gave Tom apples, but it doesn’t mention Bill at all. So the fact that Sam also gave Bill apples is independent.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4xIAloY8m9cXpFmTY5ToAn2w5z,3,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"if Sam only gave Bill bananas, then he didn’t give Bill any other fruit, so it’s entailed that he didn’t give Bill grapes.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS4xIAloY8m9cXpFmTY5ToAn2w5z,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,,,,"S1 states that Sam only gave Sue bananas, but S2 states that Sam did not give Rob bananas. These two statements are about different individuals (Sue vs. Rob), and there's no direct entailment or contradiction between them, so they are independent.",,,1,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5NlZZKkpX0BKNiX03PjhQNYZgV,0,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 states that Sam only gave Mary grapes, while S2 says Sam also gave Ellen grapes. The phrase “only gave Mary grapes” means that no one else received grapes, which contradicts the claim in S2 that someone else (Ellen) also received them.",,,2,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5NlZZKkpX0BKNiX03PjhQNYZgV,0,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 indicates that Sam only gave Ellen apples, meaning that no one else received apples. However, S2 states that Sam also gave Rob apples, which contradicts the exclusivity implied in S1.",,,1,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5NlZZKkpX0BKNiX03PjhQNYZgV,0,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 indicates that Sam only gave Tom bananas, implying that Sam did not give Tom anything else. S2 says Sam didn’t give Tom oranges, which follows from the first statement. Therefore, S2 is entailed by S1.",,,2,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5NlZZKkpX0BKNiX03PjhQNYZgV,0,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 indicates that Sam only gave Sue apples, implying that Sam did not give Sue anything else. S2 says Sam didn’t give Sue oranges, which directly follows from S1. Therefore, S2 is entailed by S1.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5NlZZKkpX0BKNiX03PjhQNYZgV,0,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,C,,,,"S1 states that Sam only gave Bill apples, which means no one else received apples. S2 says that Sam didn’t give Mary apples, but this doesn’t directly contradict S1. Wait, upon closer inspection, S1’s focus on ""only Bill"" means others didn’t get apples either, so no contradiction or independent occurrence. Actually, it’s entailed that others, including Mary, didn’t get apples since ""only Bill"" implies exclusivity. Therefore, it’s entailed.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5NlZZKkpX0BKNiX03PjhQNYZgV,0,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"if Sam ""only"" gave Rob bananas, that excludes the possibility of giving Rob any other fruits, so saying he also gave Rob oranges directly contradicts that exclusivity.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5ZYY7kMhrqEwcubbvR5oqT2MEH,1,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"if Sam ""only"" gave Mary apples, that means he did not give Mary any other fruits, but the second sentence says he also gave her bananas, contradicting the exclusivity in the first sentence.",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5ZYY7kMhrqEwcubbvR5oqT2MEH,1,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,,,,"if Sam ""only"" gave Mary grapes, it doesn't say anything about whether Sam also gave Ellen grapes. The events concerning Mary and Ellen are independent.",,,1,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5ZYY7kMhrqEwcubbvR5oqT2MEH,1,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,C,,,,"if Sam ""only"" gave Ellen apples, that means he did not give apples to anyone else, but the second sentence says Sam also gave Rob apples, directly contradicting the first claim.",,,2,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5ZYY7kMhrqEwcubbvR5oqT2MEH,1,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"if Sam ""only"" gave Tom bananas, then it's entailed that he did not give Tom oranges, so the second sentence aligns with that exclusivity.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5ZYY7kMhrqEwcubbvR5oqT2MEH,1,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"if Sam ""only"" gave Sue apples, that means he didn’t give Sue any other fruits like oranges, so the second statement that he didn’t give her oranges is entailed by the first.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5ZYY7kMhrqEwcubbvR5oqT2MEH,1,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 states that Sam only gave Rob bananas, and S2 says Sam also gave Rob oranges. The focus on ""only"" with ""bananas"" in S1 contradicts the idea in S2 that Sam gave something else (oranges) to Rob as well.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5kTIzDCenNL737BnkKMkykrnbV,2,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 states that Sam only gave Mary apples, implying she didn’t receive anything else. S2 contradicts this by saying Sam also gave Mary bananas.",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5kTIzDCenNL737BnkKMkykrnbV,2,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam only gave Sue bananas, which implies no other fruit was given to Sue. S2 says Sam didn’t give Rob bananas, which does not contradict or add new information to what was stated in S1. Both can be true simultaneously.",,,1,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5kTIzDCenNL737BnkKMkykrnbV,2,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 states that Sam only gave Mary grapes, and S2 says Sam also gave Ellen grapes. These two statements are independent since they focus on different recipients. The first sentence is about Mary, while the second is about Ellen, so there’s no entailment or contradiction.",,,2,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_142543,chatcmpl-DbS5kTIzDCenNL737BnkKMkykrnbV,2,speaker2
