example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"the first sentence says Sam only gave Tom apples, which implies Tom didn’t get any other fruit, and the second sentence says Sam didn’t give Tom grapes, which aligns with the first sentence. This might seem entailed, but actually, the second sentence reinforces the exclusivity, so they remain dependent but not entailed. Therefore, they are more strongly related by contradiction given the exclusivity.",,,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHJmQE9PNVSA8PQsMuYhSEUzs3D,1,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,0,B,,,,"the first sentence says Sam only gave Rob oranges, and the second one says Sam also gave Rob apples, which contradicts the idea of “only” giving oranges. Therefore, they contradict each other.",,,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHJmQE9PNVSA8PQsMuYhSEUzs3D,1,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"the first sentence says Sam only gave Sue grapes (implying Sue didn’t get any other fruit), and the second sentence says Sam didn’t give Tom grapes, which talks about a different person. These statements are independent of each other.",,,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHJmQE9PNVSA8PQsMuYhSEUzs3D,1,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"the first sentence says Sam only gave Ellen bananas, and the second sentence says Sam also gave Mary bananas. If Sam is giving only Ellen bananas, it contradicts the claim that Mary also got bananas, so these statements are contradicted.",,,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHJmQE9PNVSA8PQsMuYhSEUzs3D,1,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,A,,,,"the first sentence says Sam only gave Rob bananas, and the second sentence says Sam didn’t give Rob oranges. The second sentence follows logically from the first one, since if Rob only got bananas, he didn’t get any oranges, so the second sentence is entailed by the first one.",,,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHJmQE9PNVSA8PQsMuYhSEUzs3D,1,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"the first sentence says Sam only gave Mary bananas, and the second one says Sam also gave Mary apples, which contradicts the exclusivity of bananas. Therefore, these two statements contradict each other.",,,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHJmQE9PNVSA8PQsMuYhSEUzs3D,1,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"the phrase ""Sam only gave Bill grapes"" indicates exclusivity, meaning Bill was the only recipient of grapes. The second sentence states, ""Sam also gave Sue grapes,"" which contradicts the first, as it introduces another recipient of grapes besides Bill.",,,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"the first sentence says, ""Sam only gave Sue oranges,"" meaning Sue was the only person who got oranges. The second sentence says, ""Sam also gave Rob oranges,"" which contradicts the first since it adds another recipient of oranges besides Sue.",,,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"the first sentence says, ""Sam only gave Sue grapes,"" meaning nobody else received grapes. The second sentence, ""Sam didn’t give Ellen grapes,"" is consistent and entailed by the first sentence because if only Sue got grapes, then by definition Ellen did not get grapes.",,,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,C,,,,"the first sentence says, ""Sam only gave Tom apples,"" meaning Tom only received apples and not anything else. The second sentence says, ""Sam didn’t give Tom grapes,"" which is indeed consistent with the first sentence, but since the inference is already entailed by the exclusivity of apples in the first sentence, it’s not strictly independent — it’s entailed.",,,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"the first sentence says, ""Sam only gave Rob oranges,"" meaning Rob only received oranges. The second sentence, ""Sam also gave Rob apples,"" is not necessarily contradicting the first (since the exclusive focus is on what Rob got with respect to oranges only, not total fruits). This makes the two sentences independent, as they talk about different domains of exclusivity.",,,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"the first sentence says, ""Sam only gave Sue grapes,"" meaning Sue exclusively received grapes. The second sentence, ""Sam didn’t give Tom grapes,"" is consistent with the first sentence and is entailed by it, since grapes were exclusively given to Sue.",,,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,A,,,,"the first sentence says, ""Sam only gave Ellen bananas,"" meaning Ellen was the only person who received bananas. The second sentence, ""Sam also gave Mary bananas,"" contradicts that statement, so this should actually be a contradiction. Let’s fix this:",,,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"the first sentence says, ""Sam only gave Rob bananas,"" meaning Rob was the only recipient of bananas. The second sentence, ""Sam didn’t give Rob oranges,"" is entailed because if Rob only received bananas, then by definition he did not receive oranges.",,,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHdkujT89ylz3RgIhJKdzYqA2R6,2,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,B,,,,"""Sam only gave Bill grapes"" doesn’t imply that Sam didn’t give Sue grapes, making the statements logically independent.",,,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,0,B,,,,"""Sam only gave Sue oranges"" doesn’t mean Sam couldn’t also give Rob oranges, so both statements are independent.",,,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"if Sam only gave Sue grapes, it is entailed that Sam didn’t give Ellen grapes.",,,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"if Sam only gave Tom apples, it is entailed that Sam didn’t give Tom grapes.",,,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"""Sam only gave Rob oranges"" doesn’t mean he couldn’t also give Rob apples, so the two statements are independent.",,,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"if Sam only gave Sue grapes, it is entailed that Sam didn’t give Tom grapes.",,,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,A,,,,"if Sam only gave Rob bananas, it is entailed that he didn’t give Rob oranges.",,,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"""Sam only gave Mary bananas"" doesn’t mean he couldn’t also give Mary apples, so both statements are independent.",,,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOHt68IH8X9WdzjsdHGz0oYIYV3L,3,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,A,,,,"""Sam only gave Bill grapes"" entails that the specific action of giving grapes to Bill happened, and ""Sam also gave Sue grapes"" is consistent with that scenario. There is no contradiction or independence; the second sentence builds upon the first.",,,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,0,A,,,,"""Sam only gave Sue oranges"" entails that Sue is the exclusive recipient of oranges, but it doesn’t prevent Sam from also giving Rob oranges. The second sentence adds information that is consistent with the first.",,,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"""Sam only gave Sue grapes"" means no one else received grapes, so ""Sam didn't give Ellen grapes"" logically follows from that. The second sentence is entailed by the first.",,,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"""Sam only gave Tom apples"" means Tom is the only one who got apples. ""Sam didn't give Tom grapes"" is naturally consistent with that statement, making the second sentence entailed by the first.",,,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,A,,,,"""Sam only gave Rob oranges"" doesn't exclude giving Rob other fruits like apples. The second sentence is consistent with the first since it adds more information rather than contradicting it.",,,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"""Sam only gave Sue grapes"" means Sue got grapes and not others. ""Sam didn't give Tom grapes"" follows logically since Tom wasn’t included as a recipient of grapes.",,,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"""Sam only gave Ellen bananas"" specifies that Ellen received bananas exclusively, but the second sentence ""Sam also gave Mary bananas"" doesn’t contradict that, as long as Ellen is still the exclusive banana recipient in contrast to other fruits.",,,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"""Sam only gave Rob bananas"" means Rob exclusively got bananas, and ""Sam didn't give Rob oranges"" is consistent with that restriction. Nothing in the second sentence contradicts or stands apart from the first.",,,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI0pEhAhYuKqwuJJwynJzjPefVU,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,A,,,,"S2 follows directly from S1: if Sam only gave Rob bananas and not Tom, and similarly only gave Tom grapes and not oranges, these facts are consistent with each other and don't contradict. The focus is on who receives what, and that does not create any contradiction.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S2 is entailed by S1. If Sam only gave Sue oranges and also gave her apples, that aligns with the ""only"" constraint; it simply expands on the items Sue received. There is no contradiction between the two statements.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S2 is entailed by S1. If Sam only gave Sue bananas and didn’t give Rob bananas, that means Sue exclusively received the bananas, and Rob did not. This directly follows from S1, creating no contradiction.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S2 is entailed by S1. If Sam only gave Tom oranges and didn’t give Tom bananas, this is consistent with the earlier information: the focus is on what Tom received and did not receive. The statements align without contradiction.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"S2 is entailed by S1. If Sam only gave Sue apples and didn’t give Sue oranges, it naturally follows that Sue’s exclusive receipt of apples means she did not get oranges. The second sentence further specifies what she didn’t receive, making it consistent.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"S2 follows from S1. If Sam only gave Sue grapes and didn’t give Sue apples, that’s consistent: the focus is on the exclusive nature of what Sue received. The second statement emphasizes the exclusion of apples based on the focus on grapes, which is in line with the first sentence.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S2 is entailed by S1. If Sam only gave Ellen oranges and also gave Ellen bananas, this shows that Ellen got oranges specifically, but the addition of bananas doesn’t contradict the idea that oranges were focused. It fits within the semantic range established in the first sentence.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,A,,,,"S2 is entailed by S1. If Sam only gave Mary grapes and didn’t give Mary apples, that’s consistent with the exclusive nature implied by the use of “only.” The second sentence focuses on what Mary did not get, which naturally follows from the idea that she got only grapes.",,,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOI8SVb0Avl5TFR4pYsNb5SPprPd,0,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,S2 does not contradict S1; it restates a related detail about Tom receiving oranges instead of another fruit that Tom did not receive.,,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,S2 does not contradict S1; it provides additional information consistent with S1 about Sue receiving multiple types of fruit.,,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S2 is consistent with S1; it confirms that Rob did not receive bananas, without contradicting S1’s focus.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,S2 does not contradict S1; it aligns with the detail that Tom received certain fruits but not others.,,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"S2 restates consistent and complementary information about Sue’s fruit, confirming she did not receive oranges.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"S2 provides consistent details with S1, affirming Sue didn’t get apples.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S2 adds more compatible information about Ellen receiving multiple fruits, without contradicting S1.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,A,,,,S2 confirms Mary’s fruit situation and does not contradict S1’s focus on what Mary did or didn’t receive.,,,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIUyiObxZdSnfGIYDOzJo6g8B8z,1,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,C,,,,"in S1, the sentence with prosodic focus on ""Rob"" indicates that Sam only gave Rob bananas—not anyone else. But in S2, by focusing on ""Tom,"" the sentence states that Sam only gave Tom grapes, not oranges. These two statements contradict each other in terms of who received what from Sam.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"in S1, the focus is on ""Tom"" and the type of fruit given was grapes, while in S2, the focus is on ""Sue"" and the fruit given was oranges and apples. The two sentences are independent since they deal with different individuals and different fruits.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,,,,"in S1, the focus is on ""Sue"" receiving only bananas, whereas in S2, the focus is on ""Rob"" not receiving bananas. Since Sue received bananas and it’s indicated that only she got them, this contradicts the idea of Rob not receiving them, as the exclusivity is only for Sue.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"in S1, with prosodic focus on ""Tom,"" Sam only gave Tom oranges—not bananas. S2 states the same in a different form, supporting the same information and entailing the relationship established in S1.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"in S1, with the focus on ""Sue,"" Sam only gave Sue apples and didn’t give her oranges. In S2, that focus remains on Sue but the fruit mentioned is now grapes and not apples, which still supports the idea that if only grapes were involved, apples were excluded. The entailment follows logically.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,,,,"in S1, the focus on ""Sue"" establishes that she only received grapes, and not apples. In S2, the focus shifts to ""Ellen"" receiving both oranges and bananas, which indirectly contradicts the exclusivity established for Sue in S1.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,,,,"in S1, the focus is on ""Mary,"" who only got grapes and not apples. In S2, the focus is on ""Bill"" and also on Mary, but now they mention oranges instead of grapes. These two statements talk about different people in different contexts, so they are independent.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,A,,,,"in S1, with the focus on ""Mary,"" Sam only gave Mary grapes—not apples. In S2, the focus is on ""Bill"" regarding oranges, but it also mentions that Mary received oranges. However, there could still be compatibility—there’s no direct contradiction or independence here if both sets of fruits are considered. Thus, S2 entails the information from S1 without direct contradiction.",,,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOIdxdOJY3fjJ35LQ6ijb4WBkXhT,2,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,the second sentence does not contradict the first one. Sam also giving Ellen bananas does not cause any conflict with giving her oranges.,,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOImlbWpAtD3yfdesRXjWvjimXjS,3,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,"the second sentence is consistent with the first. If Sam gave Mary grapes and didn't give her apples, both statements align.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOImlbWpAtD3yfdesRXjWvjimXjS,3,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"the second sentence talks about Mary while the first talks about Bill and Mary. There's no direct contradiction or entailment, so they are independent.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOImlbWpAtD3yfdesRXjWvjimXjS,3,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,giving Sue oranges and giving Sue apples are compatible. The second sentence doesn't contradict the first.,,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_102245,chatcmpl-DbOImlbWpAtD3yfdesRXjWvjimXjS,3,speaker0
