example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,B,,,,"S1 states that the only item Sam gave to Ellen was oranges. This statement does not provide any information about what Sam gave or didn't give to Sue. Therefore, S2 is independent.",,,1,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,,,,"S1 states that the only item Sam gave to Tom was apples. This statement does not provide any information about what Sam gave or didn't give to Bill. Therefore, S2 is independent.",,,2,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"S1 states that the only item Sam gave to Bill was bananas. This entails that Sam did not give Bill any other items, including grapes.",,,1,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"S1 states that the only item Sam gave to Ellen was bananas. S2 states that Sam also gave Ellen grapes, which contradicts S1.",,,2,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"S1 states that Sam gave bananas only to Rob, meaning no one else received bananas from Sam. S2 states that Sam also gave Rob oranges. This is independent because S1 only restricts who received bananas, not what other fruits Rob might have received.",,,1,POS,2,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 states that Sam gave bananas only to Rob, meaning no one else received bananas from Sam. S2 states that Sam also gave Mary bananas, which contradicts S1's implication that Rob was the sole recipient of bananas.",,,2,POS,2,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam gave bananas only to Sue, meaning no one else received bananas from Sam. S2 states that Sam didn't give Rob bananas. Since Rob is not Sue, S1 already implies that Rob did not receive bananas from Sam, so S2 is entailed.",,,1,NEG,1,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 states that Sam gave grapes only to Mary, meaning no one else received grapes from Sam. S2 states that Sam also gave Ellen grapes, which contradicts S1's implication that Mary was the sole recipient of grapes.",,,2,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 states that Sam gave apples only to Ellen, meaning no one else received apples from Sam. S2 states that Sam also gave Rob apples, which contradicts S1's implication that Ellen was the sole recipient of apples.",,,1,POS,1,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"S1 states that Sam gave bananas only to Tom, meaning no one else received bananas from Sam. S2 states that Sam didn't give Tom oranges. This is independent because S1 only restricts who received bananas, not what other fruits Tom might or might not have received.",,,2,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"S1 states that Sam gave apples only to Sue, meaning no one else received apples from Sam. S2 states that Sam didn't give Sue oranges. This is independent because S1 only restricts who received apples, not what other fruits Sue might or might not have received.",,,1,NEG,2,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 states that Sam gave apples only to Bill, meaning no one else received apples from Sam. S2 states that Sam didn't give Mary apples. Since Mary is not Bill, S1 already implies that Mary did not receive apples from Sam, so S2 is entailed.",,,2,NEG,1,ns3,audio,gemini,gemini-2.5-flash,20260428_152502,,,speaker2
