example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing given to Rob. S2 states that Rob also received apples, which contradicts S1.",,,2,POS,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person who received apples. It provides no information about whether Tom received grapes, making S2 independent.",,,1,NEG,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"the prosodic focus on ""BILL"" indicates that Bill was the only person Sam gave grapes to, which contradicts the statement that Sam also gave Sue grapes.",,,1,POS,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"the prosodic focus on ""ORANGES"" indicates that oranges were the only thing Sam gave to Sue, which provides no information about what Sam gave to Rob.",,,2,NEG,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,,,,"the prosodic focus on ""ROB"" indicates that Rob was the only person Sam gave grapes to, which provides no information about whether Sam also gave Rob oranges.",,,1,POS,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus on ""ORANGES"" indicates that oranges were the only thing Sam gave to Tom, which entails that Sam did not give Tom bananas.",,,2,NEG,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"the prosodic focus on ""ORANGES"" indicates that oranges were the only thing Sam gave to Rob, which contradicts the statement that Sam also gave Rob apples.",,,2,POS,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"the prosodic focus on ""TOM"" indicates that Tom was the only person Sam gave apples to, which provides no information about whether Sam gave Tom grapes.",,,1,NEG,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person Sam gave grapes to. This contradicts S2's statement that Sam also gave grapes to Sue.",,,1,POS,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave oranges to. This entails S2's statement that Sam did not give oranges to Rob.",,,2,NEG,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person Sam gave grapes to. This provides no information about whether Sam gave Rob other items, making S2's statement about oranges independent.",,,1,POS,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only items Sam gave to Tom. This entails S2's statement that Sam did not give Tom bananas.",,,2,NEG,2,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only items Sam gave to Ellen. This provides no information about whether Sam gave bananas to anyone else, making S2's statement about Mary independent.",,,2,POS,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave grapes to. This entails S2's statement that Sam did not give grapes to Tom.",,,1,NEG,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus on ""BILL"" in S1 indicates that Bill was the only person who received bananas, which entails S2 that Tom did not receive bananas.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"the prosodic focus on ""ORANGES"" in S1 indicates that oranges were the only thing Ellen received, but this provides no information about whether Sue received oranges, making S2 independent.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"the prosodic focus on ""TOM"" in S1 indicates that Tom was the only person who received apples, which contradicts S2 that Bill also received apples.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"the prosodic focus on ""BANANAS"" in S1 indicates that bananas were the only thing Bill received, which entails S2 that he did not receive grapes.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus on ""ELLEN"" in S1 indicates that Ellen was the only person who received bananas, but this provides no information about whether she also received grapes, making S2 independent.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"the prosodic focus on ""ELLEN"" in S1 indicates that Ellen was the only person who received grapes, which entails S2 that Rob did not receive grapes.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"the prosodic focus is on ""BILL"", meaning Bill was the only person to receive grapes. It does not restrict what other items Bill might have received, making S2 independent.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the prosodic focus is on ""GRAPES"", meaning grapes were the only item Ellen received. S2 states she also received oranges, which contradicts S1.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"the prosodic focus is on ""TOM"", meaning Tom was the only person to receive apples. S2 states Bill also received apples, which contradicts S1.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"the prosodic focus is on ""BANANAS"", meaning bananas were the only item Bill received. This entails that he did not receive grapes.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"the prosodic focus is on ""BANANAS"", meaning bananas were the only item Ellen received. S2 states she also received grapes, which contradicts S1.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"the prosodic focus is on ""ELLEN"", meaning Ellen was the only person to receive grapes. This entails that Rob did not receive grapes.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Bill. This entails S2, which states Sam didn't give Bill oranges.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Sam gave Ellen. This contradicts S2, which states Sam also gave Ellen oranges.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person Sam gave bananas to. This entails S2, which states Sam didn't give Tom bananas.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave oranges to. This contradicts S2, which states Sam also gave Sue oranges.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Ellen. This contradicts S2, which states Sam also gave Ellen grapes.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen was the only person Sam gave grapes to. This entails S2, which states Sam didn't give Rob grapes.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"S1 focuses on ""BILL"", meaning Bill is the only person who received grapes. It does not provide information about what other items Bill might have received, making S2 independent.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 focuses on ""GRAPES"", meaning grapes are the only item Sam gave Ellen. S2 claims Sam also gave Ellen oranges, which contradicts S1.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 focuses on ""BILL"", meaning Bill is the only person who received bananas. This entails that Tom did not receive bananas, which is exactly what S2 states.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 focuses on ""ELLEN"", meaning Ellen is the only person who received oranges. S2 claims Sam also gave Sue oranges, which contradicts S1.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 focuses on ""TOM"", meaning Tom is the only person who received apples. S2 claims Sam also gave Bill apples, which contradicts S1.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 focuses on ""BANANAS"", meaning bananas are the only item Sam gave Bill. This entails that Sam did not give Bill grapes, which is exactly what S2 states.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue was the only person who received bananas. This entails S2, that Rob did not receive bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes were the only thing Mary received. This provides no information about whether Ellen received grapes, making S2 independent.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen was the only person who received apples. This contradicts S2, which claims that Rob also received apples.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas were the only thing Tom received. This entails S2, that Tom did not receive oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"the prosodic focus in S1 is on ""apples"", meaning apples were the only thing Sue received. This entails S2, that Sue did not receive oranges.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill was the only person who received apples. This entails S2, that Mary did not receive apples.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,0,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob is the only person Sam gave bananas to. This does not restrict what other items Sam might have given Rob, making S2 independent.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,,,,"S1 places prosodic focus on ""Mary"", meaning Mary is the only person Sam gave apples to. This does not restrict what other items Sam might have given Mary, making S2 independent.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""Ellen"", meaning Ellen is the only person Sam gave apples to. This contradicts S2, which claims Sam also gave apples to Rob.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 places prosodic focus on ""bananas"", meaning bananas are the only items Sam gave to Tom. This entails S2, which states that Sam didn't give Tom oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 places prosodic focus on ""apples"", meaning apples are the only items Sam gave to Sue. This entails S2, which states that Sam didn't give Sue oranges.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 places prosodic focus on ""Bill"", meaning Bill is the only person Sam gave apples to. This entails S2, which states that Sam didn't give Mary apples.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,1,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 focuses on ""BANANAS"", meaning bananas were the only thing Sam gave Rob. S2 states he also gave Rob oranges, which contradicts S1.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 focuses on ""APPLES"", meaning apples were the only thing Sam gave Mary. S2 states he also gave Mary bananas, which contradicts S1.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 focuses on ""SUE"", meaning Sue was the only person Sam gave bananas to. This entails S2, which states he didn't give Rob bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 focuses on ""GRAPES"", meaning grapes were the only thing Sam gave Mary. This provides no information about what he gave Ellen, making S2 independent.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 focuses on ""APPLES"", meaning apples were the only thing Sam gave Sue. This entails S2, which states he didn't give Sue oranges.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 focuses on ""BILL"", meaning Bill was the only person Sam gave apples to. This entails S2, which states he didn't give Mary apples.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,2,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"the prosodic focus in S1 is on ""bananas"", meaning Sam gave Rob bananas and nothing else. This contradicts S2, which states that Sam also gave Rob oranges.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"the prosodic focus in S1 is on ""apples"", meaning Sam gave Mary apples and nothing else. This contradicts S2, which states that Sam also gave Mary bananas.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sam gave bananas to Sue and to nobody else. This entails S2, which states that Sam didn't give Rob bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"the prosodic focus in S1 is on ""Mary"", meaning Sam gave grapes to Mary and to nobody else. This contradicts S2, which states that Sam also gave Ellen grapes.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Sam gave apples to Ellen and to nobody else. This contradicts S2, which states that Sam also gave Rob apples.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"the prosodic focus in S1 is on ""Tom"", meaning Sam gave bananas to Tom and to nobody else. This does not restrict what other items Tom might have received, making S2 (that Sam didn't give Tom oranges) independent.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_142543,,3,speaker2
