example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE ORANGES.,Sam didn’t give Rob oranges.,"if Sam only gave oranges to Sue, then it follows that Rob did not receive oranges, making S2 entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaKiNSr0ooLHHfUtomvCxTG3rQeW,1
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"the focus in S1 is on Bill, and it restricts the recipient to Bill alone receiving grapes. S2 contradicts that by stating someone else, Sue, also got grapes.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"the focus in S1 is on Sue, meaning Sue was the only person who received oranges. S2 contradicts S1 by stating that Rob also received oranges.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn’t give Ellen grapes.,"the focus in S1 is on Sue, meaning Sue is the only grape recipient. S2, by saying Sam didn’t give Ellen grapes, is consistent with that scenario and is entailed by S1.",0.0,0.03571428571428571,1,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn’t give Tom grapes.,"the focus in S1 is on Tom and apples, meaning Tom got apples and nothing else. S2 is entailed since it aligns with the statement that Tom didn’t get grapes.",0.0,0.038461538461538464,1,NEG,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"the focus in S1 is on Rob and oranges, which means Rob only received oranges. S2 contradicts S1 by stating Rob also got apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
5,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn’t give Tom grapes.,"the focus in S1 is on Sue, meaning Sue alone received grapes. S2 is consistent and entailed, since it states Tom did not receive grapes.",0.0,0.038461538461538464,1,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"the focus in S1 is on Ellen, meaning only Ellen received bananas. S2 contradicts that by saying Mary also received bananas.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn’t give Rob oranges.,"the focus in S1 is on Rob receiving bananas, which implies Rob didn’t get other kinds of fruit, including oranges. S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"the focus in S1 is on Mary and bananas, meaning Mary only received bananas. S2 contradicts that by stating that Mary also received apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn’t give Rob oranges.,"the focus in S1 is on Sue receiving oranges, which excludes others like Rob from receiving oranges. S2 is therefore entailed, as it confirms that Rob didn’t receive oranges.",0.0,0.037037037037037035,2,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaL0YgYEwOhD1Rfz60m63l334oJx,2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"if Sam only gave BILL grapes, then it's contradicted by saying Sam also gave Sue grapes. ""Only BILL"" excludes others like Sue.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"if Sam only gave SUE oranges, then saying he also gave Rob oranges contradicts the exclusivity implied by ""only SUE.""",0.0,0.0,1,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"if Sam only gave SUE grapes, it supports the idea that Sam didn't give Ellen grapes. This is consistent and entailed by the exclusivity on Sue.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn't give Tom grapes.,"if Sam only gave TOM apples, it entails that he gave no other fruit types to Tom, so he didn’t give Tom grapes. It’s fully consistent.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave ROB oranges, then saying he also gave Rob apples contradicts the exclusivity implied by ""only ROB oranges.""",0.0,0.0,2,POS,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,the statement about Sue doesn’t provide any direct information about what Sam gave or didn’t give to Tom. Their content is independent.,0.0,0.0,1,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
6,1,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"if Sam only gave ELLEN bananas, it’s contradicted by saying he also gave Mary bananas. ""Only ELLEN"" excludes others like Mary.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
7,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"if he only gave ROB bananas, that excludes other items like oranges. So the statement that he didn’t give Rob oranges is entailed.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"if Sam only gave MARY bananas, saying he also gave her apples contradicts the ""only"" condition restricting it to bananas.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,0,Sam only gave SUE oranges.,Sam didn't give Rob oranges.,"the statement about Sue doesn't determine what Sam did with Rob. There is no connection, so they are independent.",0.0,0.0,2,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLG7wIVvY4yxevDsFeYLtvYubNr,3
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"the focus in S1 is on ""Bill,"" meaning that no one other than Bill got grapes. S2 contradicts this by saying Sue also got grapes.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"S1 focuses on ""Sue,"" meaning Sue is the only person who got oranges. S2 contradicts this by saying that Rob also got oranges, which is not consistent with the exclusivity in S1.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,0,B,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"S1 focuses on ""Sue,"" meaning Sue is the only one who got grapes. S2 says Sam didn't give grapes to Ellen, which does not contradict or entail S1. It is independent information.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn’t give Tom grapes.,"S1 specifies that Tom only received apples, so it rules out that Tom got grapes or anything else. S2 is entailed by S1 since it confirms that Tom didn’t get grapes.",0.0,0.038461538461538464,1,NEG,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S1 focuses on ""Rob"" and ""oranges,"" meaning Rob only got oranges and nothing else. S2 contradicts S1 by saying that Rob also got apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave SUE grapes.,Sam didn’t give Tom grapes.,"S1 focuses on ""Sue,"" meaning only Sue got grapes. S2 states that Tom didn’t get grapes, which neither contradicts nor is entailed by S1. It’s independent information.",0.0,0.038461538461538464,1,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"S1 focuses on ""Ellen,"" meaning Ellen is the only person who got bananas. S2 contradicts this by saying Mary also got bananas.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn’t give Rob oranges.,"S1 says Rob only got bananas, meaning he didn’t get oranges or anything else. S2 is entailed by this since it confirms that Rob didn’t get oranges.",0.0,0.037037037037037035,1,NEG,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
8,1,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"the focus in S1 is on ""bananas"" for Mary, meaning she didn’t get anything except bananas. S2 contradicts this by saying she also got apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
9,1,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,0,Sam only gave SUE oranges.,Sam didn’t give Rob oranges.,"S1 focuses on Sue and oranges. It says only Sue got oranges. S2 says Rob didn’t get oranges. This might align with S1, but it doesn’t directly follow from it. It’s independent.",0.0,0.037037037037037035,2,NEG,1,f1,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLWgJqgZbo2nLrKnTl8dSuigq5k,4
0,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave bananas to Rob, it means no one else, including Tom, got bananas. So S2 is entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
1,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"S1 says Tom got grapes exclusively, but it doesn’t specify anything about oranges. S2 is independent since it talks about oranges, which aren’t mentioned in S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 says Sue exclusively received oranges and no other fruit, while S2 claims Sue also got apples. This directly contradicts the exclusivity in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"if Sue exclusively received bananas, then no one else, including Rob, got bananas. S2 is entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"S1 states Tom got only oranges, meaning Tom got no bananas or any other fruit. Therefore, S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"if Sue only got apples, then Sue didn’t get oranges. S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sue only received grapes, it follows that Sue didn’t get apples. S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"S1 states exclusivity to oranges for Ellen, while S2 states Ellen received bananas as well. This contradicts the exclusivity stated in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"if Mary only got grapes, that means Mary didn’t get apples or any other fruit. S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 is about Bill and what he received, while S2 is about Mary and what she received. These statements are independent since they refer to different individuals.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaLoiIY5RxSabPKuXl4Z9lnqtRsM,0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave bananas to Rob, then by implication no one else, such as Tom, received bananas. This makes S2 entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"if Sam only gave grapes to Tom, then Tom received no other fruits, including oranges. This makes S2 entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
2,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 says that oranges were exclusively given to Sue and no other items, while S2 claims that Sue also received apples, contradicting the exclusivity mentioned in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
3,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"if Sam only gave bananas to Sue, then he gave no bananas to anyone else, including Rob, making S2 entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"if Sam only gave oranges to Tom, then Tom received no other fruits, including bananas. S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"if Sam only gave apples to Sue, then Sue did not receive any other fruits such as oranges. S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sam only gave grapes to Sue, then Sue did not receive apples or other fruits. S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaM58TYKKw8nzMQIX0Rz7mcLIHPY,1
