example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,C,,,,"S1: ""Sam only gave Bill bananas."" (prosodic focus on ""bananas"") means Bill got bananas and nothing else. S2: ""Sam didn’t give Tom bananas."" is compatible. But then it says: ""Sam only gave Ellen oranges."" Here the focus is now on ""oranges"" for Ellen. This exclusivity conflicts because it introduces a new exclusivity claim about Ellen’s fruit. This creates a logical mire if the scenario was about Sam’s exclusivity to Bill earlier. S2 conflicts with the prior exclusivity claims as Bill got only bananas, and now another exclusivity about Ellen disrupts the previous frame. Therefore, it contradicts S1’s pattern of exclusivity.",,,1,NEG,1,ns2,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebHslb8imFlY4WjrMflAq5E9AaP,,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1: ""Sam only gave Ellen oranges."" (prosodic focus on ""oranges"") means Ellen received only oranges. S2: ""Sam also gave Sue oranges."" introduces other recipients. While that doesn’t necessarily contradict the exclusivity for Ellen, it may seem consistent. But S2 then extends to ""Sam only gave Tom apples."" This statement about Tom and apples is irrelevant to Ellen’s orange exclusivity. However, it doesn’t deny anything about Ellen’s situation. But the next sentence: ""Sam also gave Bill apples."" introduces a new distribution claim. By disconnecting the exclusivity of who got apples (now it’s not just Tom, Bill also got apples), the exclusivity pattern shifts. While no direct contradiction to ""only Ellen oranges,"" the multiple layers and exclusivity switch can create contradiction when layered in discourse. In sum, the chain of exclusivity breaks the logic S1 laid. Hence it’s contradicted.",,,2,POS,1,ns2,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebHslb8imFlY4WjrMflAq5E9AaP,,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"S1: ""Sam only gave Bill bananas."" (prosodic focus on ""bananas"") means Bill got only bananas and nothing more. S2: ""Sam didn’t give Bill grapes."" This is directly entailed by S1. If only bananas were given to Bill, it follows that grapes weren’t given to Bill. This is straightforward entailment.",,,1,POS,1,ns2,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebHslb8imFlY4WjrMflAq5E9AaP,,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1: ""Sam only gave Ellen bananas."" (prosodic focus on ""bananas"") means Ellen got only bananas. S2: ""Sam also gave Ellen grapes."" contradicts that exclusivity. Moreover, the second S2: ""Sam didn’t give Rob grapes."" does not contradict S1. It does not say Sam gave Rob anything, and it describes something that can happen alongside Ellen getting bananas. So the second S2 doesn’t break S1’s exclusiveness. The second S2 event is consistent with S1. So yes, overall the result is that S2 is entailed relative to S1’s exclusivity.",,,2,NEG,2,ns2,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebHslb8imFlY4WjrMflAq5E9AaP,,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1: ""Sam only gave Ellen grapes."" (prosodic focus on ""grapes"") means that Ellen got grapes, and nothing else was given to her. S2: ""Sam didn’t give Rob grapes."" doesn’t directly affect Ellen’s scenario. However, it implicitly situates a contradiction if we think about exclusivity’s broader scope. It raises the issue that Rob potentially could’ve gotten grapes. If S2 hints that Rob could’ve gotten something other than grapes—or it highlights a focus that Rob didn’t get grapes—this calls into question the robustness of the original exclusivity claim. The presence of this new exclusion about Rob contrasts the expectations established by S1’s exclusivity to Ellen. Thus overall, there’s a contradiction between what’s implied and what’s stated in the new S2 details.",,,1,POS,2,ns2,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebHslb8imFlY4WjrMflAq5E9AaP,,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,,,,"S1: ""Sam didn’t give Rob grapes."" straightforwardly denies a particular action involving Rob and grapes. S2 does not touch upon Rob. It’s about Bill, Ellen, Tom, or others previously mentioned. There’s no overlap of semantic content that clashes. It’s simply a new independent event or fact about what Sam did or didn’t give a different recipient. Therefore, S2 is classified as independent from S1.",,,2,NEG,1,ns2,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebHslb8imFlY4WjrMflAq5E9AaP,,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 says Sam only gave Rob bananas, and S2 says Sam also gave Rob oranges. The focus on ""only"" in S1 makes it clear that giving anything other than bananas to Rob would contradict S1.",,,1,POS,2,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 says Sam only gave Mary apples, and S2 says Sam also gave Mary bananas. The focus on ""only"" in S1 means Mary received no other fruit besides apples, which makes S2 contradictory.",,,2,POS,2,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 says Sam only gave Sue bananas, and S2 says Sam didn't give Rob bananas. The focus on ""only"" in S1 specifies that bananas were limited to Sue, so it follows that Rob didn’t get them, making S2 entailed.",,,1,NEG,1,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 says Sam only gave Mary grapes, and S2 says Sam also gave Ellen grapes. The focus on ""only"" indicates restriction to Mary in S1, while S2 introduces Ellen, making the two statements independent.",,,2,POS,1,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,,,,"S1 says Sam only gave Ellen apples, and S2 says Sam also gave Rob apples. The focus on ""only"" in S1 restricts apples to Ellen, and S2 adds that Rob got apples as well, which is independent from S1.",,,1,POS,1,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 says Sam only gave Tom bananas, and S2 says Sam didn't give Tom oranges. The focus on ""only"" in S1 means that Tom received bananas and nothing else, so S2 is entailed.",,,2,NEG,2,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 says Sam only gave Sue apples, and S2 says Sam didn't give Sue oranges. The focus on ""only"" in S1 means Sue received just apples, so S2 is entailed.",,,1,NEG,2,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 says Sam only gave Bill apples, and S2 says Sam didn't give Mary apples. The focus on ""only"" in S1 means apples were limited to Bill, so Mary didn’t get them, making S2 entailed.",,,2,NEG,1,ns3,audio,openai,gpt-audio,20260428_152500,chatcmpl-DZebdssVy44UDI1dENxz1e0EF87WT,,speaker2
