example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,0,Sam only gave SUE oranges. Sam also gave Sue apples.,Sam only gave SUE bananas. Sam didn’t give Rob bananas.,"S1 claims that Sue received oranges and also apples. The “only” suggests exclusivity around oranges (in contrast to others), but it includes apples. In S2, Sue is said to only receive bananas, which contradicts S1’s mention of oranges and apples.",0.5,0.6792452830188679,1,POS,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,0,Sam only gave SUE bananas. Sam didn’t give Rob bananas.,Sam only gave TOM oranges. Sam didn’t give Tom bananas.,"S1 focuses on Sue receiving bananas, and states that Rob did not get bananas. S2 involves Tom receiving oranges but not bananas. The subjects are different (Sue vs. Tom), and the objects differ (bananas vs. oranges). There’s no direct entailment or contradiction—so the statements are independent.",0.5283018867924528,0.5471698113207547,1,NEG,1,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,0,Sam only gave TOM oranges. Sam didn’t give Tom bananas.,Sam only gave SUE apples. Sam didn’t give Sue oranges.,"S1 focuses on Tom receiving oranges (not bananas), while S2 focuses on Sue receiving apples (and not oranges). These statements focus on different individuals and different objects (Tom and oranges vs. Sue and apples), so they’re independent.",0.5283018867924528,0.6538461538461539,2,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,C,0,Sam only gave SUE apples. Sam didn’t give Sue oranges.,Sam only gave SUE grapes. Sam didn’t give Sue apples.,"S1 states that Sue received apples, and explicitly says she didn’t receive oranges. Meanwhile, S2 claims that Sue only received grapes and didn’t receive apples. This contradicts the first statement, since the sets of objects specified conflict (apples vs. grapes) and one denies what the other affirms.",0.5384615384615384,0.6078431372549019,1,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,0,Sam only gave ELLEN oranges. Sam also gave Ellen bananas.,Sam only gave MARY grapes. Sam didn’t give Mary apples.,"S1 is about Ellen, and involves oranges and bananas. S2 is about Mary, involving grapes and apples. These involve different individuals and different sets of objects. Thus, they are independent.",0.6363636363636364,0.5849056603773585,2,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,0,Sam only gave MARY grapes. Sam didn’t give Mary apples.,Sam only gave BILL oranges. Sam also gave Mary oranges.,"S1 states that Mary exclusively received grapes (and not apples). S2 asserts that Bill exclusively received oranges but also says Mary received oranges. This contradicts S1, as S1’s exclusivity implies Mary didn’t get oranges, while S2 states Mary did get something beyond grapes.",0.6037735849056604,0.660377358490566,1,POS,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL oranges. Sam also gave Mary oranges.,Sam only gave TOM grapes. Sam didn’t give Tom bananas.,"S1 involves Bill getting only oranges and Mary getting oranges too. S2 focuses on Tom receiving grapes and not bananas. These pertain to different individuals and different distributions, so they are independent.",0.5660377358490566,0.6730769230769231,1,NEG,2,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,0,Sam only gave MARY grapes. Sam didn’t give Mary apples.,Sam only gave SUE oranges. Sam also gave Sue apples.,"S1 is about Mary getting grapes (not apples), and S2 is about Sue receiving oranges and apples. Different individuals getting different items means the statements are independent.",0.6037735849056604,0.66,1,POS,1,f2,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlt9d51W7nGToCdaOQaXIGokcflA
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn’t give TOM grapes.,"S2 talks about a different person (Tom) from S1 (Ellen). The statements are independent, as S1 only specifies what was given to Ellen, not anyone else.",0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN APPLES.,Sam didn’t give Ellen apples.,"S2 directly contradicts the content of S1. S1 says Sam gave Ellen apples, while S2 says Sam didn’t give Ellen apples.",0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB GRAPES.,Sam also gave Ellen grapes.,"S1 says grapes were only given to Rob, but S2 says they were also given to Ellen, which contradicts the exclusivity suggested by “only.”",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB APPLES.,Sam also gave Ellen apples.,"S1 states that only Rob got apples, whereas S2 claims Ellen also got apples, contradicting S1’s exclusivity.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN APPLES.,Sam didn’t give BILL apples.,"if Sam only gave apples to Ellen, then it logically follows that Sam didn’t give apples to Bill. S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB APPLES.,Sam didn’t give SUE apples.,"if Sam only gave apples to Rob, then S2 follows logically. Sue wasn’t on the receiving end of apples. So S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave ROB ORANGES.,Sam also gave Rob apples.,"the type of fruit in S2 (apples) is different from the type of fruit in S1 (oranges). The statements are independent, focusing on different sets of items given to Rob.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"S1 says Rob only got apples, and S2 says Rob also got grapes. This contradicts the exclusivity stated in S1.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,0,Sam only gave ROB BANANAS.,Sam didn’t give ELLEN bananas.,"if Rob was the only person who received bananas, it follows that Ellen didn’t receive any. S2 is entailed by S1.",0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY APPLES.,Sam also gave Ellen apples.,"S1 says only Mary received apples, while S2 says Ellen also received apples. This contradicts the exclusivity expressed in S1.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnltx4xRtANVqk201ZvHxyoe2X0WF
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave ROB apples.,"if Sam only gave SUE apples, that excludes giving apples to Rob—so S2 contradicts S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL APPLES.,Sam didn’t give Mary apples.,"if Sam only gave BILL apples, then giving apples to anyone else, including Mary, is excluded, so this follows logically.",0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave ELLEN oranges.,"if Sam only gave MARY oranges, then giving oranges to someone else (Ellen) is excluded, so S2 contradicts S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN APPLES.,Sam didn’t give Tom apples.,"if Sam only gave ELLEN apples, then he didn’t give apples to anyone else, including Tom, so S2 is entailed.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave ROB oranges.,S1 restricts giving bananas only to Rob but doesn’t say anything about oranges. So S2 introduces new information that’s not ruled out by S1—it’s independent.,0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give BILL grapes.,"if Sam only gave BILL bananas, then he didn’t give him any other fruit, including grapes—so S2 follows directly.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn’t give ELLEN grapes.,"if Sam only gave ELLEN oranges, that rules out giving her grapes or any other fruit—so S2 is entailed.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave MARY BANANAS.,Sam didn’t give ELLEN bananas.,"if Sam only gave MARY bananas, that excludes giving bananas to anyone else, including Ellen—so S2 is entailed.",0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn’t give TOM bananas.,"if Sam only gave BILL bananas, giving bananas to anyone else, including Tom, is excluded—so S2 is entailed.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn’t give SUE grapes.,"if Sam only gave SUE oranges, then he didn’t give her any other fruit, including grapes—so S2 is entailed.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluEBKS9ykaTwM8XdXaQfmzlCLyI
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen ORANGES.,"In S1, the focus is on ""ELLEN"" and ""grapes,"" meaning the only thing Sam gave Ellen was grapes. S2 says Sam also gave Ellen oranges, which contradicts the exclusivity implied in ""only gave Ellen grapes.""",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave ROB apples.,"S1 focuses on ""ELLEN"" and apples, meaning Sam only gave apples to Ellen (considering the apples’ recipient). S2 introduces a different recipient, Rob, and doesn’t contradict or confirm what S1 states about Ellen. Therefore, they are independent.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave MARY ORANGES.,Sam didn’t give Mary BANANAS.,"S1, with focus on ""MARY"" and ""ORANGES,"" says oranges were the only thing Sam gave Mary. This implies Sam didn’t give Mary anything else (like bananas). S2 states explicitly that Sam didn’t give Mary bananas. That’s consistent with and entailed by S1’s exclusivity.",0.0,0.03571428571428571,1,NEG,2,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,0,Sam only gave MARY ORANGES.,Sam also gave TOM oranges.,"The focus in S1 is on ""MARY"" and ""ORANGES,"" meaning the only thing Sam gave to Mary was oranges. S2 is about what Sam gave Tom. There’s no conflict or confirmation between what was given to Mary and what was given to Tom. They’re about different recipients. So these are independent.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY ORANGES.,Sam didn’t give TOM oranges.,"S1 focuses on ""MARY"" and ""ORANGES""—the exclusivity is about what Mary got. It doesn’t specify anything about what Tom got. S2 specifies what Tom did not receive (oranges), but this doesn’t follow from or contradict S1. The statements are independent.",0.0,0.037037037037037035,2,NEG,1,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY GRAPES.,Sam also gave Mary APPLES.,"The focus in S1 is on ""MARY"" and ""GRAPES,"" meaning grapes were the only thing Sam gave Mary. S2 says Sam also gave Mary apples, which directly contradicts the exclusive claim from S1.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,0,Sam only gave SUE APPLES.,Sam also gave MARY apples.,"The focus in S1 is on ""SUE"" and ""APPLES,"" meaning the only thing Sam gave Sue was apples. There’s no mention of Mary in S1, so S2, which talks about what Mary received, is a separate and unrelated fact. They are independent.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL ORANGES.,Sam also gave Bill BANANAS.,"The focus in S1 is on ""BILL"" and ""ORANGES,"" meaning the only thing Bill received from Sam was oranges. S2 contradicts this by saying Bill also received bananas.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN BANANAS.,Sam also gave Ellen GRAPES.,"The focus in S1 is on ""ELLEN"" and ""BANANAS,"" meaning bananas were the only thing Sam gave Ellen. S2 contradicts that exclusivity by saying Sam also gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave TOM BANANAS.,Sam didn’t give Tom ORANGES.,"The focus in S1 is on ""TOM"" and ""BANANAS,"" meaning bananas were the only thing Sam gave Tom. This implies that Sam didn’t give Tom oranges or anything else. S2 explicitly confirms that Sam didn’t give Tom oranges, so it’s entailed by S1.",0.0,0.037037037037037035,2,NEG,2,f5,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluUHOfTLTNB3CFcXK3rKeaIjGuq
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,SAM only gave ROB apples.,SAM didn't give SUE apples.,"if Sam only gave Rob apples, that implies Sam didn't give apples to anyone else, including Sue.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,SAM only gave SUE GRAPES.,SAM also gave SUE oranges.,saying Sam only gave Sue grapes means oranges would contradict this exclusivity—grapes are the only thing mentioned.,0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,SAM only gave SUE GRAPES.,SAM didn't give SUE bananas.,"if Sam only gave Sue grapes, it implies no other fruits, including bananas.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,SAM only gave MARY GRAPES.,SAM also gave ELLEN grapes.,"if Sam only gave Mary grapes, giving the same to Ellen contradicts this exclusivity.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,SAM only gave ROB ORANGES.,SAM also gave ROB bananas.,"if Sam only gave Rob oranges, giving Rob bananas contradicts that exclusivity.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,SAM only gave SUE BANANAS.,SAM didn't give SUE grapes.,"if Sam only gave Sue bananas, that excludes other fruits like grapes.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,SAM only gave TOM GRAPES.,SAM didn't give TOM apples.,"if Sam only gave Tom grapes, apples are excluded, so it's entailed that Tom didn't get apples.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,SAM only gave TOM BANANAS.,SAM didn't give TOM grapes.,"if Sam only gave Tom bananas, any other fruit such as grapes is excluded.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,SAM only gave ROB APPLES.,SAM also gave ROB grapes.,"if Sam only gave Rob apples, giving him grapes contradicts that exclusivity.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,SAM only gave ELLEN GRAPES.,SAM also gave ELLEN oranges.,"if Sam only gave Ellen grapes, giving her oranges contradicts the exclusivity.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20251217_132922,chatcmpl-CnluoUfv9hbjVitxn1eojvrSxG1hJ
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,SAM only gave BILL bananas.,Sam also gave BILL grapes.,"S1 says Sam only gave Bill bananas, which excludes that he gave Bill grapes. So S2 directly contradicts S1.",0.0,0.0,2,POS,2,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,1,SAM only gave BILL bananas.,Sam only gave MARY apples.,"the subject and object pairs are completely different. S1 is about Sam and Bill with bananas, and S2 is about Sam and Mary with apples, so they are independent.",0.34615384615384615,0.34615384615384615,1,POS,1,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,0,SAM only gave BILL bananas.,Sam also gave ELLEN apples.,"S1 only restricts what Sam gave to Bill, but it says nothing about what Sam gave to Ellen, so S1 and S2 do not affect each other and are independent.",0.34615384615384615,0.19230769230769232,2,POS,1,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,1,SAM only gave SUE apples.,Sam also gave TOM apples.,"S1 claims only Sue got apples from Sam, which excludes that Tom was also given apples, so S2 contradicts S1.",0.32,0.5714285714285714,1,NEG,2,f7,audio,openai,gpt-audio,20251217_132922,chatcmpl-Cnlv1rYNsdEdfVgs0anHJia08IYAN
