example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas are the only thing Sam gave Ellen. This provides no information about whether Sam gave Mary bananas, making S2 independent.",,,2,POS,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person who received grapes. Therefore, it entails that Sam did not give Tom grapes.",,,1,NEG,1,ns1,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""BILL"", meaning Bill was the only person who received bananas. This entails that Tom did not receive bananas.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"S1 places prosodic focus on ""ORANGES"", meaning oranges were the only thing Ellen received. This provides no information about whether Sue received oranges, making S2 independent.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 places prosodic focus on ""TOM"", meaning Tom was the only person who received apples. This contradicts S2, which claims Bill also received apples.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 places prosodic focus on ""BANANAS"", meaning bananas were the only thing Bill received. This entails that Bill did not receive grapes.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 places prosodic focus on ""BANANAS"", meaning bananas were the only thing Ellen received. This contradicts S2, which claims Ellen also received grapes.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,,,,"S1 places prosodic focus on ""GRAPES"", meaning grapes were the only thing Ellen received. This provides no information about whether Rob received grapes, making S2 independent.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill is the only person who received grapes. This does not restrict what other items Bill might have received, making S2 independent.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Sam gave Ellen. S2 states that Sam also gave Ellen oranges, which contradicts S1.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person who received apples. S2 states that Sam also gave Bill apples, which contradicts S1.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas are the only thing Sam gave Bill. Therefore, it is entailed that Sam didn't give Bill grapes.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas are the only thing Sam gave Ellen. S2 states that Sam also gave Ellen grapes, which contradicts S1.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person who received grapes. Therefore, it is entailed that Sam didn't give Rob grapes.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Bill"", meaning Sam gave grapes to Bill and no one else. This does not restrict what other items Sam might have given Bill, making S2 independent.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the prosodic focus in S1 is on ""grapes"", meaning Sam gave Ellen grapes and nothing else. S2 states he also gave her oranges, which contradicts S1.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Bill"", meaning Sam gave bananas to Bill and no one else. This entails S2, which states that Sam did not give bananas to Tom.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""oranges"", meaning Sam gave Ellen oranges and nothing else. This does not restrict what Sam might have given to other people like Sue, making S2 independent.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"the prosodic focus in S1 is on ""bananas"", meaning Sam gave Ellen bananas and nothing else. S2 states he also gave her grapes, which contradicts S1.",,,1,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Sam gave grapes to Ellen and no one else. This entails S2, which states that Sam did not give grapes to Rob.",,,2,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill is the only person Sam gave grapes to. This provides no information about whether Sam gave Bill oranges, making S2 independent.",,,1,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Sam gave Ellen. S2 states that Sam also gave Ellen oranges, which contradicts S1.",,,2,POS,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill is the only person Sam gave bananas to. This entails that Sam did not give bananas to anyone else, including Tom, which is what S2 states.",,,1,NEG,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave Ellen. This provides no information about what Sam gave Sue, making S2 independent.",,,2,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person Sam gave apples to. S2 states that Sam also gave Bill apples, which contradicts S1.",,,1,POS,1,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas are the only thing Sam gave Bill. This entails that Sam did not give Bill anything else, including grapes, which is what S2 states.",,,2,NEG,2,ns2,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue was the only person Sam gave bananas to. This logically entails S2, which states that Sam didn't give Rob bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes were the only thing Sam gave Mary. This provides no information about what Sam gave to Ellen, making S2 independent.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen was the only person Sam gave apples to. S2 states that Sam also gave Rob apples, which directly contradicts S1.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas were the only thing Sam gave Tom. This logically entails S2, which states that Sam didn't give Tom oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue was the only person Sam gave apples to. This provides no information about what else Sam might have given Sue (like oranges), making S2 independent.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning apples were the only thing Sam gave Bill. This provides no information about whether or not Sam gave Mary apples, making S2 independent.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,0,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person who received bananas. This does not restrict what other items Sam gave Rob, so S2 is independent.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"the prosodic focus in S1 is on ""apples"", meaning apples are the only items Sam gave Mary. This contradicts S2, which claims Sam also gave Mary bananas.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person who received apples. This contradicts S2, which claims Sam also gave Rob apples.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas are the only items Sam gave Tom. This entails S2, meaning Sam could not have given Tom oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person who received apples. This does not restrict what other items Sam gave Sue, so S2 is independent.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning apples are the only items Sam gave Bill. This does not restrict what Sam gave to Mary, so S2 is independent.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,1,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person to receive bananas. This does not restrict what other items Rob might have received, making S2 (that Sam also gave him oranges) independent.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"the prosodic focus in S1 is on ""apples"", meaning apples were the only items Sam gave to Mary. This contradicts S2, which states that Sam also gave her bananas.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue was the only person to receive bananas. This logically entails S2, which states that Sam did not give bananas to Rob.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes were the only items Sam gave to Mary. This does not restrict what Sam might have given to other people, making S2 (that Sam also gave grapes to Ellen) independent.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"the prosodic focus in S1 is on ""apples"", meaning apples were the only items Sam gave to Sue. This logically entails S2, which states that Sam did not give her oranges.",,,1,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill was the only person to receive apples. This logically entails S2, which states that Sam did not give apples to Mary.",,,2,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,2,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person who received bananas. This provides no information about whether Sam gave Rob other items like oranges, making S2 independent.",,,1,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"the prosodic focus in S1 is on ""apples"", meaning apples are the only thing Sam gave to Mary. This directly contradicts S2, which claims Sam also gave Mary bananas.",,,2,POS,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person who received bananas. This logically entails S2, which states that Sam didn't give Rob bananas.",,,1,NEG,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Sam gave to Mary. This provides no information about what Sam gave to other people like Ellen, making S2 independent.",,,2,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person who received apples. This directly contradicts S2, which claims Sam also gave Rob apples.",,,1,POS,1,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""bananas"", meaning bananas are the only thing Sam gave to Tom. This logically entails S2, which states that Sam didn't give Tom oranges.",,,2,NEG,2,ns3,audio,gemini,gemini-3.1-pro-preview,20260503_141259,,3,speaker1
