example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,A,,,,"""Sam only gave Sue oranges"" means Sue got no other fruit, and the second sentence ""Sam also gave Sue apples"" is contradictory to that. Given prosodic focus confirming the recipient and fruit, the entailment holds.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9RSdRKmbjE3vrIPBJV3t0tkC9a,1,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"""Sam only gave Sue bananas"" means Sue got no other fruit and not Rob. The second sentence ""Sam didn’t give Rob bananas"" follows from that, so it’s entailed. The focus on ""Sue"" ensures this.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9RSdRKmbjE3vrIPBJV3t0tkC9a,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"""Sam only gave Tom oranges"" means Sam didn’t give Tom anything else, and the second sentence ""Sam didn’t give Tom bananas"" naturally follows, so it’s entailed. The prosodic emphasis ensures the consistency in scope and meaning.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9RSdRKmbjE3vrIPBJV3t0tkC9a,1,speaker0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,C,,,,"in S1, the prosodic focus is on ""Ellen"" (Sam only gave Ellen grapes), indicating that Sam didn't give grapes to anyone else. In S2, it says Sam only gave Rob grapes, which directly contradicts the focus and meaning of S1.",,,2,NEG,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9eMSrPTvfA5wbHBlU8KHaqz5c1,0,speaker0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,,,,"in S1, the prosodic focus is on ""Ellen"" (Sam only gave Ellen apples), but S2 says Sam didn't give Sue apples, which contradicts S1’s emphasis that Ellen was the sole recipient.",,,1,POS,2,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9eMSrPTvfA5wbHBlU8KHaqz5c1,0,speaker0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,,,,"in S1, the prosodic focus is on ""Rob"" (Sam only gave Rob oranges), while in S2, it states Sam also gave Rob apples. These two sentences introduce different fruits and do not contradict or entail each other—they provide independent information.",,,1,POS,2,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9eMSrPTvfA5wbHBlU8KHaqz5c1,0,speaker0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,0,B,,,,"in S1, the prosodic focus is on ""Rob"" (Sam only gave Rob apples), and S2 states Sam also gave Rob grapes. The first focuses on apples while the second offers new information about grapes, so they are independent.",,,1,NEG,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9eMSrPTvfA5wbHBlU8KHaqz5c1,0,speaker0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,A,,,,"in S1, the prosodic focus is on ""bananas"" (Sam only gave Rob bananas), meaning Rob is the only recipient of bananas. S2 states Sam didn’t give Ellen bananas, which is entailed by S1’s focus and meaning.",,,2,POS,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbS9eMSrPTvfA5wbHBlU8KHaqz5c1,0,speaker0
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,C,,,,"in S1, the prosodic focus is on ""Ellen"" (""Sam only gave Ellen grapes""), meaning Sam did not give grapes to anyone other than Ellen. In S2, the focus is on ""apples"" (""Sam only gave Ellen apples""), meaning Sam did not give anything else to Ellen besides apples. These two sentences are about different items given to Ellen: S1 says Sam gave only grapes to Ellen and no one else, while S2 says Sam gave only apples to Ellen and not something else. This directly contradicts the content in S1.",,,1,NEG,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSA4WNLBuy6vJp0RhMC8nAidA68X,1,speaker0
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,,,,"in S1, the focus is on ""Rob"" (""Sam only gave Rob grapes""), which means Sam didn't give those grapes to anyone else. S2 says ""Sam also gave Ellen grapes,"" contradicting the exclusivity suggested by S1. The first says only Rob, while the second introduces Ellen as also receiving grapes. This clearly contradicts the assertion of exclusivity.",,,2,NEG,2,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSA4WNLBuy6vJp0RhMC8nAidA68X,1,speaker0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,A,,,,"in S1, the focus is on ""Ellen"" (""Sam only gave Ellen apples""), meaning that the apples were not given to anyone else. S2 says ""Sam didn’t give Bill apples,"" which matches the implication from S1 that no one besides Ellen got apples. Therefore, S2 is entailed by S1.",,,2,POS,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSA4WNLBuy6vJp0RhMC8nAidA68X,1,speaker0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,A,,,,"in S1, the focus is on ""Rob"" (""Sam only gave Rob apples""), meaning no one else received apples. S2 says ""Sam didn’t give Sue apples,"" which is consistent with S1’s implication that only Rob got apples. Therefore, S2 is entailed by S1.",,,2,POS,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSA4WNLBuy6vJp0RhMC8nAidA68X,1,speaker0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,,,,"in S1, the focus is on ""oranges"" (""Sam only gave Rob oranges""), meaning that Rob did not receive anything else from Sam. S2 says ""Sam also gave Rob apples,"" which introduces a different piece of information not implied or denied by S1. S1 restricts what Rob received to oranges only, but S2 suggests Rob received something else too. This makes the two statements independent—the assertions about ""oranges"" in S1 do not logically entail or contradict the statement about ""apples"" in S2, as S2 plainly offers new information.",,,2,NEG,1,f3,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSA4WNLBuy6vJp0RhMC8nAidA68X,1,speaker0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"in S1, ""Sam only gave Sue apples,"" the focus on ""Sue"" means that Sue is the only person Sam gave apples to. In S2, ""Sam also gave Rob apples,"" this doesn’t contradict the focus. It’s possible that Sam gave Rob apples too, without contradicting that Sue was the only person to get apples in that compared set. Thus, S2 is entailed, as adding Rob doesn’t contradict the entailments about focus on Sue.",,,2,NEG,2,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAVoWZUAsaFE0zCEQlVQfgpSCDL,0,speaker0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,,,,"in S1, ""Sam only gave Bill apples,"" the focus on ""Bill"" means that Bill is the only person Sam gave apples to. In S2, ""Sam didn’t give Mary apples,"" this is entailed by S1 because it directly supports that no one else besides Bill received apples.",,,2,NEG,2,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAVoWZUAsaFE0zCEQlVQfgpSCDL,0,speaker0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,,,,"in S1, ""Sam only gave Mary oranges,"" the focus on ""Mary"" entails that she is the only recipient of oranges in that context. In S2, ""Sam also gave Ellen oranges,"" is entailed because this doesn’t contradict that Mary was the exclusive recipient in terms of that particular prosodic focus.",,,2,NEG,1,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAVoWZUAsaFE0zCEQlVQfgpSCDL,0,speaker0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"in S1, ""Sam only gave Ellen apples,"" we focus on ""Ellen"" as the sole recipient of apples. In S2, ""Sam didn’t give Tom apples,"" is entailed by the restriction placed on Ellen being the only receiver of apples.",,,1,NEG,1,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAVoWZUAsaFE0zCEQlVQfgpSCDL,0,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,,,,"in S1, ""Sam only gave Rob bananas,"" the focus is that Rob is the sole person receiving bananas. In S2, ""Sam also gave Rob oranges,"" does not contradict the banana-giving exclusivity. It’s entailed that Rob may receive something else (like oranges) without contradicting the focus that he’s the only one who got bananas.",,,2,NEG,2,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAVoWZUAsaFE0zCEQlVQfgpSCDL,0,speaker0
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,A,,,,"S1: ""Sam only gave SUE apples."" (Focus on ""SUE"") means Sue was the only recipient of apples.",,,1,POS,1,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAivEmD5YH6PDpbPtWdtihCEY5u,1,speaker0
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1: ""Sam only gave BILL apples."" (Focus on ""BILL"") means Bill was the only recipient of apples.",,,2,NEG,1,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAivEmD5YH6PDpbPtWdtihCEY5u,1,speaker0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,A,,,,"S1: ""Sam only gave MARY ORANGES."" (Focus on ""MARY ORANGES"") means Mary exclusively received oranges, and no one else did.",,,1,POS,1,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAivEmD5YH6PDpbPtWdtihCEY5u,1,speaker0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,,,,"S1: ""Sam only gave ELLEN apples."" (Focus on ""ELLEN"") means Ellen was the only one who got apples.",,,2,NEG,1,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAivEmD5YH6PDpbPtWdtihCEY5u,1,speaker0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,A,,,,"S1: ""Sam only gave ROB bananas."" (Focus on ""ROB"") means Rob was the only one who got bananas.",,,1,POS,2,f4,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSAivEmD5YH6PDpbPtWdtihCEY5u,1,speaker0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,,,,"if S1 is ""Sam only gave Ellen GRAPES,"" it means grapes were the sole item given to Ellen. S2, ""Sam also gave Ellen ORANGES,"" contradicts this exclusivity by saying oranges were also given.",,,2,POS,2,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSB8eQ0Vmp1h0amayOzXAAuTRgt5,0,speaker0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,,,,"S1 states ""Sam only gave Ellen APPLES"" (focused on apples), meaning apples were the only thing given to Ellen. S2 says ""Sam also gave Rob apples,"" introducing the idea that apples were also given to someone else, contradicting the exclusivity implied in S1.",,,1,POS,1,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSB8eQ0Vmp1h0amayOzXAAuTRgt5,0,speaker0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,0,B,,,,"S1, ""Sam only gave Mary ORANGES,"" means Mary exclusively got oranges. S2, ""Sam didn't give Mary BANANAS,"" is simply stating the absence of something not mentioned in S1. It doesn’t contradict or entail S1—it’s an independent statement.",,,2,POS,2,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSB8eQ0Vmp1h0amayOzXAAuTRgt5,0,speaker0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,,,,"in S1, ""Sam only gave Mary ORANGES,"" Mary was the exclusive recipient of only oranges. S2, ""Sam also gave Tom ORANGES,"" contradicts the exclusivity implied in S1 by introducing Tom as another recipient of oranges.",,,2,POS,2,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSB8eQ0Vmp1h0amayOzXAAuTRgt5,0,speaker0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1, ""Sam only gave Mary GRAPES,"" means grapes were the only thing given to Mary. S2, ""Sam also gave Mary APPLES,"" shows that apples were also given to Mary, directly contradicting the exclusivity of grapes mentioned in S1.",,,2,NEG,2,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSB8eQ0Vmp1h0amayOzXAAuTRgt5,0,speaker0
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"in S1, the focus is on ""grapes"" (Sam only gave Ellen grapes), meaning it excludes oranges or other items. In S2, Sam also gave Ellen oranges, which contradicts the exclusivity implied by the focus on ""grapes.""",,,2,POS,2,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBXsuiS1YRmkKvVO4PoilqhOyWG,1,speaker0
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"in S1, the focus is on ""Ellen"" (Sam only gave Ellen apples), implying no one else received apples. In S2, it states Sam also gave Rob apples, which contradicts the exclusivity implied by the focus in S1.",,,1,POS,1,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBXsuiS1YRmkKvVO4PoilqhOyWG,1,speaker0
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,,,,"in S1, the focus is on ""Mary"" (Sam only gave Mary oranges), meaning she did not receive bananas. In S2, it confirms that Mary didn’t get bananas, which is entailed by the exclusivity focus in S1.",,,1,NEG,2,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBXsuiS1YRmkKvVO4PoilqhOyWG,1,speaker0
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,,,,"in S1, the focus is on ""Mary"" (Sam only gave Mary oranges), meaning no one else got oranges. In S2, it states Sam also gave Tom oranges, which contradicts the exclusivity implied by the focus on Mary in S1.",,,1,POS,1,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBXsuiS1YRmkKvVO4PoilqhOyWG,1,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,,,,"in S1, the focus is on ""grapes"" (Sam only gave Mary grapes), meaning Mary didn’t only get grapes if something else were added. In S2, Sam also gave Mary apples, which contradicts that exclusivity focus. Thus, S2 contradicts S1.",,,2,NEG,1,f5,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBXsuiS1YRmkKvVO4PoilqhOyWG,1,speaker0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,,,,"the prosodic focus in S1 was on ""Rob"" (Sam only gave Rob apples), and S2 states that Sam did not give Sue apples. This follows from the exclusivity implied by the focus on ""Rob."" Therefore, S2 is entailed by S1.",,,2,NEG,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBhzTkmsBcdoSLTBUmLXQ2TZxHi,0,speaker0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,,,,"the prosodic focus in S1 was on ""Sue"" (Sam only gave Sue grapes), and S2 says that Sam also gave Sue oranges. There's no contradiction here; it’s possible that multiple items were given. So, S2 is entailed by S1.",,,2,NEG,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBhzTkmsBcdoSLTBUmLXQ2TZxHi,0,speaker0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,,,,"the prosodic focus in S1 was on ""Sue"" (Sam only gave Sue grapes), and S2 states that Sam didn’t give Sue bananas. The exclusivity of focus on ""grapes"" excludes bananas. So, S2 is entailed by S1.",,,1,NEG,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBhzTkmsBcdoSLTBUmLXQ2TZxHi,0,speaker0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,A,,,,"the prosodic focus in S1 was on ""Mary"" (Sam only gave Mary grapes), and S2 says Sam also gave Ellen grapes. This does not contradict or alter the exclusivity of the focus for Mary. So, S2 is entailed by S1.",,,2,POS,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBhzTkmsBcdoSLTBUmLXQ2TZxHi,0,speaker0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,A,,,,"the prosodic focus in S1 was on ""Rob"" (Sam only gave Rob oranges), and S2 states that Sam also gave Rob bananas. There’s no contradiction; multiple items can be given to Rob. So, S2 is entailed by S1.",,,1,POS,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBhzTkmsBcdoSLTBUmLXQ2TZxHi,0,speaker0
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,C,,,,"S1 says Sam only gave Rob apples (with focus on Rob), meaning Rob got apples and no one else got apples from Sam. S2 says Sam didn’t give Sue apples, but this is exactly compatible with S1. So focusing on Rob in S1 actually says Rob and no one else got apples. S2 confirms that Sue didn’t get apples. This creates no contradiction. However, given the full sentence meaning (S1 restricting action to Rob), this entails the idea that others didn’t get apples. It’s clear the prosodic focus is important: S1’s focus makes the absence of apples to Sue part of the scenario. And yet when comparing S2 to S1, we see that what’s in S2 is already agreed upon in S1. That means it’s entailed. After fully considering this, the corrected label is A. It’s entailed. Because S1 already specifies that only Rob got apples, so it entails Sue didn’t get apples too.",,,1,NEG,1,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBs4VL1zjM4mM13jruCsO64vQaK,1,speaker0
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,,,,"S1 says Sam only gave Sue grapes (with focus on Sue), meaning that Sue and no one else got grapes from Sam. But S2 states Sam also gave Sue oranges. There is no relationship established between grapes and oranges in the original assertion. The sentence about grapes does not logically constrain or contradict the additional information that oranges were given. So the two statements are independent.",,,1,POS,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBs4VL1zjM4mM13jruCsO64vQaK,1,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,C,,,,"S1 says Sam only gave Sue grapes (with focus on grapes), which means Sue got grapes and nothing else from Sam. But S2 says Sam didn’t give Sue bananas. The absence of bananas is compatible, but if we think carefully, S1’s prosodic focus on grapes indicates a stronger restriction: Sue got grapes and not any other item, not oranges, not apples, and by implication not bananas. So we must analyze carefully. Actually, S2 says Sam didn’t give Sue bananas, which doesn’t contradict saying Sue only got grapes. If anything, it confirms it. This suggests no contradiction. But considering the full sentence: the prosodic focus in S1 is crucial. S2 narrows down only bananas being excluded. But S1 with focus on grapes excludes everything except grapes. Therefore, no additional confirmation or contradiction arises. Carefully re-evaluating: there’s no contradiction. It’s entailed. Because S1 already means Sue only got grapes, and that implies Sue didn’t get bananas too. Corrected label: A.",,,1,NEG,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBs4VL1zjM4mM13jruCsO64vQaK,1,speaker0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 says Sam only gave Mary grapes (with focus on Mary), meaning Mary got grapes and no one else got grapes from Sam. S2 says Sam also gave Ellen grapes. This violates the exclusivity that is implied by the prosodic focus on Mary. There’s a contradiction. Because if Sam only gave Mary grapes, then Ellen getting grapes contradicts that exclusivity. Corrected label: C.",,,2,POS,1,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBs4VL1zjM4mM13jruCsO64vQaK,1,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,,,,"S1 says Sam only gave Rob oranges (with focus on oranges), meaning Rob got oranges and nothing else from Sam. S2 says Sam also gave Rob bananas. This is incompatible with the statement that only oranges were given to Rob. So S1’s limitation is directly contradicted by S2’s expansion into more than just oranges for Rob. Therefore, it’s a contradiction.",,,2,POS,2,f6,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSBs4VL1zjM4mM13jruCsO64vQaK,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,C,,,,"in S1 the prosodic focus is on ""Bill"" in ""Sam only gave BILL bananas,"" meaning the exclusivity is about who received the bananas. In S2, the statement introduces ""grapes"" as also being given to Bill. This contradicts the exclusivity implied by ""only"" in S1, which meant Bill only received bananas, not anything else.",,,1,NEG,2,f7,audio,openai,gpt-audio,20260503_143128,chatcmpl-DbSC3u1d0LdZ8EboUmkKWCREpmGF2,0,speaker0
