example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,,,,"in S1, the focus is on ""Ellen"" in ""Sam only gave ELLEN oranges,"" meaning Ellen was the exclusive recipient of oranges. In S2, ""Sam also gave Sue oranges"" makes a distinct, independent statement about Sue receiving oranges. It neither contradicts nor follows from the exclusivity of Ellen with respect to the oranges mentioned in S1, creating an independent scenario rather than a contradiction or entailment.",,,2,NEG,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOAy6ZYCnbyOPgh8GOfl50e1eqGY,1,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"in S1, the focus is on ""Tom"" in ""Sam only gave TOM apples,"" specifying that Tom was the exclusive recipient of apples. In S2, ""Sam also gave Bill apples"" presents an independent proposition that does not follow or contradict S1. It doesn’t deny Tom’s exclusivity directly, though it introduces a new, unrelated piece of information that stands independently.",,,1,POS,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOAy6ZYCnbyOPgh8GOfl50e1eqGY,1,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"in S1, the prosodic focus is on ""Bill"" in ""Sam only gave BILL bananas,"" meaning Bill was the sole recipient of bananas. In S2, ""Sam didn’t give Bill grapes"" mentions something entirely different—grapes instead of bananas. This directly contradicts the expectation set by S1, which focused on the exclusive giving of bananas to Bill. The second sentence excludes grapes rather than confirming or entailing the exclusivity set by the first sentence, leading to contradiction.",,,2,NEG,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOAy6ZYCnbyOPgh8GOfl50e1eqGY,1,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,,,,"in S1, the prosodic focus is on ""Bill,"" meaning Sam gave grapes only to Bill and no one else. In S2, it says Sam gave grapes to Ellen. This directly contradicts the meaning of S1, where only Bill received grapes.",,,1,NEG,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOB6lUNxYgauEpjHlerjX0Es23hZ,2,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"in S1, the focus is on ""Ellen,"" meaning Sam gave grapes only to Ellen and no one else. In S2, it says Sam also gave Ellen oranges. This contradicts the exclusivity implied by ""only"" in S1, which means only grapes were given to Ellen.",,,2,POS,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOB6lUNxYgauEpjHlerjX0Es23hZ,2,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1, the focus is on ""Bill,"" meaning Sam gave only Bill bananas and no one else received bananas. In S2, it says Sam didn’t give Tom bananas. S2 is independent because it’s about Tom, who wasn’t mentioned in S1. S1 did not specify anything about who didn’t get bananas, so the two statements are independent.",,,1,NEG,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOB6lUNxYgauEpjHlerjX0Es23hZ,2,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"in S1, the focus is on ""Ellen,"" meaning Sam gave only Ellen oranges and no one else got oranges. In S2, it says Sam also gave Sue oranges. This doesn’t contradict what was said about Ellen, but rather adds new information about who else got oranges. So S2 is independent of S1.",,,2,POS,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOB6lUNxYgauEpjHlerjX0Es23hZ,2,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"in S1, the focus is on ""Tom,"" meaning Sam gave only Tom apples and no one else got apples. In S2, it says Sam also gave Bill apples. This is not consistent with the exclusivity implied by S1 (only Tom got apples), so S2 is contradicted by S1.",,,1,POS,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOB6lUNxYgauEpjHlerjX0Es23hZ,2,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"in S1, the focus is on ""Bill,"" meaning Sam gave only Bill bananas and no one else got bananas. In S2, it says Sam didn’t give Bill grapes. There’s no contradiction here, as S1 talked about bananas, and S2 talks about grapes. So the two statements are independent.",,,2,NEG,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOB6lUNxYgauEpjHlerjX0Es23hZ,2,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,,,,"in S1, the prosodic focus is on ""Bill"" in ""Sam only gave Bill grapes,"" which means only Bill received grapes and no one else. In S2, ""Sam didn’t give Bill oranges"" is consistent with that focus: it aligns with the idea that Bill only got grapes and not something else like oranges. However, overall, the relationship is a contradiction. The “only” restriction in S1 excludes others from receiving grapes, while S2 only says Bill didn’t get oranges, which doesn’t fully match the exclusivity. Therefore, they contradict each other.",,,1,NEG,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBDqvV8y65FfLRwgasJv33Z8qI6,3,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"in S1, the prosodic focus is on ""Ellen"" in ""Sam only gave Ellen grapes,"" meaning no one else got grapes, only Ellen did. In S2, ""Sam also gave Ellen oranges"" introduces that Ellen got something else beyond just grapes. This violates the exclusivity implied by S1. Therefore, S2 contradicts what is asserted by S1.",,,2,POS,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBDqvV8y65FfLRwgasJv33Z8qI6,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1, the focus is on ""Bill"" in ""Sam only gave Bill bananas,"" meaning no one but Bill got bananas. In S2, ""Sam didn’t give Tom bananas"" is independent. It’s about Tom not receiving bananas, which doesn’t overlap or conflict with the specific restriction that only Bill got bananas. There’s no entailment or contradiction, making the two statements independent.",,,1,NEG,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBDqvV8y65FfLRwgasJv33Z8qI6,3,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"in S1, the focus is on ""Ellen"" in ""Sam only gave Ellen oranges,"" meaning Ellen was the exclusive recipient of oranges. In S2, ""Sam also gave Sue oranges"" directly contradicts this exclusivity. If Ellen was the only one who got oranges, it cannot also be true that Sue got oranges. Thus, S2 contradicts S1.",,,2,POS,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBDqvV8y65FfLRwgasJv33Z8qI6,3,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,B,,,,"in S1, the focus is on ""Tom"" in ""Sam only gave Tom apples,"" meaning Tom was the only person who received apples. In S2, ""Sam also gave Bill apples"" involves Bill getting apples. This makes the two statements independent, since the first restricts apples only to Tom, but S2 doesn’t imply anything about Tom’s exclusive apple receiving. It talks about Bill but doesn’t entail or contradict S1.",,,1,POS,1,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBDqvV8y65FfLRwgasJv33Z8qI6,3,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,C,,,,"in S1, the focus is on ""Bill"" in ""Sam only gave Bill bananas,"" meaning Bill exclusively got bananas and not anything else. In S2, ""Sam didn’t give Bill grapes"" aligns with banana focus, suggesting Bill didn’t get grapes, which is compatible. But the follow-up ""Sam only gave Ellen bananas"" contradicts S1’s exclusivity by assigning the same exclusive bananas situation to Ellen instead of Bill. Thus, there’s a contradiction between them.",,,2,NEG,2,ns2,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBDqvV8y65FfLRwgasJv33Z8qI6,3,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"in S1, the prosodic focus is on ""only gave Rob bananas"" which means Sam gave Rob no other fruit. In S2, it says Sam also gave Rob oranges, contradicting the focus in S1 that strictly limited Rob’s fruit to bananas.",,,1,NEG,1,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBLP3iN1MAduE5V1rQ9pxUlplpp,0,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"in S1, the prosodic focus is on ""only gave Mary apples"" meaning Sam gave Mary no other fruit. In S2, it says Sam also gave Mary bananas, which contradicts the restriction in S1.",,,2,POS,1,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBLP3iN1MAduE5V1rQ9pxUlplpp,0,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,A,,,,"in S1, the prosodic focus is on ""only gave Sue bananas"" meaning Sue received only bananas. S2 states that Sam didn’t give Rob bananas, which does not interfere with S1. Therefore, S2 does not contradict or expand S1, and can be seen as entailed by the general situation.",,,1,POS,1,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBLP3iN1MAduE5V1rQ9pxUlplpp,0,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"in S1, the prosodic focus is on ""only gave Mary grapes"" meaning Mary got only grapes. S2 states Sam also gave Ellen grapes. This is independent of S1, since it involves a different person, Ellen, and does not change or contradict Mary’s situation.",,,2,NEG,2,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBLP3iN1MAduE5V1rQ9pxUlplpp,0,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"in S1, the prosodic focus is on ""only gave Ellen apples"" meaning only Ellen received apples, no one else. In S2, it says Sam also gave Rob apples. This directly negates the exclusivity of Ellen’s apples from S1.",,,1,NEG,2,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBLP3iN1MAduE5V1rQ9pxUlplpp,0,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"in S1, the prosodic focus is on ""only gave Tom bananas"" meaning Tom received only bananas. S2 states Sam didn’t give Tom oranges, which is consistent with S1. There is no contradiction and S2 is entailed by S1.",,,2,NEG,1,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBLP3iN1MAduE5V1rQ9pxUlplpp,0,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"in S1, the prosodic focus is on ""Rob,"" meaning Sam gave only Rob bananas and no one else. S2 says Sam also gave Rob oranges, which contradicts S1 because the exclusivity in the first sentence means no other item besides bananas should have been given to Rob.",,,1,POS,2,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBUVCq1yEQAzQnx3qVIqUv0Wtcc,1,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"in S1, the focus is on ""Mary,"" indicating that Sam only gave Mary apples and no others. S2 says Sam also gave Mary bananas, which contradicts the exclusivity implied in S1 that apples were the only thing Mary received.",,,2,POS,2,ns3,audio,openai,gpt-audio,20260503_101640,chatcmpl-DbOBUVCq1yEQAzQnx3qVIqUv0Wtcc,1,speaker1
