example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"if Sam only gave Mary apples, it implies he did not give apples to anyone else. S2 contradicts this by stating he also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 implies that Sue was the only person Sam gave apples to, which is contradicted by S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"S1 states that the only thing Sam gave to Bill was apples. This does not provide information about whether Sam gave apples to Mary, making S2 independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 implies that Mary was the only person Sam gave oranges to, which is contradicted by S2 stating that Sam also gave Ellen oranges.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"S1 states that the only thing Sam gave to Ellen was apples. This does not provide information about whether Sam gave apples to Tom, making S2 independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 implies that Rob was the only person Sam gave bananas to. This does not restrict what other items Rob might have received, so S2 stating Rob also received oranges is independent.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,S1 states that the only thing Sam gave to Bill was bananas. This entails that Sam did not give Bill grapes.,0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,S1 states that the only thing Sam gave to Ellen was oranges. This entails that Sam did not give Ellen grapes.,0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"S1 states that the only thing Sam gave to Mary was bananas. This does not provide information about whether Sam gave bananas to Ellen, making S2 independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,0,Sam only gave Bill BANANAS.,Sam didn't give Tom bananas.,"S1 states that the only thing Sam gave to Bill was bananas. This does not provide information about whether Sam gave bananas to Tom, making S2 independent.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,S1 states that the only thing Sam gave to Sue was oranges. This entails that Sam did not give Sue grapes.,0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S1 states Sam *only* gave Ellen grapes, meaning he gave her no other fruit. S2 states he *also* gave her oranges, which contradicts the 'only' in S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 states Sam only gave *Ellen* apples, implying he didn't give apples to anyone else. S2 states he *also* gave Rob apples, which contradicts the 'only' in S1.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave Mary ORANGES.,Sam didn't give Mary bananas.,"S1 states Sam only gave Mary oranges, which entails that he did not give her any other fruit, including bananas.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"S1 states Sam only gave *Mary* oranges, implying he didn't give oranges to anyone else. S2 states he *also* gave Tom oranges, which contradicts the 'only' in S1.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 states Sam only gave Mary oranges (implying no other fruit to Mary), but it makes no claim about what Sam gave or didn't give to Tom. Therefore, S2 is independent of S1.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 states Sam *only* gave Mary grapes, meaning he gave her no other fruit. S2 states he *also* gave her apples, which contradicts the 'only' in S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 states Sam only gave *Sue* apples, implying he didn't give apples to anyone else. S2 states he *also* gave Mary apples, which contradicts the 'only' in S1.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"S1 states Sam *only* gave Bill oranges, meaning he gave him no other fruit. S2 states he *also* gave him bananas, which contradicts the 'only' in S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 states Sam *only* gave Ellen bananas, meaning he gave her no other fruit. S2 states he *also* gave her grapes, which contradicts the 'only' in S1.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"S1 states Sam only gave Tom bananas, which entails that he did not give him any other fruit, including oranges.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, it entails that he didn't give apples to anyone else, including Sue.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave Sue GRAPES.,Sam also gave Sue oranges.,"if Sam only gave Sue grapes, it means he didn't give her anything else. Giving her oranges contradicts this.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue GRAPES.,Sam didn't give Sue bananas.,"if Sam only gave Sue grapes, it entails that he didn't give her anything else, including bananas.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"if Sam only gave Mary grapes, it means he didn't give grapes to anyone else. Giving grapes to Ellen contradicts this.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"if Sam only gave Rob oranges, it means he didn't give him anything else. Giving him bananas contradicts this.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"if Sam only gave Sue bananas, it entails that he didn't give her anything else, including grapes.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"if Sam only gave Tom grapes, it entails that he didn't give him anything else, including apples.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave Tom BANANAS.,Sam didn't give Tom grapes.,"if Sam only gave Tom bananas, it entails that he didn't give him anything else, including grapes.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"if Sam only gave Rob apples, it means he didn't give him anything else. Giving him grapes contradicts this.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"if Sam only gave Ellen grapes, it means he didn't give her anything else. Giving her oranges contradicts this.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,"S1 states that Sam gave Bill *only* bananas, implying he gave him nothing else. S2 states he also gave him grapes, which contradicts the ""only"" condition in S1.",0.0,0.0,2,POS,2,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 states that Sam gave *only* Mary apples, implying he gave apples to no one else. S2 states he also gave Ellen apples, which contradicts the ""only"" condition in S1.",0.0,0.0,1,POS,1,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave Tom apples.,"S1 states that Sam gave *only* Sue apples, implying he gave apples to no one else. S2 states he also gave Tom apples, which contradicts the ""only"" condition in S1.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,0,Sam only gave Bill GRAPES.,Sam didn't give Bill oranges.,"S1 states that Sam gave Bill *only* grapes. If he only gave him grapes, it is necessarily true that he did not give him oranges.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave Bill APPLES.,Sam didn't give Bill bananas.,"S1 states that Sam gave Bill *only* apples. If he only gave him apples, it is necessarily true that he did not give him bananas.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue APPLES.,Sam didn't give Sue bananas.,"S1 states that Sam gave Sue *only* apples. If he only gave her apples, it is necessarily true that he did not give her bananas.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"S1 states that Sam gave *only* Ellen oranges. If he only gave Ellen oranges, it is necessarily true that he did not give Tom oranges.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"S1 states that Sam gave *only* Tom apples. If he only gave Tom apples, it is necessarily true that he did not give Mary apples.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 states that Sam gave *only* Tom apples, implying he gave apples to no one else. S2 states he also gave Bill apples, which contradicts the ""only"" condition in S1.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE bananas.,Sam didn't give Tom bananas.,"S1 states that Sam gave *only* Sue bananas. If he only gave Sue bananas, it is necessarily true that he did not give Tom bananas.",0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Rob bananas.,"S1 states Sam *only* gave Ellen bananas, implying he gave bananas to no one else. S2 states he *also* gave Rob bananas, which contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob GRAPES.,Sam also gave Rob oranges.,"S1 states Sam only gave Rob *grapes*, implying that grapes were the only item he gave to Rob. S2 states he *also* gave Rob oranges, which contradicts the exclusivity of the item given to Rob implied by ""only"" in S1.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 states Sam *only* gave Tom apples, implying he gave apples to no one else. S2 states he *also* gave Bill apples, which contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,1,POS,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 states Sam only gave Mary *apples*, implying that apples were the only item he gave to Mary. S2 states he *also* gave Mary bananas, which contradicts the exclusivity of the item given to Mary implied by ""only"" in S1.",0.0,0.0,2,POS,2,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN oranges.,Sam also gave Sue oranges.,"S1 states Sam *only* gave Ellen oranges, implying he gave oranges to no one else. S2 states he *also* gave Sue oranges, which contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"S1 states Sam only gave Rob *oranges*, which entails that he did not give Rob any other fruit, including apples.",0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Ellen bananas.,"S1 states Sam *only* gave Bill bananas, which entails that he did not give bananas to anyone else, including Ellen.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,"S1 states Sam *only* gave Rob bananas, implying he gave bananas to no one else. S2 states he *also* gave Sue bananas, which contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Mary bananas.,"S1 states Sam *only* gave Bill bananas, which entails that he did not give bananas to anyone else, including Mary.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"S1 states Sam *only* gave Ellen grapes, which entails that he did not give grapes to anyone else, including Rob.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"if Sam only gave Ellen bananas, he could not have also given her grapes.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,0,Sam only gave Mary APPLES.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, it entails that he didn't give her oranges.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,0,Sam only gave Tom BANANAS.,Sam also gave Tom apples.,"if Sam only gave Tom bananas, he could not have also given him apples.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,0,Sam only gave Mary APPLES.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, it entails that he didn't give her grapes.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, it entails that he didn't give her apples.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"if Sam only gave Rob apples, he could not have also given apples to Mary.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"if Sam only gave Rob apples, he could not have also given apples to Tom.",0.0,0.0,1,POS,1,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, it entails that he didn't give him bananas.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"if Sam only gave Bill grapes, he could not have also given grapes to Rob.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"if Sam only gave Rob grapes, he could not have also given him bananas.",0.0,0.0,2,POS,2,f9,audio,gemini,gemini-2.5-flash,20260223_174122,,
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,"S1 states that Sam gave *only* apples to Tom, meaning he gave no other fruit to Tom. S2 states that Sam *also* gave grapes to Tom, which contradicts the exclusivity implied by ""only apples"" in S1.",0.0,0.0,2,POS,2,f10,audio,gemini,gemini-2.5-flash,20260223_174122,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn't give Bill bananas.,"S1 states that Sam gave bananas *only* to Mary, implying he did not give bananas to anyone else. S2 states that Sam didn't give Bill bananas, which is necessarily true if he only gave bananas to Mary.",0.0,0.0,2,NEG,1,f10,audio,gemini,gemini-2.5-flash,20260223_174122,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 states that Sam gave *only* apples to Mary, meaning he gave no other fruit to Mary. S2 states that Sam *also* gave bananas to Mary, which contradicts the exclusivity implied by ""only apples"" in S1.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.5-flash,20260223_174122,,
