example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"S1 says Sam only gave Sue apples, focusing on ""apples,"" which means no other fruit was given to Sue. S2 says Sam didn't give Sue oranges. That is an independent statement since it doesn’t follow from the specific focus of apples. One restricts to apples, the other simply states no oranges, leading to independence.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEQur6RoGo3JCc4rrDz4rHAyNzC,0,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"S1 says Sam only gave Sue grapes, with focus on ""grapes,"" meaning Sue received only grapes and nothing else. S2 says Sam didn’t give Sue apples, which is directly entailed by the focus on ""grapes."" If she only got grapes, then she clearly didn’t get apples.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEQur6RoGo3JCc4rrDz4rHAyNzC,0,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,,,,"S1 says Sam only gave Ellen oranges, focusing on ""oranges,"" meaning that Ellen didn’t get other fruits. However, S2 says Sam also gave Ellen bananas, which contradicts the meaning of the word ""only,"" but by classification logic, these two statements are independent as they aren’t evaluating the same restriction directly; instead, S2 is suggesting a new fact.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEQur6RoGo3JCc4rrDz4rHAyNzC,0,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S1 says Sam only gave Mary grapes, focusing on ""grapes,"" meaning that Mary received no other type of fruit. S2 says Sam didn’t give Mary apples, which is entailed by S1. If she only got grapes, then she didn’t get apples.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEQur6RoGo3JCc4rrDz4rHAyNzC,0,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"S1 says Sam only gave Bill oranges, focusing on ""oranges,"" meaning that Bill got oranges and no other fruit. S2 says Sam also gave Mary oranges, but that doesn't contradict ""only Bill got oranges."" Instead, the contradiction is if we assumed exclusivity for Bill versus others, which is not part of S1. The key fact is that S1 restricts Bill's fruit to oranges, not who else may have received oranges. Therefore, they are independent statements in a strict sense, but for the task definition, because it’s not strictly refuting the same condition, it’s better considered independent.",,,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEQur6RoGo3JCc4rrDz4rHAyNzC,0,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,,,,"prosodic focus is on ""Rob"" in S1, it means Sam gave bananas only to Rob, and no one else. S2 says Sam didn’t give Tom bananas, which is something different and doesn’t contradict or follow necessarily from S1.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEYSQ4qoP1YbreWRUdkvvDrdiDi,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,"prosodic focus is on ""Tom"" in S1, Sam only gave grapes to Tom, so he didn’t give him oranges. This directly supports S2.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEYSQ4qoP1YbreWRUdkvvDrdiDi,1,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,,,,"prosodic focus is on ""Sue"" in S1, Sam only gave oranges to Sue, and no one else. But S2 says Sam also gave Sue apples, which contradicts the exclusivity implied by ""only.""",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEYSQ4qoP1YbreWRUdkvvDrdiDi,1,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,,,,"prosodic focus is on ""Sue"" in S1, Sam only gave bananas to Sue, so he didn’t give bananas to anyone else. S2 mentions that he didn’t give Rob bananas, which aligns with S1 but doesn’t necessarily follow or contradict, making them independent.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEYSQ4qoP1YbreWRUdkvvDrdiDi,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"prosodic focus is on ""Tom"" in S1, Sam only gave oranges to Tom. If he gave only oranges, then he didn’t give him bananas as S2 says. So S2 is entailed by S1.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEYSQ4qoP1YbreWRUdkvvDrdiDi,1,speaker0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,,,,"S1 states that Sam only gave Rob apples, which excludes Sue as a recipient of apples. Therefore, S2, which says Sam didn’t give Sue apples, is entailed.",,,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEefTrYfoc1v803hRDoV1AF0NaP,0,speaker0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,,,,"S1 states that Sam only gave Rob oranges, which places focus on oranges as the only item given to Rob. S2 says Sam also gave Rob apples, which introduces a new type of fruit and is independent of the precise exclusivity about oranges in S1.",,,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEefTrYfoc1v803hRDoV1AF0NaP,0,speaker0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,,,,"S1 states that Sam only gave Rob apples, which focuses on Rob as the exclusive recipient of apples. S2 says Sam also gave Rob grapes, which introduces a different type of fruit and makes it independent of the statement about apples.",,,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEefTrYfoc1v803hRDoV1AF0NaP,0,speaker0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,,,,"S1 states that Sam only gave Rob bananas, excluding anyone else like Ellen from receiving bananas. S2 states Sam didn’t give Ellen bananas, which is thus entailed by the exclusive focus on Rob in S1.",,,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEefTrYfoc1v803hRDoV1AF0NaP,0,speaker0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,,,,"S1 states that Sam only gave Mary apples, focusing on Mary as the exclusive recipient of apples. S2 says Sam also gave Ellen apples, which introduces Ellen as another recipient of apples, making S2 independent from the exclusivity described in S1.",,,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEefTrYfoc1v803hRDoV1AF0NaP,0,speaker0
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"if Sam only gave Ellen grapes, it necessarily excludes giving grapes to Tom, making the second sentence entailed.",,,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEkZoo1OsmRteZcqfaq9opzeWas,1,speaker0
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,,,,"if Sam only gave Ellen apples, this means Sam gave apples only to Ellen and not to anyone else, so the statement that Sam didn't give Ellen apples contradicts it.",,,2,NEG,2,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEkZoo1OsmRteZcqfaq9opzeWas,1,speaker0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the first sentence focuses on only giving grapes to Rob, while the second sentence talks about also giving grapes to Ellen. These two sentences are independent because one is about exclusivity with Rob and the other introduces a different person.",,,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEkZoo1OsmRteZcqfaq9opzeWas,1,speaker0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,,,,"the focus of the first sentence is on only giving apples to Rob, while the second sentence talks about also giving apples to someone else, Ellen. The first sentence doesn’t say anything about Ellen, so they are independent.",,,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEkZoo1OsmRteZcqfaq9opzeWas,1,speaker0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,,,,"if Sam only gave Ellen apples, that means Sam did not give apples to anyone else, including Bill, so the second sentence is entailed.",,,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEkZoo1OsmRteZcqfaq9opzeWas,1,speaker0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"if Sam only gave Bill bananas, it follows that Sam didn't give Bill grapes. The focus here is on ""bananas,"" meaning Bill only received that one thing and nothing else, so the second sentence is entailed.",,,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEqqXlksRf5aP4zCPjAgm0Ziygv,0,speaker0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,,,,"if Sam only gave Ellen oranges, it follows that Sam didn't give Ellen grapes. The focus on ""oranges"" means Ellen exclusively got oranges, so there's an entailment that she didn't get other fruits like grapes.",,,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEqqXlksRf5aP4zCPjAgm0Ziygv,0,speaker0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,,,,"if Sam only gave Mary bananas, it follows that he didn’t give Ellen bananas. The exclusivity of giving bananas only to Mary means that Ellen logically could not have received them as well.",,,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEqqXlksRf5aP4zCPjAgm0Ziygv,0,speaker0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"if Sam only gave Bill bananas, it follows that he didn’t give Tom bananas. The prosodic focus on ""Bill"" limits the recipient to Bill alone, so Tom did not receive the same.",,,1,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEqqXlksRf5aP4zCPjAgm0Ziygv,0,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,,,,"if Sam only gave Sue oranges, it follows that he didn’t give Sue grapes. The focus on ""oranges"" means Sue was solely given that, and so any other fruit, like grapes, would be excluded.",,,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEqqXlksRf5aP4zCPjAgm0Ziygv,0,speaker0
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 states that Sam only gave apples to Sue, so he couldn't have given apples to Rob. S2 says he also gave apples to Rob, which directly contradicts S1.",,,1,POS,1,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEvFrJr7EpIe2kq0XeHKXOQ9AZ2,1,speaker0
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 states that Sam only gave apples to Bill, so he didn't give apples to Mary. S2 confirms that he didn’t give apples to Mary, which is entailed by S1.",,,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEvFrJr7EpIe2kq0XeHKXOQ9AZ2,1,speaker0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,,,,"S1 states that Sam only gave Mary oranges, so it says nothing about giving Ellen oranges. S2 mentions that he also gave Ellen oranges, which is independent and not directly related to S1.",,,1,POS,1,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEvFrJr7EpIe2kq0XeHKXOQ9AZ2,1,speaker0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,,,,"S1 states that Sam only gave Ellen apples, so he didn’t give apples to Tom. S2 confirms he didn’t give Tom apples, which follows from S1.",,,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEvFrJr7EpIe2kq0XeHKXOQ9AZ2,1,speaker0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"S1 states that Sam only gave Rob bananas, so this limits the fruit given to Rob but says nothing about whether he also gave Rob oranges. S2 says Sam also gave Rob oranges, which is independent of S1.",,,1,POS,2,f4,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSEvFrJr7EpIe2kq0XeHKXOQ9AZ2,1,speaker0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,0,A,,,,"the first sentence states that Sam only gave Mary grapes, which means that is the exclusive item she received. The second sentence states Sam also gave Mary apples, which creates a contradiction to the exclusivity, confirming that there is no overlap.",,,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF1jEv0K9tqSu0NWMS3DDiF8E6G,0,speaker0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,,,,"the first sentence focuses on Sue, indicating that Sam exclusively gave apples to Sue. The second sentence talks about giving apples to Mary, which is a different person. Therefore, these statements are independent since different recipients are involved.",,,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF1jEv0K9tqSu0NWMS3DDiF8E6G,0,speaker0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,0,A,,,,"the first sentence says Sam only gave Bill oranges, and the second sentence says Sam also gave Bill bananas. This contradicts the exclusivity of the first statement, so the information is entailed or supported by the logical implication.",,,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF1jEv0K9tqSu0NWMS3DDiF8E6G,0,speaker0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,0,A,,,,"if Sam only gave Ellen bananas, the next sentence saying Sam also gave Ellen grapes contradicts the exclusivity implied in the first statement. Therefore, the second statement is entailed by the first in terms of a logical outcome.",,,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF1jEv0K9tqSu0NWMS3DDiF8E6G,0,speaker0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"the first sentence states that Sam only gave Tom bananas, and the second sentence states that Sam did not give Tom oranges. These two statements are logically consistent and do not contradict each other. Thus, they are independent.",,,2,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF1jEv0K9tqSu0NWMS3DDiF8E6G,0,speaker0
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the first sentence states that Sam only gave Ellen grapes, so any addition of another item like oranges contradicts that exclusivity.",,,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF7G3aU1ueimlCdzVmhfZVEoWir,1,speaker0
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"the first sentence says Sam only gave Ellen apples, and adding another recipient, like Rob, contradicts the exclusivity of Sam’s action toward Ellen.",,,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF7G3aU1ueimlCdzVmhfZVEoWir,1,speaker0
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,,,,"if Sam only gave Mary oranges, then it naturally means he didn’t give her bananas. This is entailed by the exclusivity implied in the first sentence.",,,1,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF7G3aU1ueimlCdzVmhfZVEoWir,1,speaker0
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,,,,"if Sam only gave Mary oranges, the statement that he also gave Tom oranges contradicts the exclusivity implied, which focuses on Mary.",,,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF7G3aU1ueimlCdzVmhfZVEoWir,1,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,,,,"giving Mary grapes is independent of giving her apples. The exclusivity is tied to the object, not contrasting that other objects can still be given independently.",,,2,NEG,1,f5,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSF7G3aU1ueimlCdzVmhfZVEoWir,1,speaker0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,,,,"the first sentence focuses on Sue receiving only bananas, and the second sentence states that Sue did not receive grapes. This is consistent, as if Sue only received bananas, she logically did not receive grapes.",,,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFCb2eA95XOf0vrPCBYMk4i1kA1,0,speaker0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,,,,"the first sentence emphasizes that Tom only received grapes, so Tom did not receive apples. If he only got grapes, it follows that he didn’t get apples, so the second sentence is entailed.",,,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFCb2eA95XOf0vrPCBYMk4i1kA1,0,speaker0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,,,,"the first sentence states that Tom only received bananas, and the second sentence follows by saying Tom did not receive grapes. If Tom only received bananas, it means he didn’t receive any other fruits like grapes, so the second sentence is entailed.",,,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFCb2eA95XOf0vrPCBYMk4i1kA1,0,speaker0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,,,,"the first sentence asserts that Rob only received apples, but the second sentence claims Rob also received grapes. These statements contradict each other; if Rob only received apples, he cannot have also received grapes.",,,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFCb2eA95XOf0vrPCBYMk4i1kA1,0,speaker0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,,,,"the first sentence states that Ellen received grapes and the second states that she also received oranges. The focus on grapes doesn’t exclude Ellen receiving other fruits like oranges, so these statements are independent.",,,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFCb2eA95XOf0vrPCBYMk4i1kA1,0,speaker0
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,,,,"the first sentence says Sam only gave Rob apples, which restricts his giving to Rob and apples specifically. The second sentence introduces Sue and asserts that Sam didn’t give her apples. The two sentences don’t directly affect or contradict each other; they involve two different people, making the relationship independent.",,,1,NEG,1,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFHhqmoTTTaVgFvfovbVqH8RV1R,1,speaker0
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,,,,"the first sentence says Sam only gave Sue grapes, meaning he didn’t give her anything else. The second sentence says he also gave Sue oranges, which contradicts the exclusive nature of the first sentence.",,,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFHhqmoTTTaVgFvfovbVqH8RV1R,1,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,,,,"the first sentence states that Sam only gave Sue grapes, meaning no other items like bananas were given. The second sentence aligns with that by saying Sam didn’t give Sue bananas, which logically follows from the first sentence.",,,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFHhqmoTTTaVgFvfovbVqH8RV1R,1,speaker0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the first sentence states that Sam only gave Mary grapes, which doesn’t say anything about Ellen. The second sentence says Sam also gave Ellen grapes, and there’s no logical connection or contradiction between Mary getting grapes exclusively and Ellen also receiving grapes.",,,2,POS,1,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFHhqmoTTTaVgFvfovbVqH8RV1R,1,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,,,,"the first sentence states that Sam only gave Rob oranges, which excludes any other gifts. The second sentence says Sam also gave Rob bananas, directly contradicting the exclusivity implied by the first sentence.",,,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFHhqmoTTTaVgFvfovbVqH8RV1R,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,,,,"if Sam only gave Sue apples, it means Sue received nothing but apples. Therefore, Sam didn't give Sue bananas is entailed by the statement, since giving bananas would contradict the exclusivity of apples.",,,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFMgObocU6g4AZbnQvMBJNcYqqO,0,speaker0
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,,,,"if Sam only gave Ellen oranges, it means Ellen received nothing but oranges. Therefore, Sam didn’t give Tom oranges is entailed since only Ellen got oranges, and Tom didn't.",,,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFMgObocU6g4AZbnQvMBJNcYqqO,0,speaker0
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,,,,"if Sam only gave Tom apples, it means Tom received nothing but apples. Therefore, Sam didn’t give Mary apples is entailed, as only Tom received apples, and no one else could have.",,,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFMgObocU6g4AZbnQvMBJNcYqqO,0,speaker0
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,,,,"if Sam only gave Tom apples, it means Tom received nothing but apples. However, this does not indicate whether Sam could also give Bill apples. The statements are independent.",,,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFMgObocU6g4AZbnQvMBJNcYqqO,0,speaker0
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,,,,"if Sam only gave Sue bananas, it means Sue received nothing but bananas. Therefore, Sam didn't give Tom bananas is entailed because Sue exclusively got the bananas, and no one else could have.",,,2,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFMgObocU6g4AZbnQvMBJNcYqqO,0,speaker0
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,,,,"S1 states that Sam only gave Bill bananas, which means no other fruits were given to Bill. S2 contradicts that by saying Sam also gave Bill grapes.",,,2,POS,2,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFR0VulI2IZaj2aG15n1IizQ6m7,1,speaker0
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,,,,"S1 states that Sam only gave Mary apples, meaning no one else received apples. S2 contradicts this by saying Sam also gave Ellen apples.",,,1,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFR0VulI2IZaj2aG15n1IizQ6m7,1,speaker0
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,,,,"S1 states that Sam only gave Sue apples, meaning no other fruits or recipients. S2 contradicts that by saying Sam also gave Tom apples.",,,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFR0VulI2IZaj2aG15n1IizQ6m7,1,speaker0
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"S1 states that Sam only gave Bill grapes, meaning Bill didn’t receive any other fruits. S2 is consistent with that by saying Sam didn’t give Bill oranges.",,,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260503_143652,chatcmpl-DbSFR0VulI2IZaj2aG15n1IizQ6m7,1,speaker0
