example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"S1 emphasizes that only Ellen received bananas, so S2 contradicts this by saying Mary also got bananas.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"if only Rob received bananas, that means he did not receive oranges, which matches S2.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"S1 says Mary only got bananas, and S2 contradicts that by saying Mary also got apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn't give Rob oranges.,"if only Sue received oranges, it implies that Rob did not receive any oranges.",0.0,0.0,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuafyhUjLuQmYnrexPqxckMpwIv5p,2
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"if Sam only gave Bill grapes, he could not have also given Sue grapes. This contradicts the assertion of exclusivity.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"if Sam only gave Sue oranges, that means no one else received oranges. If he also gave Rob oranges, this contradicts that exclusivity.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"if Sam only gave Sue grapes, that implies no one else, including Ellen, received grapes. The second sentence affirms that no grapes were given to Ellen, so it follows from the first.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn't give Tom grapes.,"if Sam only gave Tom apples, that rules out other fruits, including grapes. The second sentence supports this by asserting that Tom didn't receive grapes, so it is entailed by the first.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, then Rob didn’t receive any other kind of fruit. The second sentence contradicts that by stating Rob also received apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,"if Sam only gave Sue grapes, then no one else, including Tom, received grapes. The second sentence stating that Tom didn't get grapes is entailed by the exclusivity in the first sentence.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
6,1,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"if Sam only gave Ellen bananas, then no one else received bananas. The second sentence contradicts that by saying Mary also received bananas.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
7,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"if Sam only gave Rob bananas, that means Rob didn’t receive any other fruit, including oranges. The second sentence is consistent with this, so it is entailed.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"if Sam only gave Mary bananas, then she didn’t get any other fruit. The second sentence contradicts this by saying she also received apples.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn't give Rob oranges.,"if Sam only gave Sue oranges, that means no one else, including Rob, received oranges. This is consistent with the second sentence, making it entailed.",0.0,0.0,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagEcujvipqnBDIACDfmeiikxaFt,3
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"if Sam only gave Bill grapes, then he did not give grapes to anyone else, so giving them to Sue contradicts that statement.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"if Sam only gave Sue oranges, then he didn’t give oranges to anyone else, so giving them to Rob contradicts that statement.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"if Sam only gave Sue grapes, then by implication he did not give grapes to anyone else, including Ellen, so S2 is entailed by S1.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn’t give Tom grapes.,"if Sam only gave Tom apples, it means he did not give Tom anything else, including grapes, so S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, then giving him apples contradicts that exclusivity.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn’t give Tom grapes.,"if Sam only gave Sue grapes, it implies he gave no one else grapes, including Tom, so S2 is entailed by S1.",0.0,0.038461538461538464,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"if Sam only gave Ellen bananas, then giving them to Mary contradicts the exclusivity.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn’t give Rob oranges.,"if Sam only gave Rob bananas, it means he did not give Rob anything else, including oranges, so S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
8,1,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"if Sam only gave Mary bananas, then giving her apples contradicts that exclusivity.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
9,1,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn’t give Rob oranges.,"if Sam only gave Sue oranges, it entails that no one else, including Rob, got oranges.",0.0,0.037037037037037035,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagUAXg3eW58KvsoQWDDCXu6PxTA,4
0,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave ROB bananas, it means he did not give bananas to anyone else, including Tom.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
1,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,the statement about grapes doesn't guarantee anything about whether Sam gave oranges to Tom or not.,0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"if Sam only gave Sue oranges, he could not have also given her apples. That directly contradicts the second statement.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"if Sam only gave Sue bananas, he did not give bananas to anyone else, including Rob.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"if Sam only gave Tom oranges, it means he didn’t give any other type of fruit to Tom, so he didn’t give him bananas.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"if Sam only gave Sue apples, then he didn’t give her any other fruit, including oranges.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sam only gave Sue grapes, then he didn’t give her apples or any other fruit.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"if Sam only gave Ellen oranges, it means he didn’t give her any other type of fruit, so giving her bananas would contradict that.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"if Sam only gave Mary grapes, it means he didn’t give her any other fruit, including apples.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"the first statement is only about Bill and doesn’t say anything about what Sam gave to Mary, so the two statements are independent.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagjONQXI7lsaC2ZXmQpSUXgOTHi,0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave Rob bananas, by the meaning of ""only,"" it entails that no one else, including Tom, received bananas.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,1,Sam only gave TOM grapes.,Sam didn’t give Tom oranges.,"if Sam only gave Tom grapes, that excludes him giving anything else to Tom, so he didn't give oranges to Tom.",0.0,0.037037037037037035,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
2,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"if Sam only gave Sue oranges, it contradicts the idea that he also gave her apples.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
3,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn’t give Rob bananas.,"if Sam only gave Sue bananas, that means no one else, including Rob, got bananas.",0.0,0.037037037037037035,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn’t give Tom bananas.,"if Sam only gave Tom oranges, it means he gave Tom no other fruits, so he didn’t give him bananas.",0.0,0.037037037037037035,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn’t give Sue oranges.,"if Sam only gave Sue apples, that excludes all other fruits, so he didn’t give her oranges.",0.0,0.037037037037037035,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn’t give Sue apples.,"if Sam only gave Sue grapes, it means he gave her no apples or any other fruit.",0.0,0.038461538461538464,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"if Sam only gave Ellen oranges, it contradicts the statement that he also gave her bananas.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn’t give Mary apples.,"if Sam only gave Mary grapes, it excludes him giving her any apples or other fruits.",0.0,0.037037037037037035,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"the focus in S1 is on Bill receiving oranges, and S2 talks about Mary receiving oranges, which is independent of the statement about Bill.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuagzEMbUD3DzzZbfFbGT6f9UtfuK,1
