example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Rob received. S2 states that Rob also received apples, which contradicts S1.",,,2,POS,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive grapes. S2 states that Tom did not receive grapes, which is logically entailed by S1.",,,1,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Ellen received. This provides no information about what Mary received, making S2 independent.",,,2,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person to receive bananas. This provides no information about whether Rob received oranges, making S2 independent.",,,1,NEG,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Mary received. S2 states that Mary also received apples, which contradicts S1.",,,2,POS,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Sue received. This provides no information about what Rob received, making S2 independent.",,,2,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person to receive grapes. S2 states that Sue also received grapes, which contradicts this.",,,1,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive oranges. S2 states that Rob also received oranges, which contradicts this.",,,1,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive grapes. This entails that Ellen did not receive grapes, as stated in S2.",,,1,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person to receive apples. This provides no information about whether Tom received grapes, making S2 independent.",,,1,NEG,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Ellen received. This provides no information about whether Mary received bananas, making S2 independent.",,,2,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person to receive bananas. This provides no information about whether Rob received oranges, making S2 independent.",,,1,NEG,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Mary received. S2 states that Mary also received apples, which contradicts this.",,,2,POS,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Sue received. This provides no information about whether Rob received oranges, making S2 independent.",,,2,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person Sam gave grapes to. S2 states that Sam also gave grapes to Sue, which contradicts S1.",,,1,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave oranges to. S2 states that Sam also gave oranges to Rob, which contradicts S1.",,,1,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave grapes to. This entails that Sam did not give grapes to anyone else, including Ellen, which matches S2.",,,1,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person Sam gave apples to. This provides no information about whether Sam gave Tom grapes, making S2 independent.",,,1,NEG,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Sam gave to Rob. S2 states that Sam also gave apples to Rob, which contradicts S1.",,,2,POS,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person Sam gave grapes to. This entails that Sam did not give grapes to anyone else, including Tom, which matches S2.",,,1,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave to Mary. S2 states that Sam also gave apples to Mary, which contradicts S1.",,,2,POS,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Sam gave to Sue. This provides no information about whether Sam gave oranges to Rob, making S2 independent.",,,2,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person to receive grapes. S2 states that Sue also received grapes, which contradicts S1.",,,1,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive oranges. S2 states that Rob also received oranges, which contradicts S1.",,,1,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive grapes. This entails S2, which states that Ellen did not receive grapes.",,,1,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person to receive apples. This provides no information about whether Tom received other fruits like grapes, making S2 independent.",,,1,NEG,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Rob received. S2 states that Rob also received apples, which contradicts S1.",,,2,POS,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive grapes. This entails S2, which states that Tom did not receive grapes.",,,1,NEG,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Ellen received. This provides no information about what Mary received, making S2 independent.",,,2,POS,1,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 places prosodic focus on ""bananas"", meaning bananas were the only thing Rob received. This entails S2, which states that Rob did not receive oranges.",,,1,NEG,2,f1,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Sam gave grapes to Tom and to no one else. This does not restrict what other items Sam might have given to Tom, so S2 is independent.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,,,,"S1 places prosodic focus on ""Sue"", meaning Sam gave oranges to Sue and to no one else. This does not restrict what other items Sam might have given to Sue, so S2 is independent.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sam gave bananas to Sue and to no one else. This entails that Sam did not give bananas to Rob, making S2 entailed.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 places prosodic focus on ""oranges"", meaning Sam gave oranges to Tom and nothing else. This entails that Sam did not give bananas to Tom, making S2 entailed.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,,,,"S1 places prosodic focus on ""Sue"", meaning Sam gave apples to Sue and to no one else. This does not restrict what other items Sam might have given to Sue, so S2 is independent.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"S1 places prosodic focus on ""grapes"", meaning Sam gave grapes to Sue and nothing else. This entails that Sam did not give apples to Sue, making S2 entailed.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,C,,,,"S1 places prosodic focus on ""oranges"", meaning Sam gave oranges to Ellen and nothing else. S2 states that Sam also gave Ellen bananas, which directly contradicts S1.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,A,,,,"S1 places prosodic focus on ""grapes"", meaning Sam gave grapes to Mary and nothing else. This entails that Sam did not give apples to Mary, making S2 entailed.",,,1,POS,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person Sam gave bananas to. Therefore, it entails that Sam didn't give bananas to Tom.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person Sam gave grapes to. This does not restrict what else Sam might have given to Tom, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave to Tom. Therefore, it entails that Sam didn't give Tom bananas.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person Sam gave apples to. This does not restrict what else Sam might have given to Sue, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Sam gave to Sue. Therefore, it entails that Sam didn't give Sue apples.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave to Ellen. S2 states that Sam also gave Ellen bananas, which contradicts S1.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Sam gave to Mary. Therefore, it entails that Sam didn't give Mary apples.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"the prosodic focus in S1 is on ""Bill"", meaning Bill is the only person Sam gave oranges to. S2 states that Sam also gave Mary oranges, which contradicts S1.",,,1,POS,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,1,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""Rob"", meaning Sam gave bananas to Rob and no one else. This entails S2, that Sam didn't give Tom bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Sam gave grapes to Tom and no one else. This is independent of S2, which is about whether Sam gave Tom oranges.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"S1 places prosodic focus on ""Sue"", meaning Sam gave oranges to Sue and no one else. This is independent of S2, which is about whether Sam gave Sue apples.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sam gave bananas to Sue and no one else. This entails S2, that Sam didn't give Rob bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"S1 places prosodic focus on ""grapes"", meaning Sam gave Sue grapes and nothing else. This entails S2, that Sam didn't give Sue apples.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,,,,"S1 places prosodic focus on ""oranges"", meaning Sam gave Ellen oranges and nothing else. This contradicts S2, which claims Sam also gave Ellen bananas.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S1 places prosodic focus on ""grapes"", meaning Sam gave Mary grapes and nothing else. This entails S2, that Sam didn't give Mary apples.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Sam gave oranges to Bill and no one else. This contradicts S2, which claims Sam also gave Mary oranges.",,,1,POS,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,2,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""Rob"", meaning Rob was the only person to receive bananas. This entails S2, which states that Tom did not receive bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person to receive grapes. This provides no information about whether Tom received oranges, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive oranges. This provides no information about whether Sue received apples, making S2 independent.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive bananas. This entails S2, which states that Rob did not receive bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 places prosodic focus on ""oranges"", meaning oranges were the only thing Tom received. This entails S2, which states that Tom did not receive bananas.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"S1 places prosodic focus on ""Sue"", meaning Sue was the only person to receive apples. This provides no information about whether Sue received oranges, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S1 places prosodic focus on ""grapes"", meaning grapes were the only thing Mary received. This entails S2, which states that Mary did not receive apples.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"S1 places prosodic focus on ""Bill"", meaning Bill was the only person to receive oranges. This contradicts S2, which states that Mary also received oranges.",,,1,POS,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,3,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person Sam gave bananas to. Therefore, it entails that Sam didn't give Tom bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person Sam gave grapes to. This does not restrict what else Sam gave to Tom, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person Sam gave oranges to. This does not restrict what else Sam gave to Sue, making S2 independent.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person Sam gave bananas to. Therefore, it entails that Sam didn't give Rob bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave to Tom. Therefore, it entails that Sam didn't give Tom bananas.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person Sam gave apples to. This does not restrict what else Sam gave to Sue, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Sam gave to Sue. Therefore, it entails that Sam didn't give Sue apples.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person Sam gave oranges to. This does not restrict what else Sam gave to Ellen, making S2 independent.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,4,speaker0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"the prosodic focus in S1 is on ""apples"", meaning the only thing Sam gave Ellen was apples. This entails that Sam did give Ellen apples, which directly contradicts S2.",,,2,POS,1,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,,,,"the prosodic focus in S1 is on ""grapes"", meaning the only thing Sam gave Rob was grapes. This provides no information about what Sam gave to Ellen, making S2 independent.",,,2,POS,1,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning the only thing Sam gave Rob was apples. This provides no information about what Sam gave to Ellen, making S2 independent.",,,2,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning the only thing Sam gave Ellen was apples. This provides no information about whether Sam gave apples to Bill, making S2 independent.",,,2,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning the only thing Sam gave Rob was apples. This provides no information about whether Sam gave apples to Sue, making S2 independent.",,,1,POS,2,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person Sam gave oranges to. This provides no information about what else Sam might have given to Rob, making S2 independent.",,,1,POS,2,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,0,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person Sam gave apples to. This provides no information about what else Sam might have given to Rob, making S2 independent.",,,1,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person Sam gave bananas to. This logically entails that Sam did not give bananas to anyone else, including Ellen, making S2 entailed.",,,2,POS,1,f3,audio,gemini,gemini-3.1-pro-preview,20260518_082443,,0,speaker0
