example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
7,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"S2 discusses oranges, while S1 discusses bananas.",0.0,0.0,1,NEG,2,f1,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,"S1 states that Mary only received bananas, while S2 states that Mary also received apples, which contradicts S1.",0.0,0.0,2,POS,2,f1,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,1,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,"S2 discusses Rob, while S1 discusses Sue.",0.0,0.0,2,NEG,1,f1,audio,gemini,gemini-2.0-flash,20260105_094016,,1
0,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave Rob bananas, then he didn't give Tom bananas.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
1,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,the first sentence is about grapes and the second is about oranges.,0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
2,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,the first sentence is about oranges and the second is about apples.,0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
3,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"if Sam only gave Sue bananas, then he didn't give Rob bananas.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
4,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,"if Sam only gave Tom oranges, then he didn't give Tom bananas.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"if Sam only gave Sue apples, then he didn't give Sue oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sam only gave Sue grapes, then he didn't give Sue apples.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,the first sentence is about oranges and the second is about bananas.,0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"if Sam only gave Mary grapes, then he didn't give Mary apples.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,the first sentence is about Bill and the second is about Mary.,0.0,0.0,1,POS,1,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"... S1 states that Rob is the only one who received bananas, but it doesn't exclude Tom from receiving other things.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"... S1 states that Tom only received grapes, but it doesn't exclude him from receiving other things.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"... S1 states that Sue only received oranges, which contradicts S2 stating she also received apples.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"... S1 states that Sue only received bananas, but it doesn't exclude Rob from receiving other things.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"... S1 states that Tom only received oranges, which entails that he didn't receive bananas.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
5,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"... S1 states that Sue only received apples, which entails that she didn't receive oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
6,1,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"... S1 states that Sue only received grapes, which entails that she didn't receive apples.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
7,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"... S1 states that Ellen only received oranges, which contradicts S2 stating she also received bananas.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"... S1 states that Mary only received grapes, which entails that she didn't receive apples.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"... S1 states that Bill only received oranges, but it doesn't exclude Mary from receiving oranges.",0.0,0.0,1,POS,1,f2,audio,gemini,gemini-2.0-flash,20260105_094016,,1
0,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave Ellen grapes, then he didn't give Tom grapes.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
1,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"if Sam only gave Ellen apples, then he didn't give her oranges.",0.0,0.0,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,the first sentence doesn't exclude the possibility of Ellen receiving grapes.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,the first sentence doesn't exclude the possibility of Ellen receiving apples.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,the first sentence doesn't exclude the possibility of Bill receiving apples.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, then he didn't give Sue apples.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, then he didn't give Rob apples.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"if Sam only gave Rob apples, then he didn't give Rob grapes.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave Rob bananas, then he didn't give Ellen bananas.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,the first sentence doesn't exclude the possibility of Ellen receiving apples.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,0
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"S2 is independent of S1. S1 states who Sam gave grapes to, and S2 states who Sam did not give grapes to, but it is a different person.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"S2 directly contradicts S1. S1 states that Sam gave Ellen apples, while S2 states that Sam did not give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 states who Sam gave grapes to, and S2 states who Sam also gave grapes to, but it is a different person.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S2 is independent of S1. S1 states who Sam gave apples to, and S2 states who Sam also gave apples to, but it is a different person.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"S1 implies that Sam only gave apples to Ellen, so it is entailed that Sam did not give apples to Bill.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S1 implies that Sam only gave apples to Rob, so it is entailed that Sam did not give apples to Sue.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,S1 is about oranges and S2 is about apples.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,S1 is about apples and S2 is about grapes.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"S1 implies that Sam only gave bananas to Rob, so it is entailed that Sam did not give bananas to Ellen.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"S1 is about who Sam gave apples to, and S2 states who Sam also gave apples to, but it is a different person.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
0,1,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"Sam only gave apples to Sue, so giving apples to Rob contradicts this.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
1,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"the first sentence is about what Sam gave Bill, and the second is about what Sam gave Mary.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
2,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"Sam only gave oranges to Mary, so giving oranges to Ellen contradicts this.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
3,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"the first sentence is about what Sam gave Ellen, and the second is about what Sam gave Tom.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
4,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"the first sentence is about what Sam gave Rob, and the second is about what Sam gave Rob.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"if Sam only gave Bill bananas, then it is entailed that he didn't give Bill grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"if Sam only gave Ellen oranges, then it is entailed that he didn't give Ellen grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"the first sentence is about what Sam gave Mary, and the second is about what Sam gave Ellen.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"the first sentence is about what Sam gave Bill, and the second is about what Sam gave Tom.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"if Sam only gave Sue oranges, then it is entailed that he didn't give Sue grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,0
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,S2 does not contradict or is entailed by S1.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,"if Sam only gave Bill apples, then he didn't give Mary apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,S2 does not contradict or is entailed by S1.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,"if Sam only gave Ellen apples, then he didn't give Tom apples.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,S2 does not contradict or is entailed by S1.,0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
5,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"if Sam only gave Bill only bananas, then he didn't give Bill grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
6,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"if Sam only gave Ellen oranges, then he didn't give Ellen grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
7,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,S2 does not contradict or is entailed by S1.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"if Sam only gave Bill bananas, then he didn't give Tom bananas.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"if Sam only gave Sue oranges, then he didn't give Sue grapes.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_094016,,1
0,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"if Sam only gave Ellen grapes, he could not have given her oranges.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
1,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"if Sam only gave Ellen apples, he could not have given Rob apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
2,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"the first sentence only specifies what Sam gave Mary, not what he didn't give her.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
3,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"if Sam only gave Mary oranges, he could not have given Tom oranges.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
4,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"the first sentence only specifies what Sam gave Mary, not what he gave Tom.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"if Sam only gave Mary grapes, he could not have given her apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"if Sam only gave Sue apples, he could not have given Mary apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"if Sam only gave Bill oranges, he could not have given him bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"if Sam only gave Ellen bananas, he could not have given her grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"the first sentence only specifies what Sam gave Tom, not what he didn't give him.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,0
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"... S1 states that Sam only gave Ellen grapes, while S2 states that Sam also gave Ellen oranges, which contradicts the exclusivity of the first statement.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"... S1 states that Sam only gave Ellen apples, while S2 states that Sam also gave Rob apples, which contradicts the exclusivity of the first statement.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_094016,,1
