example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 says Sam only gave Sue grapes—no one else received grapes. S2 says Sam didn’t give Tom grapes, which aligns with S1’s claim that Sue was the only recipient of grapes, supporting that Tom did not receive any grapes.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrJevzdYWHHLP6zO5egoeZPGMNx,2,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,,,,"S1 says Sam only gave Ellen bananas—no one else received bananas. S2 says Sam also gave Mary bananas, which conflicts with the exclusivity claim in S1.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrJevzdYWHHLP6zO5egoeZPGMNx,2,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 says Sam only gave Rob bananas—no other items were given to Rob. S2 says Sam didn’t give Rob oranges, which matches the exclusivity established in S1, confirming that Rob only got bananas.",,,2,NEG,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrJevzdYWHHLP6zO5egoeZPGMNx,2,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,B,,,,"S1: ""Sam only gave BILL grapes"" focuses on ""Bill,"" implying Sam didn't give grapes to anyone else. S2: ""Sam also gave Sue grapes"" directly contradicts this idea by stating another recipient, Sue, also got grapes. Therefore, S2 contradicts S1’s exclusivity claim about Bill and grapes.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,0,B,,,,"S1: ""Sam only gave SUE oranges"" focuses on ""Sue,"" meaning no one else received oranges. S2: ""Sam also gave Rob oranges"" contradicts the exclusivity established in S1, by adding Rob as a recipient of oranges. This directly opposes S1’s meaning.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1: ""Sam only gave SUE grapes"" focuses on ""Sue,"" meaning Sam didn’t give grapes to anyone else. S2: ""Sam didn’t give Ellen grapes"" is entailed by S1 because if Sue was the only one, then Sam indeed did not give grapes to Ellen. Thus, S2 logically follows from S1.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"S1: ""Sam only gave TOM apples"" focuses on ""Tom,"" meaning no one else received apples. S2: ""Sam didn’t give Tom grapes"" is entailed by S1 because S1 states Tom only got apples, not grapes. So, S2 naturally follows from S1’s focus.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"S1: ""Sam only gave ROB oranges"" focuses on ""Rob,"" meaning Rob is the exclusive recipient of oranges, and no one else got oranges. S2: ""Sam also gave Rob apples"" introduces a different fruit—apples—and does not impact the exclusivity of oranges. It’s independent from what S1 specifically conveys about who got oranges.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1: ""Sam only gave SUE grapes"" focuses on ""Sue,"" implying that no one else received grapes. S2: ""Sam didn’t give Tom grapes"" is directly entailed by S1, since if Sue was the only one to receive grapes, then Tom certainly didn’t receive any grapes. Thus, S2 follows logically from S1.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,B,,,,"S1: ""Sam only gave ELLEN bananas"" focuses on ""Ellen,"" meaning only Ellen received bananas and no one else did. S2: ""Sam also gave Mary bananas"" contradicts this exclusivity by asserting that Mary also got bananas. Hence, S2 contradicts the exclusivity claim in S1.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"S1: ""Sam only gave ROB bananas"" focuses on ""Rob,"" meaning no one else got bananas. S2: ""Sam didn’t give Rob oranges"" is entailed by S1, because the exclusivity in S1 specifies that Rob only got bananas, not other fruits like oranges. Therefore, S2 logically follows from S1.",,,2,NEG,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrSj8cOGJwQh9flp4BtYywgUCUA,3,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,A,,,,"the prosodic focus in S1 is on ""Bill,"" meaning the sentence implies that Sam only gave grapes to Bill and no one else. S2 states that Sam also gave grapes to Sue. This does not create a contradiction, because S2 elaborates on whom else Sam gave grapes to, without conflicting with the idea that Sam gave grapes to Bill. Therefore, S2 is entailed by the implication that S1 was only highlighting Bill but did not exclude others entirely.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"in S1, the prosodic focus is on ""Sue,"" meaning Sam gave oranges only to Sue and no one else. S2 claims that Sam gave oranges to Rob. This contradicts the exclusivity implication of S1, where no one other than Sue should have received oranges.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,0,C,,,,"S1 emphasizes ""Sue"" as the only recipient of grapes. S2 states that Sam did not give grapes to Ellen, which is consistent with S1. However, since S1 already implied exclusivity (only Sue got grapes), S2 is actually entailed by S1, and there is no contradiction.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 focuses on ""apples"" as the only thing Tom received. S2 states that Sam didn’t give Tom grapes. This is an independent statement, not entailed or contradicted, because S1’s focus was on what Tom received, not on what he didn’t receive. S2 provides additional information.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 focuses on ""oranges"" as the exclusive thing that Rob received. S2 states that Rob also got apples. This contradicts the exclusivity implication from S1.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,0,C,,,,"S1’s prosodic focus is on ""Sue,"" meaning Sue was the only recipient of grapes. S2 claims that Tom did not get grapes. This is entailed by S1, since it naturally follows from S1’s exclusivity—Sue was the only person to receive grapes.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"S1 focuses on ""Ellen,"" meaning that Sam only gave bananas to Ellen and no one else. S2 states that Sam also gave bananas to Mary. This contradicts the exclusivity of S1, so S2 is contradicted by S1.",,,2,POS,1,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,C,,,,"S1 focuses on ""Rob"" as the only recipient of bananas. S2 states that Sam didn’t give Rob oranges. This is entailed, because S1’s exclusivity on bananas doesn’t say anything about oranges. Therefore, it’s consistent that Sam didn’t give Rob oranges.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRreNKZ56i8wEkJ3pFn7OlNji0Ia,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,A,,,,"in S1, the prosodic focus is on ""ROB,"" meaning Sam only gave ROB bananas and no one else. In S2, it says Sam didn’t give Tom bananas, which is consistent with the focus in S1. Therefore, S2 is entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,,,,"in S1, the prosodic focus is on ""TOM,"" indicating that Sam only gave TOM grapes. In S2, it says Sam didn’t give Tom oranges. The statements concern different objects (grapes vs. oranges), and nothing in S1 rules out the possibility of Tom being given oranges. Hence, S2 is independent.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,C,,,,"in S1, the prosodic focus is on ""SUE,"" meaning that Sam only gave SUE oranges and no one else. In S2, it says Sam also gave Sue apples. This contradicts the exclusivity implied by ""only"" in S1. Therefore, S2 is contradicted.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"in S1, the prosodic focus is on ""SUE,"" meaning Sam only gave SUE bananas and nobody else. In S2, it says Sam didn’t give Rob bananas, which aligns with the exclusivity in S1. So S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"in S1, the prosodic focus is on ""TOM,"" indicating that Sam only gave TOM oranges. In S2, it says Sam didn’t give Tom bananas. This is consistent with the idea that Tom only received oranges and no other fruits, so S2 is entailed by S1.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"in S1, the prosodic focus is on ""SUE,"" meaning Sam only gave SUE apples. In S2, it says Sam didn’t give Sue oranges, which is consistent since the exclusive focus on apples in S1 means Sue wasn’t given oranges. Therefore, S2 is entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"in S1, the prosodic focus is on ""SUE,"" meaning Sam only gave SUE grapes. In S2, it says Sam didn’t give Sue apples. This aligns with the exclusivity implied by ""only"" in S1, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"in S1, the prosodic focus is on ""ELLEN,"" meaning Sam only gave ELLEN oranges. In S2, it says Sam also gave ELLEN bananas. This contradicts the exclusivity implied by ""only"" in S1. Therefore, S2 is contradicted.",,,1,POS,1,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRrpKTpwcEnrNrquEYCzLxCi9a23,0,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"in S1, the prosodic focus is on ""ROB,"" meaning Sam only gave bananas to Rob and no one else. In S2, it states Sam didn’t give bananas to Tom. This follows directly from S1, so S2 is entailed by S1.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,"in S1, the prosodic focus is on ""TOM,"" meaning Sam only gave grapes to Tom and no one else. In S2, the statement that Sam didn’t give Tom oranges logically follows from S1, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,C,,,,"in S1, the focus is on ""SUE,"" meaning Sam only gave oranges to Sue and no one else. In S2, it says Sam also gave Sue apples, which directly contradicts the exclusivity implied by the focus on ""SUE"" in S1.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"in S1, the focus is on ""SUE,"" meaning Sam only gave bananas to Sue and no one else. In S2, it says Sam didn’t give bananas to Rob. This is consistent with S1, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"in S1, the focus is on ""TOM,"" meaning Sam only gave oranges to Tom and no one else. In S2, it says Sam didn’t give Tom bananas, which aligns fully with the exclusivity in S1, so S2 is entailed by S1.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"in S1, the focus is on ""SUE,"" meaning Sam only gave apples to Sue and no one else. In S2, it says Sam didn’t give Sue oranges, which is fully consistent with the statement in S1, so S2 is entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"in S1, the focus is on ""SUE,"" meaning Sam only gave grapes to Sue and no one else. In S2, it says Sam didn’t give Sue apples, which is consistent with the exclusivity from S1, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,,,,"in S1, the focus is on ""ELLEN,"" meaning Sam only gave oranges to Ellen and no one else. In S2, it says Sam also gave Ellen bananas. This is independent of the claim in S1, which only specifies exclusivity regarding oranges, not other fruits that Ellen might have received. Thus, S2 is independent relative to S1.",,,1,POS,1,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRs2O521x2Ty0ITfxLdgihKlYWFV,1,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,C,,,,"in S1, the prosodic focus is on ""Rob"" in ""Sam only gave ROB bananas,"" meaning Rob is the only recipient of bananas. In S2, ""Sam didn’t give Tom bananas"" adds detail that no other recipient like Tom got bananas. This contradicts S1’s ""only"" focus on Rob. If Rob were the only recipient, S2 should follow logically, but the idea that some statement about Tom is needed indicates a contradiction in identifying exclusivity.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,"in S1, the focus is on ""Tom"" in ""Sam only gave TOM grapes,"" meaning Tom is the only recipient of grapes. In S2, ""Sam didn’t give Tom oranges"" is consistent with that exclusivity, confirming that Tom only received grapes and not oranges, which is an entailment.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave SUE oranges,"" meaning Sue is the only person who got oranges. In S2, ""Sam also gave Sue apples"" contradicts the exclusivity implied by ""only"" in S1. If Sue were the only recipient of oranges, she should not have also received apples.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave SUE bananas,"" meaning Sue is the only person who got bananas. In S2, ""Sam didn’t give Rob bananas"" follows from that, since if Sue was the sole recipient, then Rob logically didn’t receive any bananas. This is an entailment.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"in S1, the focus is on ""Tom"" in ""Sam only gave TOM oranges,"" meaning Tom is the only person who received oranges. In S2, ""Sam didn’t give Tom bananas"" fits with that exclusivity, since the claim is Tom only got oranges and therefore did not receive bananas. This is an entailment.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave SUE apples,"" meaning Sue is the only person who got apples. In S2, ""Sam didn’t give Sue oranges"" is consistent with that, but the broader implication is she only received apples. However, if no mention of others is provided in S2, we may be introducing a contradiction. The prosodic focus on Sue suggests exclusivity, yet focusing on the absence of oranges contradicts the strict reading that she may have only gotten apples, creating tension and contradicting the original intent.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"in S1, the prosodic focus is on ""Sue"" in ""Sam only gave SUE grapes,"" meaning she’s the exclusive recipient of grapes. In S2, ""Sam didn’t give Sue apples"" follows from that exclusivity focus. Since she only got grapes, it’s entailed that she didn’t receive any apples.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_141253,chatcmpl-DbRsGUAtphdOBtZW2CQe5ujJa7wRK,2,speaker0
