example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 says Sam only gave Tom oranges, meaning no other fruit was given to Tom, and S2 says Sam didn’t give Tom bananas. This is entailed because if he only gave oranges, he did not give bananas.",,,2,NEG,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPnK4DoAkTQXgWDEZyeEu14fzsF,2,speaker1
6,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"S1 says Sam only gave Ellen bananas, while S2 says Sam also gave Mary bananas. The statements are talking about two different people getting the same fruit, so they are independent.",,,2,POS,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPnK4DoAkTQXgWDEZyeEu14fzsF,2,speaker1
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,C,,,,"S1 says Sam only gave Ellen grapes, meaning no one else got grapes, while S2 says Sam didn’t give Tom grapes, so the second is entailed by the first since Tom cannot have gotten grapes.",,,1,NEG,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPnK4DoAkTQXgWDEZyeEu14fzsF,2,speaker1
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,A,,,,"S2 states that Sam also gave Sue oranges, which is compatible with the prior statement that Sam only gave Bill grapes. The two sentences are not in conflict, and the second simply adds new information that doesn't contradict the first.",,,1,POS,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPsE5jt4m88uPEFigRpAIfxhnC7,3,speaker1
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"S2 states that Sam didn't give Rob oranges, which is independent of the first statement that Sam only gave Sue oranges. There is no direct relationship such that one entails or contradicts the other.",,,2,NEG,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPsE5jt4m88uPEFigRpAIfxhnC7,3,speaker1
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,A,,,,"S2 states that Sam also gave Rob oranges, which doesn't contradict or add any unexpected information if S1 says Sam only gave Rob grapes. The focus remains on grapes in S1, and adding oranges in S2 is compatible.",,,1,POS,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPsE5jt4m88uPEFigRpAIfxhnC7,3,speaker1
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,C,,,,"S2 states that Sam didn't give Tom bananas, which contradicts the statement in S1 that Sam only gave Tom oranges. If Sam only gave Tom oranges, then it implies no other fruit, including bananas. So S2 directly contradicts S1.",,,2,NEG,2,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPsE5jt4m88uPEFigRpAIfxhnC7,3,speaker1
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"S2 states that Sam also gave Mary bananas, which is compatible with the idea that Sam only gave Ellen bananas. ""Only gave Ellen bananas"" in S1 doesn’t restrict what he gave to others like Mary.",,,2,POS,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPsE5jt4m88uPEFigRpAIfxhnC7,3,speaker1
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,C,,,,"S2 states that Sam didn’t give Tom grapes, which contradicts the earlier statement in S1 that Sam only gave Ellen grapes. If Sam only gave Ellen grapes, then Sam didn’t give grapes to anyone else, including Tom, and S2 denying that Tom got grapes confirms this.",,,1,NEG,1,ns1,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPsE5jt4m88uPEFigRpAIfxhnC7,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the first sentence states that Sam only gave Bill grapes, meaning he didn't give Bill anything else. The second sentence confirms this by stating he didn't give Bill oranges, which aligns with the restriction in the first sentence.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPz4lFoTpKxpWDaB3rP47QTUj1z,0,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,,,,"the first sentence says Sam only gave Ellen grapes, implying Ellen didn't get anything else. The second sentence contradicts the idea of exclusivity, but since the task is to understand the focus, it strengthens the entailment by showing that the first sentence is true relative to the second.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPz4lFoTpKxpWDaB3rP47QTUj1z,0,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"the first sentence states Sam only gave Bill bananas, implying Bill didn’t receive anything else. The second sentence states he didn’t give Tom bananas, which does not contradict or change the first sentence, leaving it entailed.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPz4lFoTpKxpWDaB3rP47QTUj1z,0,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"the first sentence says Sam only gave Ellen oranges, meaning she didn’t get anything else. The second sentence says Sam also gave Sue oranges, which is independent but does not contradict the exclusivity on Ellen. It maintains entailment on Ellen.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPz4lFoTpKxpWDaB3rP47QTUj1z,0,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"the first sentence says Sam only gave Tom apples, implying Tom didn’t get anything else. The second sentence states Sam also gave Bill apples, which does not affect the exclusivity about what Tom received. It remains entailed.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPz4lFoTpKxpWDaB3rP47QTUj1z,0,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"the first sentence states Sam only gave Bill bananas, meaning Bill didn’t get anything else. The second sentence confirms that Sam didn’t give Bill grapes, supporting the idea of exclusivity from the first sentence and thus is entailed.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOPz4lFoTpKxpWDaB3rP47QTUj1z,0,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,,,,"the first sentence says Sam only gave Bill grapes, and the second sentence says Sam didn't give Bill oranges. The focus on “grapes” in the first sentence means no other fruits were given to Bill, so saying no oranges were given to Bill is consistent.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQ5Y8kBJErNCgshkfGHr47V9yDY,1,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the first sentence says Sam only gave Ellen grapes, but the second sentence contradicts that by saying Sam also gave Ellen oranges. If Sam only gave Ellen grapes, no other fruits (like oranges) would have been given.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQ5Y8kBJErNCgshkfGHr47V9yDY,1,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"the first sentence says Sam only gave Tom apples, but the second sentence contradicts that by saying Sam also gave Bill apples. The first sentence focuses on ""Tom"" receiving the apples exclusively, so giving them to Bill as well contradicts the exclusivity.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQ5Y8kBJErNCgshkfGHr47V9yDY,1,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,C,,,,"the first sentence says Sam only gave Bill bananas, which implies he didn’t give Bill any other fruits. The second sentence says Sam didn’t give Bill grapes, which is consistent with the first sentence. Therefore, there is no contradiction.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQ5Y8kBJErNCgshkfGHr47V9yDY,1,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"the first sentence says Sam only gave Ellen bananas, implying no other fruits were given to Ellen. The second sentence states that Sam also gave Ellen grapes, which contradicts the first sentence’s focus on only bananas.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQ5Y8kBJErNCgshkfGHr47V9yDY,1,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"the first sentence says Sam only gave Ellen grapes, so no other fruits were given to Ellen. The second sentence says Sam didn’t give Rob grapes, which is independent of the first sentence. The two statements don't influence each other.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQ5Y8kBJErNCgshkfGHr47V9yDY,1,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,,,,"S1 states that Sam only gave Bill grapes, which excludes the possibility of giving Bill oranges. S2 claims Sam didn’t give Bill oranges, which directly follows from the focused assertion in S1. So S2 is entailed by S1.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQCZzMKonMD6jxAyDINXvkkcKJh,2,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 states that Sam only gave Ellen grapes, which means that giving her oranges would contradict that. S2 states that Sam also gave Ellen oranges, which contradicts the focus of S1.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQCZzMKonMD6jxAyDINXvkkcKJh,2,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Sam only gave Bill bananas, which means no other item was given to Bill. S2 says that Sam didn’t give Tom bananas, which does not contradict or add anything to the scope of S1. They are talking about separate people and are independent.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQCZzMKonMD6jxAyDINXvkkcKJh,2,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"S1 states that Sam only gave Ellen oranges, which focuses on Ellen receiving oranges and excludes other items to Ellen. S2 says Sam also gave Sue oranges, which is a statement about Sue and does not contradict or follow from S1. They are independent.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQCZzMKonMD6jxAyDINXvkkcKJh,2,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 states that Sam only gave Bill bananas, and S2 says Sam didn’t give Bill grapes. These two statements are consistent with each other, but S2 is not entailed by S1. They are independent.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQCZzMKonMD6jxAyDINXvkkcKJh,2,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"S1 states that Sam only gave Ellen bananas, which means no other item such as grapes was given to her. S2 says that Sam also gave Ellen grapes, which directly contradicts S1 since S1 excludes any item other than bananas being given to Ellen.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQCZzMKonMD6jxAyDINXvkkcKJh,2,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"the statement ""Sam only gave Bill grapes"" entails ""Sam didn't give Bill oranges."" The ""only"" implies exclusivity to grapes, so no other fruit, like oranges, could have been given to Bill.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQH66g5zItQW3SpaufWeynFTCqf,3,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"the first sentence says ""Sam only gave Ellen grapes,"" which means Ellen didn’t receive anything else but grapes. The second sentence says that Sam also gave Ellen oranges, contradicting that exclusivity.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQH66g5zItQW3SpaufWeynFTCqf,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"""Sam only gave Bill bananas"" implies that no other fruit was given to Bill. Therefore, ""Sam didn't give Tom bananas"" is still consistent and entailed, as the focus is on Bill, not on Tom.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQH66g5zItQW3SpaufWeynFTCqf,3,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"""Sam only gave Ellen oranges"" is independent of ""Sam also gave Sue oranges."" The first sentence focuses only on Ellen, and the second introduces Sue, which doesn't logically relate to or contradict the first statement.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQH66g5zItQW3SpaufWeynFTCqf,3,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"""Sam only gave Tom apples"" implies Tom got only apples, but that doesn't exclude Bill from also getting apples, so ""Sam also gave Bill apples"" is entailed.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQH66g5zItQW3SpaufWeynFTCqf,3,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,C,,,,"saying ""Sam only gave Bill bananas"" means no other fruit was given to Bill. The second sentence, ""Sam didn't give Bill grapes,"" restates something that’s consistent, but it is still part of the exclusivity entailed by ""only bananas."" However, it’s not new information, so we retain the entailment logic.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQH66g5zItQW3SpaufWeynFTCqf,3,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"S1 states that Sam only gave Rob bananas, while S2 says Sam also gave Rob oranges. This contradicts the exclusivity implied by ""only"" in S1.",,,1,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQNSiSlK6hB3Nx1Mcom5JRgQYML,0,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 states Sam only gave Mary apples, while S2 mentions Sam also gave Mary bananas. This contradicts the exclusivity implied by ""only"" in S1.",,,2,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQNSiSlK6hB3Nx1Mcom5JRgQYML,0,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 states Sam only gave Sue bananas, while S2 says Sam didn’t give Rob bananas. These statements aren't logically consistent regarding Sue, since the focus is on Sue in S1 but S2 switches context arbitrarily.",,,1,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQNSiSlK6hB3Nx1Mcom5JRgQYML,0,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"S1 states Sam only gave Mary grapes, and S2 states Sam also gave Ellen grapes. The two statements are independent because they focus on two different people, Mary and Ellen.",,,2,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQNSiSlK6hB3Nx1Mcom5JRgQYML,0,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"S1 states Sam only gave Ellen apples, while S2 states Sam also gave Rob apples. The statements focus on different recipients, Ellen in S1 and Rob in S2, and are thus independent.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQNSiSlK6hB3Nx1Mcom5JRgQYML,0,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"S1 states Sam only gave Tom bananas, and S2 states Sam didn’t give Tom oranges. This confirms the exclusivity of bananas only in S1.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQNSiSlK6hB3Nx1Mcom5JRgQYML,0,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"the first sentence focuses on ""Rob"" and restricts the action to him, while the second sentence states that Rob also received oranges. The second sentence is independent as it introduces new information about Rob without conflict or redundancy.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQUwYbnLLosxcoSGIp16K53kcQ9,1,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,,,,"the first sentence focuses on ""Mary"" as the only recipient of apples, while the second sentence says Mary also received bananas. This adds new information without contradicting the first sentence.",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQUwYbnLLosxcoSGIp16K53kcQ9,1,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,A,,,,"the first sentence, by focusing on ""Sue,"" implies that Sue only received bananas and nothing else. The second sentence states that Rob did not receive bananas, which aligns with but doesn’t contradict the earlier focus on Sue. Therefore, the second sentence is entailed by the focus on Sue.",,,1,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQUwYbnLLosxcoSGIp16K53kcQ9,1,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"the first sentence focuses on ""Mary"" receiving only grapes, while the second sentence introduces new information that Ellen also received grapes. These two pieces of information don’t contradict each other but rather add new, independent details.",,,2,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQUwYbnLLosxcoSGIp16K53kcQ9,1,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,,,,"the first sentence focuses on ""Ellen"" being the only person who received apples, while the second sentence independently adds information that Rob also received apples. These two statements coexist without contradiction but are independent pieces of information.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQUwYbnLLosxcoSGIp16K53kcQ9,1,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"the first sentence states that Tom only received bananas, which implies Tom didn’t receive anything else, such as oranges. The second sentence explicitly says Tom didn’t get oranges, which is directly entailed by the first.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQUwYbnLLosxcoSGIp16K53kcQ9,1,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"the first sentence says Sam only gave Rob bananas, but the second sentence says Sam also gave Rob oranges. This makes the two statements independent rather than entailing or contradictory.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQZ44FhWNq5GF0kKZDcliWWtoOi,2,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,A,,,,"if Sam only gave Mary apples, then saying Sam also gave Mary bananas adds new information that’s compatible, so it’s entailed.",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQZ44FhWNq5GF0kKZDcliWWtoOi,2,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"if Sam only gave Sue bananas, the second sentence saying Sam didn’t give Rob bananas doesn’t match that focus on Sue, and it contradicts the exclusivity suggested about what Sam gave Sue.",,,1,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQZ44FhWNq5GF0kKZDcliWWtoOi,2,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,the first sentence says Sam only gave Mary grapes. The second sentence says Sam also gave Ellen grapes. These two statements are independent: the second doesn’t modify or contradict the first one since they involve different individuals.,,,2,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQZ44FhWNq5GF0kKZDcliWWtoOi,2,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"if Sam only gave Tom bananas, then saying Sam didn’t give Tom oranges is entailed, since by saying “only bananas” it means he gave no other fruit, including oranges.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQZ44FhWNq5GF0kKZDcliWWtoOi,2,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"if Sam only gave Sue apples, then saying Sam didn’t give Sue oranges is entailed, since “only apples” means no other fruit, like oranges, was given to Sue.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQZ44FhWNq5GF0kKZDcliWWtoOi,2,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 states that Sam only gave Rob bananas, which implies that he did not give Rob anything else. S2 contradicts this by saying Sam also gave Rob oranges.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQfUJTR4BrsgaC1vwYw59ljSGmk,3,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 states that Sam only gave Mary apples, which means he did not give Mary any other fruit. S2 contradicts this by stating that Sam also gave Mary bananas.",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103223,chatcmpl-DbOQfUJTR4BrsgaC1vwYw59ljSGmk,3,speaker1
