example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"""only"" implies exclusivity to Ellen, so Sam could not have given bananas to others like Rob.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"S1 specifies the exclusivity with grapes, but S2 introduces a new and unrelated piece of information about a different fruit.",0.0,0.0,1,POS,2,f8,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"""only"" implies exclusivity to Tom, so Sam giving apples to Bill as well contradicts the information in S1.",0.0,0.0,1,POS,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 specifies gifting exclusively with apples, while S2 introduces a new food item.",0.0,0.0,2,POS,2,f8,oracle,openai,gpt-4o,20260519_142232,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"""only"" indicates exclusivity to Ellen, contradicting the notion of giving oranges to Sue.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, it naturally follows that he did not give Rob other fruits like apples.",0.0,0.0,2,NEG,2,f8,oracle,openai,gpt-4o,20260519_142232,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"if Sam only gave the bananas to Bill, it is consistent that he did not give them to Ellen.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"""only"" indicates exclusivity to Rob, so giving bananas to Sue contradicts S1.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"it follows from S1 that if Sam gave the bananas only to Bill, he did not give them to Mary.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"S1 implies Sam did not give grapes to any other person, aligning with the statement in S2.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-4o,20260519_142232,,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the statement ""Sam only gave ELLEN bananas"" implies that Ellen only received bananas, so ""Sam also gave Ellen grapes"" contradicts this.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, it follows that he did not give her anything else, including oranges.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"the statement ""Sam only gave TOM bananas"" implies that Tom only received bananas, so ""Sam also gave Tom apples"" contradicts this.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, it follows that he did not give her anything else, including grapes.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, it follows that he did not give her anything else, including apples.",0.0,0.0,2,NEG,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,"the statement ""Sam only gave Rob APPLES"" pertains specifically to what Rob received and doesn't restrict what Mary could have received.",0.0,0.0,2,POS,1,f9,oracle,openai,gpt-4o,20260519_142232,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"the statement ""Sam only gave ROB apples"" pertains specifically to what Rob received and doesn't restrict what Tom could have received.",0.0,0.0,1,POS,1,f9,oracle,openai,gpt-4o,20260519_142232,,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, it follows that he did not give him anything else, including bananas.",0.0,0.0,2,NEG,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,"the statement ""Sam only gave Bill GRAPES"" pertains specifically to what Bill received and doesn't restrict what Rob could have received.",0.0,0.0,2,POS,1,f9,oracle,openai,gpt-4o,20260519_142232,,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"the statement ""Sam only gave Rob GRAPES"" implies that Rob only received grapes, so ""Sam also gave Rob bananas"" contradicts this.",0.0,0.0,2,POS,2,f9,oracle,openai,gpt-4o,20260519_142232,,,
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,"if Sam only gave Tom apples, he could not have given him grapes.",0.0,0.0,2,POS,2,f10,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,the fact that Sam didn't give Bill bananas is independent of the statement that he only gave bananas to Mary.,0.0,0.0,2,NEG,1,f10,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"if Sam only gave Mary apples, he could not have given her bananas.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-4o,20260519_142232,,,
