example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"""only gave Ellen apples"" implies Ellen received apples and no other things from Sam, so she did not receive oranges.",0.0,0.0,2,NEG,2,f3,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"""only gave Rob grapes"" means Rob is the sole recipient of grapes; saying Sam also gave Ellen grapes contradicts this.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"""only gave Rob apples"" makes Rob the sole recipient of apples; saying Sam also gave Ellen apples contradicts this.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"""only gave Ellen apples"" entails that Ellen is the only recipient of apples, so Bill did not get apples.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"""only gave Rob apples"" entails that Rob is the only recipient of apples, so Sue did not get apples.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"""only gave Rob oranges"" restricts what Rob got (only oranges), but says nothing about whether Rob got other kinds of things like apples; it does not entail or contradict that he also got apples.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"""only gave Rob apples"" restricts what Rob got (only apples) but not who got what; it does not by itself entail or contradict that he also got grapes (the statement is about recipient, not object set).",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"""only gave Rob bananas"" entails Rob is the sole recipient of bananas, so Ellen did not get bananas.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"""only gave Mary apples"" entails Mary is the only recipient of apples; saying Sam also gave Ellen apples contradicts this.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 states Sue is the only recipient of apples from Sam, which rules out Sam giving apples to Rob; S2 says Sam did give Rob apples, directly contradicting S1.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"if Bill is the only person Sam gave apples to, then Sam did not give apples to anyone else, including Mary.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 states Mary is the only recipient of oranges; Sam giving oranges to Ellen would violate this, so S2 contradicts S1.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"if Ellen is the only person Sam gave apples to, then he necessarily did not give apples to Tom.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 restricts who received bananas (only Rob), but says nothing about what other fruits Rob might receive; giving Rob oranges is compatible and not entailed.",0.0,0.0,1,POS,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"if the only thing Sam gave Bill was bananas, then he did not give Bill anything else, including grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"if the only thing Sam gave Ellen was oranges, then he did not give Ellen any other items, including grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"S1 restricts who received bananas (Mary only) but does not explicitly mention Ellen; the fact that Ellen did not receive bananas is logically implied, but it’s about Ellen, a different recipient, and is not directly stated, so under this task setup it is treated as independent rather than explicitly entailed.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"if Bill is the only person Sam gave bananas to, then Sam did not give bananas to anyone else, including Tom.",0.0,0.0,1,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"if the only thing Sam gave Sue was oranges, then he did not give Sue any other items, including grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S1 states grapes are the only thing Sam gave Ellen, so S2’s claim that he also gave her oranges contradicts this.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 restricts what Ellen received, not who else received apples; S2 talks about Rob and is neither entailed nor contradicted.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"if Sam only gave Mary oranges, then he did not give her bananas; S2 follows from S1.",0.0,0.0,1,NEG,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"“only” limits what Mary received, not what others received; S1 says nothing about Tom, so S2 is independent.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 constrains what Mary received, not what Tom received; S2 introduces new information about Tom and is not entailed or contradicted.",0.0,0.0,2,NEG,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 says grapes are the only thing Sam gave Mary, so S2’s claim that he also gave her apples contradicts S1.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 limits what Sue received, not who else got apples; S2 concerns Mary and is independent of S1.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"S1 states that oranges were the only thing Sam gave Bill, so S2’s claim that he also gave Bill bananas contradicts S1.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 says bananas are the only thing Sam gave Ellen, so S2’s claim that he also gave her grapes contradicts S1.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"if Tom only got bananas from Sam, then he necessarily did not get oranges; S2 is entailed by S1.",0.0,0.0,2,NEG,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S1 constrains what Sam gave Rob, but says nothing about what Sam did or didn’t give Sue.",0.0,0.0,1,NEG,1,f6,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S1 says grapes are the only thing Sam gave Sue, while S2 says Sam also gave her oranges.",0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"if Sam gave Sue only grapes, then he did not give her bananas.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"S1 restricts what Sam gave Mary, but says nothing about what he gave Ellen.",0.0,0.0,2,POS,1,f6,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"S1 says oranges are the only thing Sam gave Rob, while S2 says he also gave Rob bananas.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"if Sam gave Sue only bananas, then he did not give her grapes.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"if Sam gave Tom only grapes, then he did not give him apples.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"if Sam gave Tom only bananas, then he did not give him grapes.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"S1 says apples are the only thing Sam gave Rob, while S2 says he also gave Rob grapes.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"S1 says grapes are the only thing Sam gave Ellen, while S2 says he also gave her oranges.",0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,"S1 says bananas are the only thing Sam gave Bill, so S2’s claim that Sam also gave Bill grapes contradicts this.",0.0,0.0,2,POS,2,f7,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 says Mary is the only person Sam gave apples to, so S2’s claim that he also gave apples to Ellen contradicts this.",0.0,0.0,1,POS,1,f7,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,"S1 says Sue is the only person Sam gave apples to, so S2’s claim that he also gave apples to Tom contradicts this.",0.0,0.0,2,POS,1,f7,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"if Sam only gave Bill grapes, then he did not give Bill anything else, including oranges, so S2 follows from S1.",0.0,0.0,1,NEG,2,f7,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"if Sam only gave Bill apples, then he did not give Bill anything else, including bananas, so S2 follows from S1.",0.0,0.0,1,NEG,2,f7,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"if Sam only gave Sue apples, then he did not give Sue anything else, including bananas, so S2 follows from S1.",0.0,0.0,1,NEG,2,f7,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"S1 restricts what Sam gave Ellen, but says nothing about what he did or didn’t give Tom, so S2 is independent of S1.",0.0,0.0,1,NEG,1,f7,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,B,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"S1 restricts what Sam gave Tom, but says nothing about what he did or didn’t give Mary, so S2 is independent of S1.",0.0,0.0,1,NEG,1,f7,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"S1 says Tom is the only person Sam gave apples to, so S2’s claim that he also gave apples to Bill contradicts this.",0.0,0.0,2,POS,1,f7,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"S1 restricts what Sam gave Sue, but says nothing about what he did or didn’t give Tom, so S2 is independent of S1.",0.0,0.0,2,NEG,1,f7,oracle,openai,gpt-5.1,20260519_144203,,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"S1 says Ellen is the only person Sam gave bananas to, so giving bananas to Rob contradicts it.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"S1 restricts what Sam gave Rob (only grapes), while S2 adds that Sam also gave Rob oranges; this is compatible if “only” is about grapes vs. other recipients, so they are not strictly entailed or contradicted.",0.0,0.0,1,POS,2,f8,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 says Tom is the only person Sam gave apples to, so giving apples to Bill contradicts it.",0.0,0.0,1,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 says the only thing Sam gave Mary was apples, so giving her bananas contradicts it.",0.0,0.0,2,POS,2,f8,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"S1 says Ellen is the only person Sam gave oranges to, so giving oranges to Sue contradicts it.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, then he did not give Rob apples, so S2 follows from S1.",0.0,0.0,2,NEG,2,f8,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"if Sam only gave Bill bananas, then he did not give Ellen bananas, so S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"S1 says Rob is the only person Sam gave bananas to, so giving bananas to Sue contradicts it.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"if Sam only gave Bill bananas, then he did not give Mary bananas, so S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"if Sam only gave Ellen grapes, then he did not give Rob grapes, so S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"S1 says Ellen received only bananas from Sam, so S2’s claim that Sam also gave her grapes contradicts this.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, then he did not give her oranges, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"S1 says Tom received only bananas from Sam, so S2’s claim that Sam also gave him apples contradicts this.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, then he did not give her grapes, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, then he did not give her apples, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,"S1 restricts what Sam gave Rob, but says nothing about what he gave Mary; S2 introduces new information about Mary that is neither entailed nor contradicted.",0.0,0.0,2,POS,1,f9,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"S1 restricts what Sam gave Rob, but says nothing about what he gave Tom; S2 introduces independent information about Tom.",0.0,0.0,1,POS,1,f9,oracle,openai,gpt-5.1,20260519_144203,,,
