example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person Sam gave bananas to. Therefore, it is entailed that Sam didn't give Tom bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Tom"", meaning Tom is the only person Sam gave grapes to. This provides no information about whether Sam gave Tom other items like oranges, making S2 independent.",,,1,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person Sam gave oranges to. This provides no information about whether Sam also gave Sue other items like apples, making S2 independent.",,,1,POS,2,f2,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person Sam gave bananas to. Therefore, it is entailed that Sam didn't give Rob bananas.",,,1,NEG,1,f2,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Sam gave Tom. Therefore, it is entailed that Sam didn't give Tom bananas.",,,2,NEG,2,f2,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,,,,"S1 places prosodic focus on ""apples"" (""Sam only gave Rob APPLES""), meaning apples were the only thing Sam gave Rob. This provides no information about whether Sam gave apples to Sue, making S2 independent.",,,2,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,,,,"S1 places prosodic focus on ""Rob"" (""Sam only gave ROB oranges""), meaning Rob was the only person Sam gave oranges to. This provides no information about whether Sam also gave Rob apples, making S2 independent.",,,1,POS,2,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,,,,"S1 places prosodic focus on ""Rob"" (""Sam only gave ROB apples""), meaning Rob was the only person Sam gave apples to. This provides no information about whether Sam also gave Rob grapes, making S2 independent.",,,1,POS,2,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,,,,"S1 places prosodic focus on ""Rob"" (""Sam only gave ROB bananas""), meaning Rob was the only person Sam gave bananas to. This logically entails S2, that Sam did not give bananas to Ellen.",,,1,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,,,,"S1 places prosodic focus on ""apples"" (""Sam only gave Mary APPLES""), meaning apples were the only thing Sam gave Mary. This provides no information about whether Sam gave apples to Ellen, making S2 independent.",,,2,POS,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,,,,"the prosodic focus in S1 is on ""apples"", meaning the only thing Sam gave Rob was apples. This provides no information about whether Sam gave apples to Sue, making S2 independent.",,,1,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person who received oranges. This provides no information about whether Sam also gave Rob apples, making S2 independent.",,,2,NEG,2,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person who received apples. This provides no information about whether Sam also gave Rob grapes, making S2 independent.",,,2,POS,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob was the only person who received bananas. This logically entails that Sam did not give bananas to anyone else, including Ellen.",,,2,POS,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning the only thing Sam gave Mary was apples. This provides no information about whether Sam gave apples to Ellen, making S2 independent.",,,2,NEG,1,f3,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 has prosodic focus on ""bananas"", meaning bananas were the only thing Sam gave Bill. This entails S2, that Sam didn't give Bill grapes.",,,2,NEG,2,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 has prosodic focus on ""oranges"", meaning oranges were the only thing Sam gave Ellen. This entails S2, that Sam didn't give Ellen grapes.",,,2,NEG,2,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,,,,"S1 has prosodic focus on ""Mary"", meaning Mary was the only person Sam gave bananas to. This entails S2, that Sam didn't give Ellen bananas.",,,2,NEG,1,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 has prosodic focus on ""Bill"", meaning Bill was the only person Sam gave bananas to. This entails S2, that Sam didn't give Tom bananas.",,,1,NEG,1,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,,,,"S1 has prosodic focus on ""oranges"", meaning oranges were the only thing Sam gave Sue. This entails S2, that Sam didn't give Sue grapes.",,,2,NEG,2,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 places prosodic focus on ""Sue"", meaning Sue is the only person who received apples. S2 states that Rob also received apples, which contradicts S1.",,,1,POS,1,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,,,,"S1 places prosodic focus on ""apples"", meaning apples are the only thing Sam gave to Bill. This provides no information about what Sam gave to Mary, making S2 independent.",,,2,NEG,1,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 places prosodic focus on ""Mary"", meaning Mary is the only person who received oranges. S2 states that Ellen also received oranges, which contradicts S1.",,,1,POS,1,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,,,,"S1 places prosodic focus on ""apples"", meaning apples are the only thing Sam gave to Ellen. This provides no information about what Sam gave to Tom, making S2 independent.",,,2,NEG,1,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob is the only person who received bananas. This does not restrict what other items Rob might have received, making S2 independent.",,,1,POS,2,f4,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,,,,"S1 places prosodic focus on ""GRAPES"", meaning Sam gave Mary grapes and nothing else. S2 states that Sam also gave Mary apples, which contradicts S1.",,,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,,,,"S1 places prosodic focus on ""SUE"", meaning Sam gave apples to Sue and to no one else. S2 states that Sam also gave Mary apples, which contradicts S1.",,,1,POS,1,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,,,,"S1 places prosodic focus on ""ORANGES"", meaning Sam gave Bill oranges and nothing else. S2 states that Sam also gave Bill bananas, which contradicts S1.",,,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,,,,"S1 places prosodic focus on ""BANANAS"", meaning Sam gave Ellen bananas and nothing else. S2 states that Sam also gave Ellen grapes, which contradicts S1.",,,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"S1 places prosodic focus on ""BANANAS"", meaning Sam gave Tom bananas and nothing else. S2 states that Sam didn't give Tom oranges, which is logically entailed by S1.",,,2,NEG,2,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 focuses on ""grapes"", meaning Sam gave Ellen grapes and nothing else, which contradicts S2 stating he also gave her oranges.",,,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"S1 focuses on ""Ellen"", meaning Sam gave apples to Ellen and no one else, which contradicts S2 stating he also gave Rob apples.",,,1,POS,1,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,,,,"S1 focuses on ""Mary"", meaning Sam gave oranges to Mary and no one else, which provides no information about whether he gave Mary bananas, making S2 independent.",,,1,NEG,2,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,,,,"S1 focuses on ""Mary"", meaning Sam gave oranges to Mary and no one else, which contradicts S2 stating he also gave Tom oranges.",,,1,POS,1,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,,,,"S1 focuses on ""oranges"", meaning Sam gave Mary oranges and nothing else, which provides no information about whether he gave Tom oranges, making S2 independent.",,,2,NEG,1,f5,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,,,,"S1 places prosodic focus on ""bananas"", meaning the only thing Sam gave Sue was bananas. This logically entails S2, which states that Sam didn't give Sue grapes.",,,2,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,,,,"S1 places prosodic focus on ""grapes"", meaning the only thing Sam gave Tom was grapes. This logically entails S2, which states that Sam didn't give Tom apples.",,,2,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 places prosodic focus on ""Tom"", meaning Tom was the only person Sam gave bananas to. This does not restrict what other items Sam might have given Tom, making S2 independent of S1.",,,1,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,,,,"S1 places prosodic focus on ""apples"", meaning the only thing Sam gave Rob was apples. S2 states that Sam also gave Rob grapes, which directly contradicts S1.",,,2,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,,,,"S1 places prosodic focus on ""grapes"", meaning the only thing Sam gave Ellen was grapes. S2 states that Sam also gave Ellen oranges, which directly contradicts S1.",,,1,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,,,,"the prosodic focus in S1 is on ""Rob"", meaning Rob is the only person who received apples. Therefore, it is entailed that Sue did not receive apples.",,,1,NEG,1,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person who received grapes. This does not restrict what other fruits Sue might have received, so the statement that she also received oranges is independent.",,,1,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Sue"", meaning Sue is the only person who received grapes. This does not restrict what other fruits Sue might have received, so the statement that she didn't receive bananas is independent.",,,1,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""grapes"", meaning grapes are the only thing Mary received. This does not restrict what other people might have received, so the statement that Ellen also received grapes is independent.",,,2,POS,1,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,,,,"the prosodic focus in S1 is on ""oranges"", meaning oranges are the only thing Rob received. Therefore, the statement that he also received bananas is contradicted.",,,2,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""Bill"", meaning Sam gave apples to no one other than Bill. This does not provide information about what else Sam might have given to Bill, making S2 independent.",,,1,NEG,2,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,,,,"the prosodic focus in S1 is on ""apples"", meaning Sam gave nothing other than apples to Sue. This entails that Sam did not give Sue bananas.",,,1,NEG,1,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Sam gave oranges to no one other than Ellen. This entails that Sam did not give Tom oranges.",,,1,NEG,1,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,A,,,,"the prosodic focus in S1 is on ""Tom"", meaning Sam gave apples to no one other than Tom. This entails that Sam did not give Mary apples.",,,2,POS,1,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,,,,"the prosodic focus in S1 is on ""apples"", meaning Sam gave nothing other than apples to Tom. This does not restrict what Sam might have given to other people, making S2 independent.",,,2,NEG,1,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,,,,"S1 places prosodic focus on ""bananas"", meaning Sam gave Bill bananas and nothing else. S2 states that Sam also gave Bill grapes, which contradicts S1.",,,2,POS,2,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,,,,"S1 places prosodic focus on ""Mary"", meaning Sam gave apples to Mary and no one else. S2 states that Sam also gave Ellen apples, which contradicts S1.",,,1,POS,1,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,,,,"S1 places prosodic focus on ""apples"", meaning Sam gave Sue apples and nothing else. This provides no information about what Sam gave Tom, making S2 independent of S1.",,,2,POS,1,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"S1 places prosodic focus on ""Bill"", meaning Sam gave grapes to Bill and no one else. This provides no information about whether Sam gave Bill oranges, making S2 independent of S1.",,,1,NEG,2,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,,,,"S1 places prosodic focus on ""Bill"", meaning Sam gave apples to Bill and no one else. This provides no information about whether Sam gave Bill bananas, making S2 independent of S1.",,,1,NEG,2,f7,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,0,B,,,,"the prosodic focus in S1 is on ""oranges"", meaning the only thing Sam gave Ellen was oranges. This provides no information about what Sam gave to Sue, making S2 independent.",,,2,NEG,2,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,,,,"the prosodic focus in S1 is on ""oranges"", meaning the only thing Sam gave Rob was oranges. This entails that Sam did not give Rob apples, which is exactly what S2 states.",,,2,NEG,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,A,,,,"the prosodic focus in S1 is on ""Bill"", meaning the only person Sam gave bananas to was Bill. This entails that Sam did not give bananas to anyone else, including Ellen, which is what S2 states.",,,2,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,C,,,,"the prosodic focus in S1 is on ""Rob"", meaning the only person Sam gave bananas to was Rob. S2 states that Sam also gave Sue bananas, which directly contradicts S1.",,,2,NEG,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"the prosodic focus in S1 is on ""Bill"", meaning the only person Sam gave bananas to was Bill. This entails that Sam did not give bananas to anyone else, including Mary, which is what S2 states.",,,2,NEG,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,1,B,,,,"S1 places prosodic focus on ""bananas"", meaning bananas are the only thing Sam gave Ellen. This does not restrict what Sam gave to Rob, making S2 independent.",,,2,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,,,,"S1 places prosodic focus on ""Rob"", meaning Rob is the only person Sam gave grapes to. This does not restrict what other items Sam gave to Rob, making S2 independent.",,,1,POS,2,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 places prosodic focus on ""Tom"", meaning Tom is the only person Sam gave apples to. S2 states that Sam gave Bill apples, which contradicts S1.",,,1,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 places prosodic focus on ""apples"", meaning apples are the only thing Sam gave Mary. S2 states that Sam gave Mary bananas, which contradicts S1.",,,2,POS,2,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"S1 places prosodic focus on ""oranges"", meaning oranges are the only thing Sam gave Ellen. This does not restrict who else Sam gave oranges to, making S2 independent.",,,2,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,A,,,,"the prosodic focus in S1 is on ""ORANGES"", meaning the only thing Sam gave Mary was oranges. Therefore, it entails S2, which states that Sam didn't give Mary apples.",,,2,POS,1,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,,,,"the prosodic focus in S1 is on ""APPLES"", meaning the only thing Sam gave Rob was apples. This does not restrict what Sam gave to other people, so S2 (Sam also gave Mary apples) is independent.",,,1,POS,1,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,0,B,,,,"the prosodic focus in S1 is on ""APPLES"", meaning the only thing Sam gave Rob was apples. This does not restrict what Sam gave to other people, so S2 (Sam also gave Tom apples) is independent.",,,2,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,A,,,,"the prosodic focus in S1 is on ""ORANGES"", meaning the only thing Sam gave Rob was oranges. Therefore, it entails S2, which states that Sam didn't give Rob bananas.",,,2,POS,1,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,0,B,,,,"the prosodic focus in S1 is on ""GRAPES"", meaning the only thing Sam gave Bill was grapes. This does not restrict what Sam gave to other people, so S2 (Sam also gave Rob grapes) is independent.",,,2,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,0,speaker0
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"the prosodic focus in S1 is on ""Ellen"", meaning Ellen is the only person who received bananas. This does not restrict what other items Sam might have given her, so S2 is independent.",,,1,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260503_144750,,1,speaker0
