example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,,,1,Sam only gave ROB bananas.,Sam didn’t give Tom bananas.,,0.0,0.037037037037037035,1,NEG,1,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,,,1,Sam only gave TOM grapes.,Sam didn’t give Tom oranges.,,0.0,0.037037037037037035,1,NEG,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,,,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,,0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,,,1,Sam only gave SUE bananas.,Sam didn’t give Rob bananas.,,0.0,0.037037037037037035,1,NEG,1,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,,,0,Sam only gave TOM oranges.,Sam didn’t give Tom bananas.,,0.0,0.037037037037037035,2,NEG,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,,,1,Sam only gave SUE apples.,Sam didn’t give Sue oranges.,,0.0,0.037037037037037035,1,NEG,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,,,0,Sam only gave SUE grapes.,Sam didn’t give Sue apples.,,0.0,0.038461538461538464,2,NEG,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,,,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,,0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,,,1,Sam only gave MARY grapes.,Sam didn’t give Mary apples.,,0.0,0.037037037037037035,1,NEG,2,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,,,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,,0.0,0.0,1,POS,1,f2,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnTB1Qg9P4Y3M5uaqbZGY3Xrecj,
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,,,1,Sam only gave ELLEN grapes.,Sam didn’t give Tom grapes.,,0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,,,1,Sam only gave Ellen APPLES.,Sam didn’t give Ellen apples.,,0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,,,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,,0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,,,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,,0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,,,1,Sam only gave Ellen APPLES.,Sam didn’t give Bill apples.,,0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,,,1,Sam only gave Rob APPLES.,Sam didn’t give Sue apples.,,0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,,,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,,0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,,,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,,0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,,,0,Sam only gave Rob BANANAS.,Sam didn’t give Ellen bananas.,,0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,,,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,,0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnY38YvEPydLmuJl8tSqbRBFDbw,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,,,1,Sam only gave SUE apples.,Sam also gave Rob apples.,,0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,,,0,Sam only gave BILL apples.,Sam didn’t give Mary apples.,,0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,,,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,,0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,,,0,Sam only gave ELLEN apples.,Sam didn’t give Tom apples.,,0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,,,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,,0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,,,0,Sam only gave BILL bananas.,Sam didn’t give Bill grapes.,,0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,,,0,Sam only gave ELLEN oranges.,Sam didn’t give Ellen grapes.,,0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,,,0,Sam only gave MARY bananas.,Sam didn’t give Ellen bananas.,,0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,,,1,Sam only gave BILL bananas.,Sam didn’t give Tom bananas.,,0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,,,0,Sam only gave SUE oranges.,Sam didn’t give Sue grapes.,,0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdneOea2yBIuAOri8O1W1ok6ybHY,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,,,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,,0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,,,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,,0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,,,1,Sam only gave MARY oranges.,Sam didn’t give Mary bananas.,,0.0,0.03571428571428571,1,NEG,2,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,,,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,,0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,,,0,Sam only gave MARY oranges.,Sam didn’t give Tom oranges.,,0.0,0.037037037037037035,2,NEG,1,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,,,0,Sam only gave MARY grapes.,Sam also gave Mary apples.,,0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,,,1,Sam only gave SUE apples.,Sam also gave Mary apples.,,0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,,,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,,0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,,,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,,0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,,,0,Sam only gave TOM bananas.,Sam didn’t give Tom oranges.,,0.0,0.037037037037037035,2,NEG,2,f5,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnk3XwAhyMSFoRztAvo2FF9f2zG,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,,,1,Sam only gave ROB apples.,Sam didn’t give Sue apples.,,0.0,0.038461538461538464,1,NEG,1,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,,,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,,0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,,,1,Sam only gave SUE grapes.,Sam didn’t give Sue bananas.,,0.0,0.037037037037037035,1,NEG,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,,,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,,0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,,,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,,0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,,,0,Sam only gave SUE bananas.,Sam didn’t give Sue grapes.,,0.0,0.038461538461538464,2,NEG,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,,,0,Sam only gave TOM grapes.,Sam didn’t give Tom apples.,,0.0,0.038461538461538464,2,NEG,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,,,1,Sam only gave TOM bananas.,Sam didn’t give Tom grapes.,,0.0,0.038461538461538464,1,NEG,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,,,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,,0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,,,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,,0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnqWiN2nww9M9YBpaUhhycrVi79,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,,,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,,0.0,0.0,2,POS,2,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,,,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,,0.0,0.0,1,POS,1,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,,,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,,0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,,,0,Sam only gave Bill GRAPES.,Sam didn’t give Bill oranges.,,0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,,,0,Sam only gave Bill APPLES.,Sam didn’t give Bill bananas.,,0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,,,0,Sam only gave Sue APPLES.,Sam didn’t give Sue bananas.,,0.0,0.037037037037037035,1,NEG,2,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,,,0,Sam only gave Ellen ORANGES.,Sam didn’t give Tom oranges.,,0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,,,0,Sam only gave Tom APPLES.,Sam didn’t give Mary apples.,,0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,,,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,,0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,,,1,Sam only gave Sue BANANAS.,Sam didn’t give Tom bananas.,,0.0,0.037037037037037035,2,NEG,1,f7,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdnwS23Hg5A0so9AiIbFT8pHKlwd,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,,,0,Sam only gave ELLEN bananas.,Sam also gave Rob bananas.,,0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,,,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,,0.0,0.0,1,POS,2,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,,,1,Sam only gave TOM apples.,Sam also gave Bill apples.,,0.0,0.0,1,POS,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,,,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,,0.0,0.0,2,POS,2,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,,,0,Sam only gave ELLEN oranges.,Sam also gave Sue oranges.,,0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,,,0,Sam only gave ROB oranges.,Sam didn't give Rob apples.,,0.0,0.0,2,NEG,2,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,,,0,Sam only gave BILL bananas.,Sam didn't give Ellen bananas.,,0.0,0.0,2,NEG,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,,,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,,0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,,,0,Sam only gave BILL bananas.,Sam didn't give Mary bananas.,,0.0,0.0,2,NEG,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,,,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,,0.0,0.0,2,NEG,1,f8,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo2XCe77pXUgnZfFTzStB8fMNOa,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,,,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,,0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,,,1,Sam only gave MARY apples.,Sam didn’t give Mary oranges.,,0.0,0.03571428571428571,1,NEG,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,,,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,,0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,,,1,Sam only gave MARY apples.,Sam didn’t give Mary grapes.,,0.0,0.037037037037037035,1,NEG,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,,,0,Sam only gave MARY oranges.,Sam didn’t give Mary apples.,,0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,,,0,Sam only gave ROB apples.,Sam also gave Mary apples.,,0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,,,1,Sam only gave ROB apples.,Sam also gave Tom apples.,,0.0,0.0,1,POS,1,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,,,0,Sam only gave ROB oranges.,Sam didn’t give Rob bananas.,,0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,,,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,,0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,,,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,,0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdo7usYHmMf3PTwTK5JWmRxY5iI1,
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,,,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,,0.0,0.0,2,POS,2,f10,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdoDpPy14GzgR0bXxACiEA230hWH,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,,,0,Sam only gave MARY bananas.,Sam didn’t give Bill bananas.,,0.0,0.03571428571428571,2,NEG,1,f10,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdoDpPy14GzgR0bXxACiEA230hWH,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,,,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,,0.0,0.0,1,POS,2,f10,audio,openai,gpt-audio,20260428_143339,chatcmpl-DZdoDpPy14GzgR0bXxACiEA230hWH,
