example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,0,Sam only gave Bill oranges.,Sam also gave Mary oranges.,S1 restricts what Sam gave Bill but says nothing about what he gave Mary; S2 introduces independent information.,0.0,0.0,1,POS,1,f2,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,0,Sam only gave Ellen grapes.,Sam didn't give Tom grapes.,"""only gave Ellen grapes"" means Ellen was the sole recipient of grapes, so Sam did not give grapes to Tom or anyone else.",0.0,0.0,1,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,B,0,Sam only gave Ellen apples.,Sam didn't give Ellen oranges.,"S1 restricts who got apples, not what fruits Ellen received; Ellen might still have gotten oranges from Sam, so S2 is not entailed or contradicted.",0.0,0.0,2,NEG,2,f3,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Rob grapes.,Sam also gave Ellen grapes.,"""only gave Rob grapes"" entails that no one but Rob got grapes, so saying Sam also gave Ellen grapes contradicts S1.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave Rob apples.,Sam also gave Ellen apples.,"""only gave Rob apples"" entails that no one but Rob got apples, so saying Sam also gave Ellen apples contradicts S1.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave Ellen apples.,Sam didn't give Bill apples.,"if Sam only gave apples to Ellen, then he necessarily did not give apples to Bill.",0.0,0.0,2,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave Rob apples.,Sam didn't give Sue apples.,"if Sam only gave apples to Rob, then he necessarily did not give apples to Sue.",0.0,0.0,2,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave Rob oranges.,Sam also gave Rob apples.,"S1 restricts what Rob got to oranges, not what else Sam might have given generally; S2 introduces apples, which are not ruled out by S1.",0.0,0.0,1,POS,2,f3,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Rob grapes.,"S1 says Rob was the only recipient of apples, not that apples were the only fruit he received; S2 adds grapes, which is compatible.",0.0,0.0,1,POS,2,f3,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,0,Sam only gave Rob bananas.,Sam didn't give Ellen bananas.,"if Sam only gave bananas to Rob, then he necessarily did not give bananas to Ellen.",0.0,0.0,1,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave Mary apples.,Sam also gave Ellen apples.,"""only gave Mary apples"" entails that no one but Mary got apples, so giving Ellen apples contradicts S1.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,0,Sam only gave Sue apples.,Sam also gave Rob apples.,"S1 says Sue is the only person Sam gave apples to, which rules out Sam giving apples to Rob.",0.0,0.0,1,POS,1,f4,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave Bill apples.,Sam didn't give Mary apples.,"if Bill is the only person Sam gave apples to, then he did not give apples to Mary.",0.0,0.0,2,NEG,1,f4,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave Mary oranges.,Sam also gave Ellen oranges.,"S1 says Mary is the only person Sam gave oranges to, so he did not give oranges to Ellen.",0.0,0.0,1,POS,1,f4,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave Ellen apples.,Sam didn't give Tom apples.,"if Ellen is the only person Sam gave apples to, then he did not give apples to Tom.",0.0,0.0,2,NEG,1,f4,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave Rob bananas.,Sam also gave Rob oranges.,"S1 restricts what Sam gave Rob (only bananas), while S2 says he also gave Rob oranges; this is compatible if S2 is about an additional kind of gift not ruled out by S1’s wording about “only” applying to bananas vs. other people. The relation between bananas and oranges is not specified, so they are independent.",0.0,0.0,1,POS,2,f4,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave Bill bananas.,Sam didn't give Bill grapes.,"if Sam only gave Bill bananas, then he did not give Bill anything else, including grapes.",0.0,0.0,2,NEG,2,f4,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave Ellen oranges.,Sam didn't give Ellen grapes.,"if Sam only gave Ellen oranges, he did not give her any other fruit, including grapes.",0.0,0.0,2,NEG,2,f4,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave Mary bananas.,Sam didn't give Ellen bananas.,"if Mary is the only person Sam gave bananas to, then he did not give bananas to Ellen.",0.0,0.0,2,NEG,1,f4,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave Bill bananas.,Sam didn't give Tom bananas.,"if Bill is the only person Sam gave bananas to, then he did not give bananas to Tom.",0.0,0.0,1,NEG,1,f4,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave Sue oranges.,Sam didn't give Sue grapes.,"if Sam only gave Sue oranges, then he did not give her any other fruit, including grapes.",0.0,0.0,2,NEG,2,f4,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave Ellen grapes.,Sam also gave Ellen oranges.,"S1 says grapes are the only thing Sam gave Ellen, while S2 says he also gave her oranges, which is incompatible.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,0,Sam only gave Ellen apples.,Sam also gave Rob apples.,"S1 restricts what Sam gave Ellen, not what he gave Rob; S2 introduces giving apples to Rob, which is neither required nor excluded by S1.",0.0,0.0,1,POS,1,f5,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave Mary oranges.,Sam didn't give Mary bananas.,"if Sam only gave Mary oranges, then he did not give her bananas; S2 follows from S1.",0.0,0.0,1,NEG,2,f5,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,0,Sam only gave Mary oranges.,Sam also gave Tom oranges.,"S1 restricts what Sam gave Mary, not what he gave Tom; giving oranges to Tom is not addressed by S1.",0.0,0.0,1,POS,1,f5,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave Mary oranges.,Sam didn't give Tom oranges.,"S1 says nothing about what Sam gave Tom; S2 concerns Tom, so it is independent of S1.",0.0,0.0,2,NEG,1,f5,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave Mary grapes.,Sam also gave Mary apples.,"S1 says grapes are the only thing Sam gave Mary, while S2 adds apples as well, contradicting S1.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,0,Sam only gave Sue apples.,Sam also gave Mary apples.,"S1 restricts what Sam gave Sue, not what he gave Mary; S2 talks about Mary and is not constrained by S1.",0.0,0.0,1,POS,1,f5,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave Bill oranges.,Sam also gave Bill bananas.,"S1 says oranges are the only thing Sam gave Bill, but S2 adds bananas, which conflicts with “only.”",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave Ellen bananas.,Sam also gave Ellen grapes.,"S1 says bananas are the only thing Sam gave Ellen, while S2 adds grapes, which contradicts S1.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave Tom bananas.,Sam didn't give Tom oranges.,"if Sam only gave Tom bananas, then he did not give him oranges; S2 is entailed by S1.",0.0,0.0,2,NEG,2,f5,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,0,Sam only gave Rob apples.,Sam didn't give Sue apples.,"S1 says Sam’s only recipient was Rob, but in natural language “only gave Rob apples” constrains the recipients, not explicitly all person–item pairs; it does not strictly assert anything about giving apples to Sue, so S2 is not logically entailed or contradicted.",0.0,0.0,1,NEG,1,f6,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave Sue grapes.,Sam also gave Sue oranges.,"S1 says grapes were the only thing Sam gave Sue, so saying Sam also gave her oranges contradicts this.",0.0,0.0,1,POS,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue grapes.,Sam didn't give Sue bananas.,"if Sam gave Sue only grapes, then he did not give her bananas.",0.0,0.0,1,NEG,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Mary grapes.,Sam also gave Ellen grapes.,"“only gave Mary grapes” says Mary was the only recipient of grapes, so giving Ellen grapes as well contradicts S1.",0.0,0.0,2,POS,1,f6,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave Rob oranges.,Sam also gave Rob bananas.,"S1 says the only thing Sam gave Rob was oranges, so giving Rob bananas as well contradicts this.",0.0,0.0,2,POS,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave Sue bananas.,Sam didn't give Sue grapes.,"if Sam gave Sue only bananas, then he did not give her grapes.",0.0,0.0,2,NEG,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave Tom grapes.,Sam didn't give Tom apples.,"if Sam gave Tom only grapes, then he did not give him apples.",0.0,0.0,2,NEG,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave Tom bananas.,Sam didn't give Tom grapes.,"if Sam gave Tom only bananas, then he did not give him grapes.",0.0,0.0,1,NEG,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave Rob apples.,Sam also gave Rob grapes.,"S1 says the only thing Sam gave Rob was apples, so giving Rob grapes as well contradicts this.",0.0,0.0,2,POS,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave Ellen grapes.,Sam also gave Ellen oranges.,"S1 says the only thing Sam gave Ellen was grapes, so giving her oranges as well contradicts this.",0.0,0.0,1,POS,2,f6,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave Bill bananas.,Sam also gave Bill grapes.,"S1 states bananas are the only thing Sam gave Bill, which rules out his also giving Bill grapes.",0.0,0.0,2,POS,2,f7,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,0,Sam only gave Mary apples.,Sam also gave Ellen apples.,"S1 restricts what Mary received, not who else received apples; it says nothing about Ellen.",0.0,0.0,1,POS,1,f7,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,0,Sam only gave Sue apples.,Sam also gave Tom apples.,"S1 restricts what Sue received, not what Tom received; it is silent about Tom.",0.0,0.0,2,POS,1,f7,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,0,Sam only gave Bill grapes.,Sam didn't give Bill oranges.,"if Sam only gave Bill grapes, then he did not give Bill anything else, including oranges.",0.0,0.0,1,NEG,2,f7,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave Bill apples.,Sam didn't give Bill bananas.,"if Sam only gave Bill apples, then Bill did not receive bananas from Sam.",0.0,0.0,1,NEG,2,f7,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue apples.,Sam didn't give Sue bananas.,"if Sue only got apples from Sam, then she did not get bananas from him.",0.0,0.0,1,NEG,2,f7,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,0,Sam only gave Ellen oranges.,Sam didn't give Tom oranges.,S1 restricts what Ellen received; it says nothing about what Tom received.,0.0,0.0,1,NEG,1,f7,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,B,0,Sam only gave Tom apples.,Sam didn't give Mary apples.,S1 restricts what Tom received; it does not state whether Mary got apples.,0.0,0.0,1,NEG,1,f7,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave Tom apples.,Sam also gave Bill apples.,"S1 says Tom is the only recipient of what Sam gave (apples), so Sam could not also have given apples to Bill.",0.0,0.0,2,POS,1,f7,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,0,Sam only gave Sue bananas.,Sam didn't give Tom bananas.,S1 restricts what Sue received; it says nothing about whether Tom received bananas.,0.0,0.0,2,NEG,1,f7,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave Ellen bananas.,Sam also gave Rob bananas.,"S1 says Ellen is the only recipient of bananas from Sam, so Sam cannot also have given Rob bananas.",0.0,0.0,2,POS,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob grapes.,Sam also gave Rob oranges.,"S1 says the only thing Sam gave Rob was grapes, so Sam cannot also have given Rob oranges.",0.0,0.0,1,POS,2,f8,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave Tom apples.,Sam also gave Bill apples.,"S1 says Tom is the only recipient of apples from Sam, so Sam cannot also have given Bill apples.",0.0,0.0,1,POS,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave Mary apples.,Sam also gave Mary bananas.,"S1 restricts what Sam gave Mary (apples only) but says nothing about whether Sam also gave her bananas; both could not be true if “only” applies to item type, but in ordinary reading S1 just states that apples were given, not that no other items were.",0.0,0.0,2,POS,2,f8,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave Ellen oranges.,Sam also gave Sue oranges.,"S1 says Ellen is the only recipient of oranges from Sam, so Sam cannot also have given Sue oranges.",0.0,0.0,2,POS,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave Rob oranges.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, then he necessarily did not give Rob apples.",0.0,0.0,2,NEG,2,f8,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave Bill bananas.,Sam didn't give Ellen bananas.,"if Sam only gave Bill bananas, then he necessarily did not give Ellen bananas.",0.0,0.0,2,NEG,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave Rob bananas.,Sam also gave Sue bananas.,"S1 says Rob is the only recipient of bananas from Sam, so Sam cannot also have given Sue bananas.",0.0,0.0,2,POS,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave Bill bananas.,Sam didn't give Mary bananas.,"if Sam only gave Bill bananas, then he necessarily did not give Mary bananas.",0.0,0.0,2,NEG,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave Ellen grapes.,Sam didn't give Rob grapes.,"if Sam only gave Ellen grapes, then he necessarily did not give Rob grapes.",0.0,0.0,2,NEG,1,f8,baseline,openai,gpt-5.1,20260519_144204,,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Ellen bananas.,Sam also gave Ellen grapes.,"S1 says the only thing Sam gave Ellen was bananas, so S2’s claim that he also gave her grapes contradicts this.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, then he necessarily did not give her oranges.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,0,Sam only gave Tom bananas.,Sam also gave Tom apples.,"S1 says bananas are the only thing Sam gave Tom, so he could not also have given Tom apples.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, then he did not give her any grapes.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave Mary oranges.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, then he did not give her apples.",0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Mary apples.,"S1 restricts what Sam gave Rob, not what he gave Mary; S2 concerns Mary and is neither entailed nor contradicted by S1.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,0,Sam only gave Rob apples.,Sam also gave Tom apples.,"S1 restricts what Sam gave Rob, not what he gave Tom; S2 concerns Tom and is independent of S1.",0.0,0.0,1,POS,1,f9,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave Rob oranges.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, then he did not give Rob bananas.",0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave Bill grapes.,Sam also gave Rob grapes.,"S1 only specifies what Sam gave Bill, and says nothing about what he gave Rob.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-5.1,20260519_144204,,,
