example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,0,Sam only gave Rob bananas.,Sam didn't give Tom bananas.,"S1 says Rob received only bananas, not that only Rob received bananas; it leaves open whether Tom got bananas.",0.0,0.0,1,NEG,1,f2,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave Tom grapes.,Sam didn't give Tom oranges.,"if Tom received only grapes, he did not receive oranges.",0.0,0.0,1,NEG,2,f2,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,0,Sam only gave Sue oranges.,Sam also gave Sue apples.,giving Sue only oranges contradicts also giving her apples.,0.0,0.0,1,POS,2,f2,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,0,Sam only gave Sue bananas.,Sam didn't give Rob bananas.,"S1 restricts what Sue received, not who else received bananas; Rob may or may not have received bananas.",0.0,0.0,1,NEG,1,f2,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave Tom oranges.,Sam didn't give Tom bananas.,"if Tom received only oranges, he did not receive bananas.",0.0,0.0,2,NEG,2,f2,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,0,Sam only gave Sue apples.,Sam didn't give Sue oranges.,"if Sue received only apples, she did not receive oranges.",0.0,0.0,1,NEG,2,f2,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave Sue grapes.,Sam didn't give Sue apples.,"if Sue received only grapes, she did not receive apples.",0.0,0.0,2,NEG,2,f2,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,0,Sam only gave Ellen oranges.,Sam also gave Ellen bananas.,giving Ellen only oranges contradicts also giving her bananas.,0.0,0.0,1,POS,2,f2,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave Mary grapes.,Sam didn't give Mary apples.,"if Mary received only grapes, she did not receive apples.",0.0,0.0,1,NEG,2,f2,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,0,Sam only gave Bill oranges.,Sam also gave Mary oranges.,S1 limits what Bill received (only oranges) but says nothing about whether Mary also received oranges.,0.0,0.0,1,POS,1,f2,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,0,Sam only gave Ellen grapes.,Sam didn't give Tom grapes.,"S1 means Ellen was the sole recipient of grapes from Sam, so Tom did not receive grapes.",0.0,0.0,1,NEG,1,f3,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,B,0,Sam only gave Ellen apples.,Sam didn't give Ellen oranges.,S1 restricts the recipients of apples to Ellen; it says nothing about whether Ellen also got oranges.,0.0,0.0,2,NEG,2,f3,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Rob grapes.,Sam also gave Ellen grapes.,"S1 says Rob was the only recipient of grapes, which conflicts with Ellen also receiving grapes.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave Rob apples.,Sam also gave Ellen apples.,"S1 says Rob was the only recipient of apples, which conflicts with Ellen also receiving apples.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave Ellen apples.,Sam didn't give Bill apples.,"if only Ellen received apples, then Bill did not receive apples.",0.0,0.0,2,NEG,1,f3,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave Rob apples.,Sam didn't give Sue apples.,"if only Rob received apples, then Sue did not receive apples.",0.0,0.0,2,NEG,1,f3,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave Rob oranges.,Sam also gave Rob apples.,S1 restricts recipients of oranges to Rob but does not preclude giving Rob apples.,0.0,0.0,1,POS,2,f3,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Rob grapes.,S1 restricts recipients of apples to Rob but says nothing about grapes.,0.0,0.0,1,POS,2,f3,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,0,Sam only gave Rob bananas.,Sam didn't give Ellen bananas.,"if only Rob received bananas, then Ellen did not receive bananas.",0.0,0.0,1,NEG,1,f3,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave Mary apples.,Sam also gave Ellen apples.,"S1 says Mary was the only recipient of apples, which conflicts with Ellen also receiving apples.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,0,Sam only gave Sue apples.,Sam also gave Rob apples.,"S1 says that Sue is the only person Sam gave apples to; S2 says Rob also got apples, which contradicts that.",0.0,0.0,1,POS,1,f4,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave Bill apples.,Sam didn't give Mary apples.,"if only Bill received apples, then Mary did not receive apples.",0.0,0.0,2,NEG,1,f4,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave Mary oranges.,Sam also gave Ellen oranges.,"S1 says Mary is the only person who got oranges; S2 says Ellen also got oranges, which conflicts.",0.0,0.0,1,POS,1,f4,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave Ellen apples.,Sam didn't give Tom apples.,"if only Ellen received apples, then Tom did not receive apples.",0.0,0.0,2,NEG,1,f4,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave Rob bananas.,Sam also gave Rob oranges.,S1 restricts who got bananas (only Rob); it says nothing about whether Rob also got oranges.,0.0,0.0,1,POS,2,f4,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,0,Sam only gave Bill bananas.,Sam didn't give Bill grapes.,"S1 restricts who got bananas, not whether Bill received other fruits like grapes.",0.0,0.0,2,NEG,2,f4,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,0,B,0,Sam only gave Ellen oranges.,Sam didn't give Ellen grapes.,"S1 restricts who got oranges, not whether Ellen received other fruits.",0.0,0.0,2,NEG,2,f4,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave Mary bananas.,Sam didn't give Ellen bananas.,"if only Mary received bananas, then Ellen did not receive bananas.",0.0,0.0,2,NEG,1,f4,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,0,Sam only gave Bill bananas.,Sam didn't give Tom bananas.,"if only Bill received bananas, then Tom did not receive bananas.",0.0,0.0,1,NEG,1,f4,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,0,B,0,Sam only gave Sue oranges.,Sam didn't give Sue grapes.,"S1 restricts who got oranges, not whether Sue received other fruits like grapes.",0.0,0.0,2,NEG,2,f4,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave Ellen grapes.,Sam also gave Ellen oranges.,"“only gave Ellen grapes” means he gave Ellen nothing but grapes, so he could not also have given her oranges.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,0,Sam only gave Ellen apples.,Sam also gave Rob apples.,"“only gave Ellen apples” means he didn’t give apples to anyone other than Ellen, so not to Rob.",0.0,0.0,1,POS,1,f5,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave Mary oranges.,Sam didn't give Mary bananas.,"if he only gave Mary oranges, he did not give her bananas.",0.0,0.0,1,NEG,2,f5,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,0,Sam only gave Mary oranges.,Sam also gave Tom oranges.,"“only gave Mary oranges” means he didn’t give oranges to anyone else, so not to Tom.",0.0,0.0,1,POS,1,f5,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave Mary oranges.,Sam didn't give Tom oranges.,"“only gave Mary oranges” entails he gave no oranges to anyone else, including Tom.",0.0,0.0,2,NEG,1,f5,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave Mary grapes.,Sam also gave Mary apples.,"“only gave Mary grapes” means he gave Mary nothing but grapes, so not apples.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,0,Sam only gave Sue apples.,Sam also gave Mary apples.,"“only gave Sue apples” means he didn’t give apples to anyone other than Sue, so not to Mary.",0.0,0.0,1,POS,1,f5,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave Bill oranges.,Sam also gave Bill bananas.,"“only gave Bill oranges” means he gave Bill nothing but oranges, so not bananas.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave Ellen bananas.,Sam also gave Ellen grapes.,"“only gave Ellen bananas” means he gave Ellen nothing but bananas, so not grapes.",0.0,0.0,2,POS,2,f5,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave Tom bananas.,Sam didn't give Tom oranges.,"if he only gave Tom bananas, Tom did not receive oranges from Sam.",0.0,0.0,2,NEG,2,f5,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave Rob apples.,Sam didn't give Sue apples.,"“only gave Rob apples” means apples were given to Rob and to no one else, so Sue did not get apples.",0.0,0.0,1,NEG,1,f6,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave Sue grapes.,Sam also gave Sue oranges.,“only gave Sue grapes” means Sue received grapes and nothing else; saying he also gave Sue oranges contradicts this.,0.0,0.0,1,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue grapes.,Sam didn't give Sue bananas.,"“only gave Sue grapes” entails Sue did not receive any other items, including bananas.",0.0,0.0,1,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Mary grapes.,Sam also gave Ellen grapes.,“only gave Mary grapes” means no one else received grapes; giving Ellen grapes contradicts this.,0.0,0.0,2,POS,1,f6,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave Rob oranges.,Sam also gave Rob bananas.,“only gave Rob oranges” means Rob received oranges and nothing else; giving Rob bananas contradicts this.,0.0,0.0,2,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave Sue bananas.,Sam didn't give Sue grapes.,"“only gave Sue bananas” entails Sue received no other items, so not grapes.",0.0,0.0,2,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave Tom grapes.,Sam didn't give Tom apples.,"“only gave Tom grapes” entails Tom received no other items, so not apples.",0.0,0.0,2,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave Tom bananas.,Sam didn't give Tom grapes.,"“only gave Tom bananas” entails Tom received no other items, so not grapes.",0.0,0.0,1,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave Rob apples.,Sam also gave Rob grapes.,“only gave Rob apples” means Rob received apples and nothing else; giving Rob grapes contradicts this.,0.0,0.0,2,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave Ellen grapes.,Sam also gave Ellen oranges.,“only gave Ellen grapes” means Ellen received grapes and nothing else; giving Ellen oranges contradicts this.,0.0,0.0,1,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave Bill bananas.,Sam also gave Bill grapes.,"S1 says the only thing Sam gave Bill was bananas; S2 says Bill also got grapes, which contradicts that.",0.0,0.0,2,POS,2,f7,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,0,Sam only gave Mary apples.,Sam also gave Ellen apples.,"S1 restricts what Mary got (only apples), not whether others got apples; S2 is about Ellen.",0.0,0.0,1,POS,1,f7,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,0,Sam only gave Sue apples.,Sam also gave Tom apples.,"S1 restricts what Sue got (only apples), not whether others got apples; S2 is about Tom.",0.0,0.0,2,POS,1,f7,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,0,Sam only gave Bill grapes.,Sam didn't give Bill oranges.,"if Bill got only grapes from Sam, then he did not get oranges from Sam.",0.0,0.0,1,NEG,2,f7,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave Bill apples.,Sam didn't give Bill bananas.,"if Bill got only apples from Sam, then he did not get bananas from Sam.",0.0,0.0,1,NEG,2,f7,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue apples.,Sam didn't give Sue bananas.,"if Sue got only apples from Sam, then she did not get bananas from Sam.",0.0,0.0,1,NEG,2,f7,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,B,0,Sam only gave Ellen oranges.,Sam didn't give Tom oranges.,"S1 restricts what Ellen got, not who else (e.g., Tom) got oranges.",0.0,0.0,1,NEG,1,f7,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,B,0,Sam only gave Tom apples.,Sam didn't give Mary apples.,"S1 restricts what Tom got, not whether Mary got apples.",0.0,0.0,1,NEG,1,f7,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,0,Sam only gave Tom apples.,Sam also gave Bill apples.,"S1 restricts what Tom got, not whether Bill got apples.",0.0,0.0,2,POS,1,f7,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,0,Sam only gave Sue bananas.,Sam didn't give Tom bananas.,"S1 restricts what Sue got, not whether Tom got bananas.",0.0,0.0,2,NEG,1,f7,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave Ellen bananas.,Sam also gave Rob bananas.,"S1 says Ellen was the only recipient of bananas; S2 says Rob also got bananas, which contradicts that.",0.0,0.0,2,POS,1,f8,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave Rob grapes.,Sam also gave Rob oranges.,S1 restricts who received grapes (only Rob) but says nothing about what else Rob may have received; oranges to Rob are neither entailed nor excluded.,0.0,0.0,1,POS,2,f8,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave Tom apples.,Sam also gave Bill apples.,"S1 says Tom was the only recipient of apples; S2 says Bill also got apples, which contradicts that.",0.0,0.0,1,POS,1,f8,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave Mary apples.,Sam also gave Mary bananas.,S1 restricts who received apples (only Mary) but does not restrict what Mary may have received; bananas to Mary are neither entailed nor excluded.,0.0,0.0,2,POS,2,f8,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave Ellen oranges.,Sam also gave Sue oranges.,"S1 says Ellen was the only recipient of oranges; S2 says Sue also got oranges, which contradicts that.",0.0,0.0,2,POS,1,f8,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,0,B,0,Sam only gave Rob oranges.,Sam didn't give Rob apples.,S1 restricts who received oranges (only Rob) but says nothing about whether Rob received apples; S2 is not entailed or contradicted.,0.0,0.0,2,NEG,2,f8,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave Bill bananas.,Sam didn't give Ellen bananas.,"if only Bill received bananas, then Ellen did not receive bananas.",0.0,0.0,2,NEG,1,f8,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave Rob bananas.,Sam also gave Sue bananas.,"S1 says Rob was the only recipient of bananas; S2 says Sue also got bananas, which contradicts that.",0.0,0.0,2,POS,1,f8,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave Bill bananas.,Sam didn't give Mary bananas.,"if only Bill received bananas, then Mary did not receive bananas.",0.0,0.0,2,NEG,1,f8,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave Ellen grapes.,Sam didn't give Rob grapes.,"if only Ellen received grapes, then Rob did not receive grapes.",0.0,0.0,2,NEG,1,f8,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Ellen bananas.,Sam also gave Ellen grapes.,"“only gave Ellen bananas” means the only thing he gave Ellen was bananas, so he didn’t give her grapes.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary oranges.,"if the only thing he gave Mary was apples, then he did not give her oranges.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,0,Sam only gave Tom bananas.,Sam also gave Tom apples.,“only gave Tom bananas” rules out giving Tom apples.,0.0,0.0,1,POS,2,f9,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary grapes.,giving Mary only apples implies he didn’t give her grapes.,0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave Mary oranges.,Sam didn't give Mary apples.,giving Mary only oranges implies he didn’t give her apples.,0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Mary apples.,"S1 restricts what Rob received, not what Mary received.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,0,Sam only gave Rob apples.,Sam also gave Tom apples.,"S1 restricts what Rob received, not what Tom received.",0.0,0.0,1,POS,1,f9,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave Rob oranges.,Sam didn't give Rob bananas.,giving Rob only oranges implies he didn’t give him bananas.,0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave Bill grapes.,Sam also gave Rob grapes.,"S1 restricts what Bill received, not what Rob received.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave Rob grapes.,Sam also gave Rob bananas.,“only gave Rob grapes” rules out also giving Rob bananas.,0.0,0.0,2,POS,2,f9,baseline,openai,gpt-5,20260519_151419,,,
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave Tom apples.,Sam also gave Tom grapes.,“only gave Tom apples” means the only giving Sam did was giving apples to Tom; giving Tom grapes would violate that.,0.0,0.0,2,POS,2,f10,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave Mary bananas.,Sam didn't give Bill bananas.,“only gave Mary bananas” means Sam gave nothing to anyone else; therefore he didn’t give Bill bananas.,0.0,0.0,2,NEG,1,f10,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave Mary apples.,Sam also gave Mary bananas.,"“only gave Mary apples” rules out giving Mary anything else, such as bananas.",0.0,0.0,1,POS,2,f10,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave Sue apples.,Sam didn't give Rob apples.,"“only gave Sue apples” implies he didn’t give apples (or anything) to anyone else, including Rob.",0.0,0.0,1,NEG,1,f10,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,0,Sam only gave Bill bananas.,Sam also gave Bill grapes.,"“only gave Bill bananas” rules out giving Bill other things, such as grapes.",0.0,0.0,1,POS,2,f10,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave Rob grapes.,Sam didn't give Rob apples.,"“only gave Rob grapes” means he didn’t give Rob anything else, including apples.",0.0,0.0,2,NEG,2,f10,baseline,openai,gpt-5,20260519_151419,,,
