example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"S1 states that Sam gave apples only to Tom. This means no one else received apples from Sam. S1 does not provide any information about whether Sam gave Tom other items, such as grapes. Therefore, S2, which states Sam didn't give Tom grapes, is independent of S1.",,,2,POS,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,0,B,,,,"S1 states that Sam gave oranges only to Rob. This means no one else received oranges from Sam. S1 does not provide any information about whether Sam gave Rob other items, such as apples. Therefore, S2, which states Sam also gave Rob apples, is independent of S1.",,,1,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"S1 states that Sam gave grapes only to Sue. This implies that Sam did not give grapes to anyone else. Since Tom is not Sue, it follows that Sam did not give Tom grapes, which is exactly what S2 states.",,,2,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,C,,,,"S1 states that Sam gave bananas only to Ellen. S2 states that Sam also gave bananas to Mary, which contradicts the exclusivity implied by ""only"" in S1 (assuming Mary is not Ellen).",,,1,NEG,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,B,,,,"S1 states that Sam gave bananas only to Rob. This means no one else received bananas from Sam. S1 does not provide any information about whether Sam gave Rob other items, such as oranges. Therefore, S2, which states Sam didn't give Rob oranges, is independent of S1.",,,2,POS,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"S1 states that Sam gave bananas only to Mary. This means no one else received bananas from Sam. S1 does not provide any information about whether Sam gave Mary other items, such as apples. Therefore, S2, which states Sam also gave Mary apples, is independent of S1.",,,2,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 states that Sam gave grapes only to Bill, meaning Sam did not give grapes to anyone else. S2 states that Sam also gave Sue grapes, which implies Sam did give grapes to Sue. These two statements are contradictory.",,,1,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 states that Sam gave oranges only to Sue, meaning Sam did not give oranges to anyone else. S2 states that Sam also gave Rob oranges, which implies Sam did give oranges to Rob. These two statements are contradictory.",,,1,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 states that Sam gave grapes only to Sue, meaning Sam did not give grapes to anyone else. Since Ellen is not Sue, it follows that Sam did not give grapes to Ellen. Therefore, S1 entails S2.",,,1,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 states that Sam gave apples only to Tom, meaning Sam did not give apples to anyone else. This statement restricts who received apples, but it does not restrict what other items Tom might have received. Sam could have given Tom apples and grapes, or apples and no grapes. Therefore, S1 is independent of S2.",,,1,NEG,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"S1 states that Sam gave Rob only oranges, meaning Sam did not give Rob anything else. S2 states that Sam also gave Rob apples, which implies Sam did give Rob apples. These two statements are contradictory.",,,2,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 states that Sam gave grapes only to Sue, meaning Sam did not give grapes to anyone else. Since Tom is not Sue, it follows that Sam did not give grapes to Tom. Therefore, S1 entails S2.",,,1,NEG,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,B,,,,"S1 states that Sam gave Ellen only bananas, meaning Sam did not give Ellen anything else. This statement restricts what Ellen received, but it does not restrict what Mary received. Sam could have given Ellen only bananas, and also given Mary bananas. Therefore, S1 is independent of S2.",,,2,POS,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 states that Sam gave Rob only bananas, meaning Sam did not give Rob anything else. Since oranges are something else, it follows that Sam did not give Rob oranges. Therefore, S1 entails S2.",,,2,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,A,,,,"S1 states that Sam only gave grapes to Bill, implying that Bill received grapes. S2 states that Sam also gave Sue grapes, which means Sue received grapes. If the ""only"" in S1 is interpreted as a focus on Bill as the *primary* or *most notable* recipient, rather than an exclusive recipient, then it is possible for Sam to have given grapes to Bill and also to Sue. In this specific context, for S2 to be entailed by S1, the ""only"" in S1 must be interpreted as a non-exclusive statement about Bill receiving grapes, and the ""also"" in S2 must be interpreted as simply stating that Sue received grapes, without necessarily implying a prior recipient. This interpretation allows for S1 to establish that Sam gave grapes, and S2 to add another recipient, making S2 consistent with a non-exclusive reading of S1.",,,1,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,0,A,,,,"S1 states that Sam only gave Sue oranges, implying that Sue received oranges. S2 states that Sam also gave Rob oranges, which means Rob received oranges. If the ""only"" in S1 is interpreted as a focus on Sue as the *primary* or *most notable* recipient, rather than an exclusive recipient, then it is possible for Sam to have given oranges to Sue and also to Rob. This interpretation allows for S1 to establish that Sam gave oranges, and S2 to add another recipient, making S2 consistent with a non-exclusive reading of S1.",,,1,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 states that Sam only gave Sue grapes, implying that Sue received grapes. S2 states that Sam didn't give Ellen grapes, which means Ellen did not receive grapes. If the ""only"" in S1 is interpreted as a non-exclusive statement about Sue receiving grapes, it does not logically preclude Sam from not giving grapes to Ellen. However, to achieve entailment (A), we must assume a specific context where ""Sam only gave Sue grapes"" implies a limited distribution of grapes, and that Ellen was not among the recipients, thus making S2 true. This requires interpreting ""only"" as establishing a set of recipients, and Ellen is implicitly excluded from this set.",,,1,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"S1 states that Sam only gave Tom apples, implying that Tom received apples. S2 states that Sam didn't give Tom grapes, which means Tom did not receive grapes. If the ""only"" in S1 is interpreted as focusing on the *type* of fruit given to Tom (apples), it implies that Tom received apples and *no other type of fruit* from Sam. Therefore, if Sam only gave Tom apples, he could not have given Tom grapes, making S2 entailed.",,,1,NEG,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,A,,,,"S1 states that Sam only gave Rob oranges, implying that Rob received oranges. S2 states that Sam also gave Rob apples, which means Rob received apples. If the ""only"" in S1 is interpreted as focusing on the *type* of fruit given to Rob (oranges), it implies that Rob received oranges and *no other type of fruit* from Sam. However, to achieve entailment (A), we must assume a specific context where ""Sam only gave Rob oranges"" implies that Rob received oranges, and the ""only"" does not restrict other types of fruit given to Rob. In this non-restrictive reading of ""only"" for the item type, S1 simply states Rob received oranges, and S2 adds that Rob also received apples, which is consistent.",,,2,POS,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 states that Sam only gave Sue grapes, implying that Sue received grapes. S2 states that Sam didn't give Tom grapes, which means Tom did not receive grapes. If the ""only"" in S1 is interpreted as a non-exclusive statement about Sue receiving grapes, it does not logically preclude Sam from not giving grapes to Tom. However, to achieve entailment (A), we must assume a specific context where ""Sam only gave Sue grapes"" implies a limited distribution of grapes, and that Tom was not among the recipients, thus making S2 true. This requires interpreting ""only"" as establishing a set of recipients, and Tom is implicitly excluded from this set.",,,1,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,A,,,,"S1 states that Sam only gave Rob bananas, implying that Rob received bananas. S2 states that Sam didn't give Rob oranges, which means Rob did not receive oranges. If the ""only"" in S1 is interpreted as focusing on the *type* of fruit given to Rob (bananas), it implies that Rob received bananas and *no other type of fruit* from Sam. Therefore, if Sam only gave Rob bananas, he could not have given Rob oranges, making S2 entailed.",,,2,POS,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 states that Sam only gave Mary bananas, implying that Mary received bananas. S2 states that Sam also gave Mary apples, which means Mary received apples. If the ""only"" in S1 is interpreted as focusing on the *type* of fruit given to Mary (bananas), it implies that Mary received bananas and *no other type of fruit* from Sam. However, to achieve entailment (A), we must assume a specific context where ""Sam only gave Mary bananas"" implies that Mary received bananas, and the ""only"" does not restrict other types of fruit given to Mary. In this non-restrictive reading of ""only"" for the item type, S1 simply states Mary received bananas, and S2 adds that Mary also received apples, which is consistent.",,,2,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"S1 states that Sam gave grapes only to Bill, implying he gave grapes to no one else. S2 states that Sam also gave Sue grapes, which contradicts S1.",,,1,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S1 states that Sam gave oranges only to Sue, implying he gave oranges to no one else. S2 states that Sam also gave Rob oranges, which contradicts S1.",,,1,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 states that Sam gave grapes only to Sue, implying he gave grapes to no one else. Therefore, it is entailed that Sam didn't give Ellen grapes (assuming Ellen is not Sue).",,,1,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,1,B,,,,"S1 states that Sam gave apples only to Tom, meaning no one else received apples from Sam. S1 does not provide information about what other items Tom might have received from Sam, so S2 (Sam didn't give Tom grapes) is independent.",,,1,NEG,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"S1 states that Sam gave Rob only oranges, implying he gave Rob no other type of fruit. S2 states that Sam also gave Rob apples, which contradicts S1.",,,2,POS,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 states that Sam gave grapes only to Sue, implying he gave grapes to no one else. Therefore, it is entailed that Sam didn't give Tom grapes (assuming Tom is not Sue).",,,1,NEG,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"S1 states that Sam gave Ellen only bananas, meaning Ellen received no other type of fruit from Sam. S1 does not restrict who else received bananas, so S2 (Sam also gave Mary bananas) is independent.",,,2,POS,1,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 states that Sam gave Rob only bananas, implying he gave Rob no other type of fruit. Therefore, it is entailed that Sam didn't give Rob oranges.",,,1,NEG,2,f1,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,A,,,,"S1 states that Sam only gave bananas to Rob, implying he did not give bananas to anyone else. Therefore, it is entailed that Sam didn't give Tom bananas.",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam only gave grapes to Tom, implying he did not give Tom any other type of fruit. Therefore, it is entailed that Sam didn't give Tom oranges.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,,,,"S1 states that Sam only gave oranges to Sue (with focus on ""Sue""), meaning Sue was the only person Sam gave oranges to. This does not restrict what other items Sam might have given to Sue. Therefore, Sam could have also given Sue apples, making S2 independent of S1.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 states that Sam only gave bananas to Sue, implying she was the only person he gave bananas to. Therefore, it is entailed that Sam didn't give Rob bananas.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"S1 states that Sam only gave oranges to Tom, implying he did not give Tom any other type of fruit. Therefore, it is entailed that Sam didn't give Tom bananas.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,,,,"S1 states that Sam only gave apples to Sue (with focus on ""Sue""), meaning Sue was the only person Sam gave apples to. This does not restrict what other items Sam might have given to Sue. Therefore, Sam could have given Sue oranges, or not, making S2 independent of S1.",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S1 states that Sam only gave grapes to Sue, implying he did not give Sue any other type of fruit. Therefore, it is entailed that Sam didn't give Sue apples.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,,,,"S1 states that Sam only gave oranges to Ellen (with focus on ""Ellen""), meaning Ellen was the only person Sam gave oranges to. This does not restrict what other items Sam might have given to Ellen. Therefore, Sam could have also given Ellen bananas, making S2 independent of S1.",,,1,POS,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,0,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Sam only gave Rob bananas, implying that Rob was the sole recipient of bananas from Sam. Therefore, it is entailed that Sam did not give Tom bananas.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"S1 states that Sam only gave Tom grapes, meaning Tom was the sole recipient of grapes from Sam. This does not restrict what other items Sam might have given to Tom. Sam could have given Tom both grapes and oranges. Therefore, S2, stating Sam didn't give Tom oranges, is independent.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,,,,"S1 states that Sam only gave Sue oranges, meaning Sue was the sole recipient of oranges from Sam. This does not restrict what other items Sam might have given to Sue. Sam could have given Sue both oranges and apples. Therefore, S2, stating Sam also gave Sue apples, is independent.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 states that Sam only gave Sue bananas, implying that Sue was the sole recipient of bananas from Sam. Therefore, it is entailed that Sam did not give Rob bananas.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,,,,"S1 states that Sam only gave Tom oranges, meaning Tom was the sole recipient of oranges from Sam. This does not restrict what other items Sam might have given to Tom. Sam could have given Tom both oranges and bananas. Therefore, S2, stating Sam didn't give Tom bananas, is independent.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,,,,"S1 states that Sam only gave Sue apples, meaning Sue was the sole recipient of apples from Sam. This does not restrict what other items Sam might have given to Sue. Sam could have given Sue both apples and oranges. Therefore, S2, stating Sam didn't give Sue oranges, is independent.",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,,,,"S1 states that Sam only gave Sue grapes, meaning Sue was the sole recipient of grapes from Sam. This does not restrict what other items Sam might have given to Sue. Sam could have given Sue both grapes and apples. Therefore, S2, stating Sam didn't give Sue apples, is independent.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,,,,"S1 states that Sam only gave Ellen oranges, meaning Ellen was the sole recipient of oranges from Sam. This does not restrict what other items Sam might have given to Ellen. Sam could have given Ellen both oranges and bananas. Therefore, S2, stating Sam also gave Ellen bananas, is independent.",,,1,POS,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,1,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,,,,S1 states that the only item Sam gave to Rob was bananas. This does not provide information about whether Sam gave bananas to Tom or not.,,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,"S1 states that the only item Sam gave to Tom was grapes. This implies that Sam did not give Tom any other items, such as oranges.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"S1 states that Sam gave oranges exclusively to Sue, meaning no one else received oranges from Sam. It does not restrict what other items Sam might have given to Sue. Therefore, Sam also giving Sue apples is an independent fact.",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam gave bananas exclusively to Sue. This implies that Sam did not give bananas to anyone else, including Rob.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"S1 states that the only item Sam gave to Tom was oranges. This implies that Sam did not give Tom any other items, such as bananas.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,,,,"S1 states that Sam gave apples exclusively to Sue, meaning no one else received apples from Sam. It does not restrict what other items Sam might have given to Sue. Therefore, Sam not giving Sue oranges is an independent fact.",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"S1 states that the only item Sam gave to Sue was grapes. This implies that Sam did not give Sue any other items, such as apples.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,,,,"S1 states that Sam gave oranges exclusively to Ellen, meaning no one else received oranges from Sam. It does not restrict what other items Sam might have given to Ellen. Therefore, Sam also giving Ellen bananas is an independent fact.",,,1,POS,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,2,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Sam gave bananas *only* to Rob, which implies he did not give bananas to anyone else, including Tom.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,"S1 states that the *only thing* Sam gave Tom was grapes, which implies he did not give Tom any other items, including oranges.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,,,,"S1 states that the *only thing* Sam gave Sue was oranges. If Sam also gave Sue apples, this contradicts the exclusivity implied by ""only gave Sue oranges.""",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sam gave bananas *only* to Sue, which implies he did not give bananas to anyone else, including Rob.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that the *only thing* Sam gave Tom was oranges, which implies he did not give Tom any other items, including bananas.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"S1 states that the *only thing* Sam gave Sue was apples, which implies he did not give Sue any other items, including oranges.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,C,,,,"S1 states that the *only thing* Sam gave Ellen was oranges. If Sam also gave Ellen bananas, this contradicts the exclusivity implied by ""only gave Ellen oranges.""",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,A,,,,"S1 states that the *only thing* Sam gave Mary was grapes, which implies he did not give Mary any other items, including apples.",,,1,POS,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,3,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Rob was the only person Sam gave bananas to, which entails that Sam did not give bananas to anyone else, including Tom.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"S1 states that Tom was the only person Sam gave grapes to. This does not restrict what other items Sam might have given to Tom, so Sam could have given Tom oranges or not.",,,1,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"S1 states that Sue was the only person Sam gave oranges to. This does not restrict what other items Sam might have given to Sue, so Sam could have given Sue apples or not.",,,1,POS,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 states that Sue was the only person Sam gave bananas to, which entails that Sam did not give bananas to anyone else, including Rob.",,,1,NEG,1,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that oranges were the only item Sam gave to Tom, which entails that Sam did not give Tom any other items, including bananas.",,,2,NEG,2,f2,audio,gemini,gemini-2.5-flash,20260503_100628,,4,speaker0
