example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,A,,,,"the prosodic focus in S1 is on ""Tom"" and ""apples."" S2 confirms additional information that’s consistent, entailed from the original: if Sam only gave Tom apples, then it’s entailed that he didn’t give Tom grapes.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxmMiepWH9jNK9SS3BZR18O0Kxw,1,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,0,B,,,,"the prosodic focus is on ""Rob"" in S1 and on ""oranges."" S2 introduces an additional gift, ""apples,"" making the relationship independent.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxmMiepWH9jNK9SS3BZR18O0Kxw,1,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,A,,,,"the prosodic focus in S1 is on ""Sue"" and ""grapes."" S2 states that Sam didn’t give Tom grapes, which is consistent and entailed by the focus on Sue being the only grape recipient.",,,2,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxmMiepWH9jNK9SS3BZR18O0Kxw,1,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,,,,"the prosodic focus in S1 is on ""Ellen"" and ""bananas."" S2 says Mary also got bananas, which is consistent and entailed: both could have received bananas.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxmMiepWH9jNK9SS3BZR18O0Kxw,1,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,,,,"the prosodic focus in S1 is on ""Rob"" and ""bananas."" S2 says Rob didn’t get oranges, which directly contradicts S1 if the implication is that Rob got only bananas.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxmMiepWH9jNK9SS3BZR18O0Kxw,1,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,1,B,,,,"the prosodic focus in S1 is on ""Mary"" and ""bananas,"" while S2 adds ""apples"" for Mary. These statements are independent, as S2 doesn’t negate or confirm the exclusivity of bananas in S1.",,,2,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxmMiepWH9jNK9SS3BZR18O0Kxw,1,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"in S1, the focus is on ""Sam only gave Bill grapes,"" but S2 says, ""Sam also gave Sue grapes,"" which contradicts the exclusivity implied by ""only Bill"" in S1.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"in S1, ""Sam only gave Sue oranges"" means Sue was the sole recipient of oranges. But S2 says, ""Sam also gave Rob oranges,"" which directly contradicts the exclusivity established in S1.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"S1 says, ""Sam only gave Sue grapes,"" meaning Sue was the sole recipient. S2, ""Sam didn't give Ellen grapes,"" is entailed by S1, since giving grapes only to Sue excludes Ellen.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"in S1, ""Sam only gave Tom apples"" means Tom was the only person who got apples. S2, ""Sam didn't give Tom grapes,"" is entailed because S1 says only apples were given, implying no other fruit, including grapes, were given to Tom.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"in S1, ""Sam only gave Ellen bananas,"" it specifies who got bananas. S2, ""Sam also gave Mary bananas,"" mentions an additional recipient. This is independent because the exclusivity claim in S1 does not apply to the same object across multiple people.",,,2,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,C,,,,"in S1, ""Sam only gave Rob bananas"" indicates Rob alone got bananas, while S2, ""Sam didn't give Rob oranges,"" contradicts the implication that only bananas were given, since it makes assumptions about other possible gifts to Rob.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,B,,,,"in S1, ""Sam only gave Mary bananas"" addresses bananas alone, while S2, ""Sam also gave Mary apples,"" speaks about apples. The statement about bananas and the statement about apples are independent.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"in S1, ""Sam only gave Sue oranges"" means Sue was the only recipient of oranges. S2, ""Sam didn't give Rob oranges,"" is entailed by S1, since giving oranges only to Sue excludes Rob.",,,2,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNxu88LOEp0MRvOZLov3ZXag65fI,2,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,,,,"in S1, the prosodic focus is on ""Bill"" (""Sam only gave BILL grapes""), meaning Sam gave grapes to Bill and not to anyone else. In S2, it says Sam also gave grapes to Sue, which contradicts S1.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,0,B,,,,"in S1, the prosodic focus is on ""Sue"" (""Sam only gave SUE oranges""), meaning Sam gave oranges to Sue and not anyone else. In S2, it says Sam also gave oranges to Rob. This statement is about a different person and doesn’t follow or contradict the claim about Sue. They are independent.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"in S1, the prosodic focus is on ""Sue"" (""Sam only gave SUE grapes""), meaning Sam gave grapes to Sue and not anyone else. In S2, it says Sam didn’t give Ellen grapes, which is entailed by S1 because it’s consistent that only Sue got grapes and therefore Ellen did not.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"in S1, the prosodic focus is on ""Tom"" (""Sam only gave TOM apples""), meaning Sam gave apples only to Tom and not anyone else. In S2, it says Sam didn’t give Tom grapes, which is entailed by S1, as S1 specifies apples only, so no other fruit was given to Tom.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,,,,"in S1, the prosodic focus is on ""Rob"" (""Sam only gave ROB oranges""), meaning Sam gave oranges only to Rob and no other items to Rob. In S2, it says Sam also gave Rob apples, which contradicts S1.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"in S1, the prosodic focus is on ""Sue"" (""Sam only gave SUE grapes""), meaning Sam gave grapes only to Sue and not to anyone else. In S2, it says Sam didn’t give Tom grapes, which is entailed by S1 because if only Sue got grapes, then Tom did not.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,0,B,,,,"in S1, the prosodic focus is on ""Rob"" (""Sam only gave ROB bananas""), meaning Sam gave bananas only to Rob and not anyone else. In S2, it says Sam didn’t give Rob oranges, which is independent of S1 as it’s discussing a different fruit (oranges) that is not specified in S1.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,C,,,,"in S1, the prosodic focus is on ""Mary"" (""Sam only gave MARY bananas""), meaning Sam gave bananas only to Mary and no one else. In S2, it says Sam also gave Mary apples, which contradicts S1.",,,2,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNy1wddKnnquyaTyYvqkqrB2eSlT,3,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,B,,,,"in S1, the focus is on ""Bill,"" indicating Sam only gave grapes to Bill. S2 introduces Sue also receiving grapes, which doesn’t conflict or fully overlap. So S2 is independent from S1.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue oranges. S2 shows that Sam also gave Rob oranges, contradicting the exclusivity.",,,1,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue grapes. S2 states that Sam didn’t give Ellen grapes, which is consistent and entailed by S1.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,,,,"in S1, the focus is on ""Tom,"" indicating Sam only gave Tom apples. S2 says Sam didn’t give Tom grapes, which is fully consistent and entailed by S1.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,0,B,,,,"in S1, the focus is on ""Rob,"" indicating Sam only gave Rob oranges. S2 adds that Sam also gave Rob apples, which is new information not covered by S1. Thus, S2 is independent.",,,2,POS,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue grapes. S2 says Sam didn’t give Tom grapes, which remains consistent with what S1 states, and is thus entailed.",,,1,NEG,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,1,B,,,,"in S1, the focus is on ""Ellen,"" indicating Sam only gave Ellen bananas. S2 says Sam also gave Mary bananas, bringing in a new individual, making S2 independent from S1.",,,2,POS,1,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,C,,,,"in S1, the focus is on ""Rob,"" indicating Sam only gave Rob bananas. S2 says Sam didn’t give Rob oranges. Since S2 conflicts with the exclusivity focus—the presence of ""only"" excludes other items—it contradicts S1.",,,1,NEG,2,f1,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyAVLfep8KKBYUAvNIOyt8RHoGn,4,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,A,,,,"the prosodic focus in S1 is on ""ROB"" and S2 states that Sam didn’t give Tom bananas. Given that S1 specifies that Sam only gave ROB bananas, it follows that Sam did not give bananas to Tom, which is the same claim S2 is making. Therefore, S2 is entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""TOM"" and S1 says Sam only gave TOM grapes. S2 says Sam didn’t give Tom oranges. If Sam only gave Tom grapes, then he did not give Tom oranges, so S2 is entailed by S1.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"the prosodic focus in S1 is on ""SUE"" and it says Sam only gave SUE oranges. S2 states Sam also gave Sue apples. If Sam gave Sue apples, then it contradicts the exclusivity implied by “only” in S1. Therefore, S2 is entailed by S1 as both statements imply that Sam gave Sue things other than just oranges.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"the prosodic focus in S1 is on ""SUE"" and it says Sam only gave SUE bananas. S2 says Sam didn’t give Rob bananas. If Sam’s bananas went only to Sue, then Rob didn’t receive any, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,"the prosodic focus in S1 is on ""TOM"" and it says Sam only gave TOM oranges. S2 says Sam didn’t give Tom bananas. If Sam only gave Tom oranges, then he gave him no other fruits, including bananas. So S2 is entailed by S1.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"the prosodic focus in S1 is on ""SUE"" and it says Sam only gave SUE apples. S2 says Sam didn’t give Sue oranges. If Sam only gave Sue apples, then no oranges were given to Sue. Therefore, S2 is entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"the prosodic focus in S1 is on ""SUE"" and it says Sam only gave SUE grapes. S2 says Sam didn’t give Sue apples. If Sam only gave Sue grapes, then apples were not given, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,A,,,,"the prosodic focus in S1 is on ""ELLEN"" and says Sam only gave ELLEN oranges. S2 says Sam also gave Ellen bananas. If Sam gave Ellen bananas as well as oranges, that does not contradict S1, nor does it separate them. They are statements that can coexist. Therefore, S2 is entailed by S1.",,,1,POS,1,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyH5EqFYGQ0APtjTPz43vbu32nl,0,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,C,,,,"S1 states that Sam only gave Rob bananas and not Tom, while S2 states that Sam only gave Tom grapes and not oranges. The specific focus in S1 on ""Rob"" as the sole recipient of bananas contradicts the second sentence in S2, which shifts the recipient to Tom. The two scenarios contradict each other since they specify the exclusivity of different recipients and items.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,C,,,,"S1 states that Sam only gave Tom grapes and not oranges, while S2 says Sam only gave Sue oranges and also apples. The focus in S1 on ""Tom"" getting only grapes contrasts with S2 stating that Sue got oranges and apples, thus contradicting the scope and recipient of the gifts.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,C,,,,"S1 states that Sam only gave Sue bananas and not Rob, and S2 states that Sam only gave Tom oranges and not bananas. The exclusivity and focus on Sue in the first sentence contradicts the focus on Tom and a different item set in the second sentence.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,C,,,,"S1 states that Sam only gave Tom oranges and not bananas, while S2 states Sam only gave Sue apples and not oranges. The prosodic focus here changes the recipient and excludes different sets of fruits, leading to a contradiction between the two statements.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,C,,,,"S1 states that Sam only gave Sue apples and not oranges, while S2 says Sam only gave Sue grapes and not apples. The focus on apples (excluded in the second) versus only apples (included in the first) creates a direct contradiction.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,,,,"S1 states that Sam only gave Sue grapes and not apples, while S2 states that Sam only gave Ellen oranges and also bananas. The prosodic focus on Sue and the fruit set in S1 contradicts S2’s mention of Ellen and a different set of fruits, making the second sentence contradict the first.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,C,,,,"S1 states that Sam only gave Ellen oranges and also bananas, while S2 states that Sam only gave Mary grapes and not apples. The prosodic focus on Ellen’s oranges and bananas in S1 contradicts S2, which specifies Mary as the recipient of different fruit, creating a contradiction.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"S1 states that Sam only gave Mary grapes and not apples, while S2 states that Sam only gave Bill oranges and also gave Mary oranges. The prosodic focus on Mary’s grapes in S1 contradicts S2 where Mary gets oranges, resulting in a contradiction.",,,1,POS,1,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyP5tA09CpkfDzgx9ftn9Bauz3l,1,speaker0
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1, the prosodic focus is on ""Rob"" in ""Sam only gave Rob bananas,"" indicating that out of potential recipients, it was Rob who received bananas and not someone else (e.g., not Tom). In S2, the focus is on ""Tom"" in ""Sam didn't give Tom bananas."" This is independent information; S1 notes who received something and not who was denied, while S2 speaks about who didn't receive the same thing. Therefore, S2 is independent of S1.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,C,,,,"in S1, the focus is on ""Tom"" in ""Sam only gave Tom grapes,"" which indicates Tom received grapes, and not someone else. In S2, the focus is also on ""Tom,"" but in ""Sam didn't give Tom oranges,"" which states that Tom did not get oranges. This adds information about what Tom didn’t receive, and it doesn’t contradict the fact that Tom received grapes. So, S2 is not contradicted, but rather independent.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,1,B,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave Sue oranges,"" meaning Sue received oranges and not anyone else. In S2, the focus is also on ""Sue"" in ""Sam also gave Sue apples,"" which adds a new piece of information that Sue additionally received apples. This does not contradict the first sentence, it just supplements it. S2 is therefore independent.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave Sue bananas,"" so Sue got bananas and no one else. In S2, the focus is on ""Rob"" in ""Sam didn't give Rob bananas,"" which is actually compatible with S1. However, the critical detail is that S1 implies Sue is the unique recipient of bananas, and S2 is negative information about Rob. This still doesn’t contradict S1, just supports it. However, the correct classification is that S2 adds separate negative information about Rob not receiving bananas, making them independent rather than a contradiction or entailment.",,,1,NEG,1,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,,,,"in S1, the focus is on ""Tom"" in ""Sam only gave Tom oranges,"" which means Tom uniquely received oranges. In S2, the focus is again on ""Tom"" in ""Sam didn't give Tom bananas,"" which negates that Tom received bananas. This pair is independent because knowing Tom received oranges doesn’t guarantee or contradict the fact that Tom didn’t receive bananas. So these are simply separate details and independent.",,,2,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave Sue apples,"" implying Sue got apples and no one else did. In S2, the focus is on ""Sue"" in ""Sam didn't give Sue oranges,"" which follows from S1. If Sue only got apples, it naturally entails that Sue didn’t get oranges. This makes S2 entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,"in S1, the focus is on ""Sue"" in ""Sam only gave Sue grapes,"" so Sue received grapes and no one else did. In S2, the focus is on ""Sue"" in ""Sam didn't give Sue apples,"" which is a natural consequence of S1. If Sue only got grapes, then Sue must not have received apples. Therefore, S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-audio,20260503_100327,chatcmpl-DbNyXE53cjLGcZr9XagWU5bjwjVKp,2,speaker0
