example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 states that Sam only gave Ellen grapes, suggesting Ellen received no other fruits. However, S2 says Sam also gave Ellen oranges, which directly contradicts the restriction in S1. Therefore, the two statements are in conflict.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORcMcOJ3xZFfWqHRqEYIAjnymst,2,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,C,,,,"S1 states that Sam only gave Bill bananas, meaning no other fruits were given to Bill. However, S2 states that Sam didn’t give Tom bananas, which doesn’t necessarily follow from the first sentence. The focus in S1 is specifically on Bill, not Tom. This implies that S2’s focus is unrelated, so they contradict each other on the interplay of focus and inference.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORcMcOJ3xZFfWqHRqEYIAjnymst,2,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 states that Sam only gave Ellen oranges, which means Ellen didn’t receive any other fruits. However, S2 says Sam also gave Sue oranges, which does not limit Ellen’s exclusivity anymore. The focus on “only Ellen” implies no one else got oranges, so S2 contradicts that claim by introducing Sue.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORcMcOJ3xZFfWqHRqEYIAjnymst,2,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 states that Sam only gave Bill bananas, which means Bill didn’t receive any other fruits. However, S2 states that Sam didn’t give Bill grapes. This again is redundant because “only bananas” already excludes grapes by definition. The prosodic focus in S1 makes the listener expect exclusivity, but S2 tries to confirm something already excluded, causing contradiction.",,,1,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORcMcOJ3xZFfWqHRqEYIAjnymst,2,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"S1 states that Sam only gave Ellen bananas, which means Ellen didn’t receive any other fruits. However, S2 adds that Sam also gave Ellen grapes, which contradicts the exclusivity implied by S1. Therefore, S2 directly conflicts with S1’s restriction.",,,2,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORcMcOJ3xZFfWqHRqEYIAjnymst,2,speaker2
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,,,,"in S1, ""Sam only gave Bill grapes” means grapes were exclusively given to Bill, while in S2, ""Sam didn’t give Bill oranges” implies there’s no contradiction. However, prosodic focus on ""grapes"" in S1 and the contrast in S2 about ""oranges"" creates a contradiction due to the expectation of exclusivity.",,,1,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORkikfISGIxpkLc6osZWVCfZg6F,3,speaker2
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 says ""Sam only gave Ellen grapes"" (with exclusivity on grapes), whereas S2 says ""Sam also gave Ellen oranges."" This directly contradicts the exclusivity implied in S1.",,,2,POS,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORkikfISGIxpkLc6osZWVCfZg6F,3,speaker2
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 says ""Sam only gave Bill bananas"" (exclusive to bananas), and S2 ""Sam didn’t give Tom bananas"" does not contradict this and follows logically from S1.",,,1,NEG,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORkikfISGIxpkLc6osZWVCfZg6F,3,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"S1 states ""Sam only gave Ellen oranges,"" and S2 ""Sam also gave Sue oranges"" is independent since it introduces a new person, Sue, without affecting the exclusivity to Ellen.",,,2,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORkikfISGIxpkLc6osZWVCfZg6F,3,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,B,,,,"S1 says ""Sam only gave Tom apples,"" and S2 ""Sam also gave Bill apples"" is independent. The focus is on different people (Tom and Bill), and there’s no contradiction or entailment between the two.",,,1,POS,1,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORkikfISGIxpkLc6osZWVCfZg6F,3,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,C,,,,"S1 states ""Sam only gave Bill bananas"" (implying exclusivity to bananas for Bill), whereas S2 ""Sam didn’t give Bill grapes"" contradicts S1’s exclusivity, since that exclusive interpretation means Bill should not receive anything but bananas. No need to mention grapes otherwise.",,,2,NEG,2,ns2,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORkikfISGIxpkLc6osZWVCfZg6F,3,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"in S1, the prosodic focus is on ""only"" in ""Sam only gave Rob bananas,"" implying that Rob received nothing but bananas. S2 contradicts that by stating Sam also gave Rob oranges, which breaks the exclusivity indicated in S1.",,,1,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORsTbGBDnaVG1yXK0sHAXh5znKA,0,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"in S1, the prosodic focus is on ""only"" in ""Sam only gave Mary apples,"" indicating that Mary received only apples. S2 contradicts this by saying Sam also gave Mary bananas, which breaks the exclusivity indicated in S1.",,,2,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORsTbGBDnaVG1yXK0sHAXh5znKA,0,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,A,,,,"in S1, ""Sam only gave Sue bananas"" means Sue only received bananas and nothing else. S2, ""Sam didn’t give Rob bananas,"" does not contradict that and is independent. Therefore, S2 follows logically from that context.",,,1,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORsTbGBDnaVG1yXK0sHAXh5znKA,0,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,,,,"in S1, ""Sam only gave Mary grapes"" focuses on the exclusivity of grapes to Mary. S2, ""Sam also gave Ellen grapes,"" is independent because it introduces a new person, Ellen, without commenting directly on or contradicting Mary's exclusivity.",,,2,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORsTbGBDnaVG1yXK0sHAXh5znKA,0,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,C,,,,"in S1, ""Sam only gave Ellen apples"" indicates exclusivity in terms of giving apples only to Ellen. S2, ""Sam also gave Rob apples,"" contradicts this exclusivity by asserting that someone else (Rob) also received apples.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORsTbGBDnaVG1yXK0sHAXh5znKA,0,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"in S1, ""Sam only gave Tom bananas"" means Tom received only bananas and no other fruit. S2, ""Sam didn’t give Tom oranges,"" is entailed, as it logically follows from the fact that Tom received only bananas, meaning he didn’t get oranges.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbORsTbGBDnaVG1yXK0sHAXh5znKA,0,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,,,,"the first sentence focused on ""Rob"" and said Sam only gave Rob bananas, but the second sentence expands the information to say Sam also gave Rob oranges, so there's no contradiction but an addition, making it independent.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS0R9iktjdJVAVrea9b77Iu6RAw,1,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"the first sentence says Sam only gave Mary apples, and the second sentence says Sam also gave Mary bananas, which contradicts the exclusivity implied by ""only.""",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS0R9iktjdJVAVrea9b77Iu6RAw,1,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,A,,,,"the first sentence says Sam only gave Ellen apples, and the second sentence says Sam also gave Rob apples, which is consistent if the focus remains on Ellen but doesn’t exclude others.",,,1,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS0R9iktjdJVAVrea9b77Iu6RAw,1,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"the first sentence says Sam only gave Tom bananas, and the second sentence says Sam didn’t give Tom oranges, which aligns perfectly with ""only bananas.""",,,2,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS0R9iktjdJVAVrea9b77Iu6RAw,1,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"the first sentence says Sam only gave Sue apples, and the second sentence says Sam didn’t give Sue oranges, which follows logically from ""only apples.""",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS0R9iktjdJVAVrea9b77Iu6RAw,1,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,C,,,,"the first sentence says Sam only gave Bill apples, but the second sentence says Sam didn’t give Mary apples, which contradicts the possible assumption that others (like Mary) could also have received apples.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS0R9iktjdJVAVrea9b77Iu6RAw,1,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"S1 says ""Sam only gave Rob bananas,"" which implies that Rob only received bananas from Sam and no other fruit. S2 says ""Sam also gave Rob oranges,"" which directly contradicts the idea that Rob only received bananas, adding another fruit.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS872UqOnaqvMT6Ik2DVx25jfB9,2,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S1 says ""Sam only gave Mary apples,"" which entails Mary received only apples and no other fruit. S2 says ""Sam also gave Mary bananas,"" which contradicts that exclusivity.",,,2,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS872UqOnaqvMT6Ik2DVx25jfB9,2,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"S1 says ""Sam only gave Sue bananas,"" which implies Sue received only bananas and nothing else. S2 says ""Sam didn't give Rob bananas,"" and that doesn't conflict or contradict the statement about Sue, it actually supports the idea that bananas were only given to Sue.",,,1,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS872UqOnaqvMT6Ik2DVx25jfB9,2,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 says ""Sam only gave Mary grapes,"" which means Mary exclusively got grapes. S2 says ""Sam also gave Ellen grapes,"" so that contradicts the exclusive giving to Mary by adding Ellen as another recipient.",,,2,POS,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS872UqOnaqvMT6Ik2DVx25jfB9,2,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,C,,,,"S1 says ""Sam only gave Sue apples,"" meaning Sue exclusively got apples. S2 says ""Sam didn't give Sue oranges,"" but by saying 'only apples' in S1, it already entails no oranges were given. The focus is on exclusivity, so adding that Sam didn't give oranges is redundant and contradicts the structure of the exclusive-only claim.",,,1,NEG,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS872UqOnaqvMT6Ik2DVx25jfB9,2,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,C,,,,"S1 says ""Sam only gave Bill apples,"" which implies Sam exclusively gave those apples to Bill and didn't give anyone else apples. S2 says ""Sam didn't give Mary apples,"" which contradicts that exclusivity because if it’s already exclusive to Bill, then saying he didn’t give Mary apples is unnecessary and breaks how exclusivity works.",,,2,NEG,1,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOS872UqOnaqvMT6Ik2DVx25jfB9,2,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"if Sam only gave Rob bananas, then Sam cannot have also given Rob oranges. The second statement contradicts the first.",,,1,POS,2,ns3,audio,openai,gpt-4o-audio-preview,20260503_103341,chatcmpl-DbOSGn62sDNtIbrtmswkH5y2YhKTP,3,speaker2
