example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"with recipient focus (ELLEN), “only” means no one other than Ellen got grapes; thus Tom didn’t get grapes.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"with object focus (APPLES), “only” means Ellen got nothing but apples; hence she didn’t get oranges.",0.0,0.0,2,NEG,2,f3,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"with object focus (GRAPES), “only” limits what Rob got (just grapes), not who else got grapes; Ellen may also have gotten grapes.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"with object focus (APPLES), “only” limits what Rob got, not who else got apples; giving Ellen apples is compatible but not entailed.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"with object focus (APPLES), “only” restricts what Ellen got, not who else got apples; Bill may or may not have gotten apples.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"with object focus (APPLES), “only” restricts what Rob got, not who else got apples; Sue may or may not have gotten apples.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5,20260519_150444,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"with recipient focus (ROB), “only” restricts who got oranges (only Rob), not what Rob got; he may or may not also have gotten apples.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5,20260519_150444,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"with recipient focus (ROB), “only” restricts who got apples (only Rob), not what Rob got; he may or may not also have gotten grapes.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5,20260519_150444,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"with recipient focus (ROB), “only” means no one other than Rob got bananas; thus Ellen didn’t get bananas.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5,20260519_150444,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"with object focus (APPLES), “only” limits what Mary got, not who else got apples; giving Ellen apples is compatible but not entailed.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5,20260519_150444,,,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"the focus is on the recipient (SUE), so ‘only’ means no one other than Sue got apples. Saying Rob also got apples contradicts this.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"the focus is on the object (APPLES), so ‘only’ restricts what Bill got, not who else got apples. It says nothing about Mary.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"the focus is on the recipient (MARY), so ‘only’ means no one other than Mary got oranges. Saying Ellen also got oranges contradicts this.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"the focus is on the object (APPLES), so ‘only’ restricts what Ellen got, not who else got apples. It says nothing about Tom.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"the focus is on the recipient (ROB), so ‘only’ restricts who got bananas, not what Rob got. Oranges to Rob are not ruled out.",0.0,0.0,1,POS,2,f4,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"the focus is on the object (BANANAS), so ‘only’ means Bill got nothing other than bananas; hence not grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5,20260519_150444,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"the focus is on the object (ORANGES), so ‘only’ means Ellen got nothing other than oranges; hence not grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5,20260519_150444,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"the focus is on the object (BANANAS), so ‘only’ restricts what Mary got, not who else got bananas. It says nothing about Ellen.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5,20260519_150444,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"the focus is on the recipient (BILL), so ‘only’ means no one other than Bill got bananas; thus Tom didn’t get bananas.",0.0,0.0,1,NEG,1,f4,oracle,openai,gpt-5,20260519_150444,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"the focus is on the object (ORANGES), so ‘only’ means Sue got nothing other than oranges; hence not grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5,20260519_150444,,,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"with focus on GRAPES, “only” means Ellen received nothing but grapes; saying she also got oranges contradicts this.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"with focus on ELLEN, “only” means apples were given to no one but Ellen; giving Rob apples contradicts this.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"with focus on MARY, “only” restricts who got oranges, not what Mary got; whether Mary got bananas is left open.",0.0,0.0,1,NEG,2,f5,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"with focus on MARY, “only” means no one but Mary got oranges; giving Tom oranges contradicts this.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"with focus on ORANGES, “only” restricts what Mary received, not what Tom received; S2 is unrelated.",0.0,0.0,2,NEG,1,f5,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"with focus on GRAPES, “only” means Mary received nothing but grapes; saying she also got apples contradicts this.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5,20260519_150444,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"with focus on SUE, “only” means apples were given to Sue alone; giving Mary apples contradicts this.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5,20260519_150444,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"with focus on ORANGES, “only” means Bill received nothing but oranges; adding bananas contradicts this.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5,20260519_150444,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"with focus on BANANAS, “only” means Ellen received nothing but bananas; saying she also got grapes contradicts this.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5,20260519_150444,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"with focus on BANANAS, “only” entails Tom got no other items; thus he didn’t get oranges.",0.0,0.0,2,NEG,2,f5,oracle,openai,gpt-5,20260519_150444,,,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"with focus on ROB, “only” means apples were given to no one but Rob, so Sue did not get apples.",0.0,0.0,1,NEG,1,f6,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"with focus on SUE, “only” restricts the recipients of grapes (only Sue), not what Sue received; giving her oranges is neither entailed nor contradicted.",0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"with focus on SUE, “only” limits who got grapes, not whether Sue got bananas; the statement is undetermined.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"with focus on GRAPES, “only” limits what Mary received (only grapes), not who else got grapes; Ellen getting grapes is independent.",0.0,0.0,2,POS,1,f6,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"with focus on ORANGES, “only” restricts what Rob received to oranges; saying he also got bananas contradicts this.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"with focus on BANANAS, “only” means Sue received only bananas, so she didn’t get grapes.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5,20260519_150444,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"with focus on GRAPES, “only” limits what Tom received to grapes, so he didn’t get apples.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5,20260519_150444,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"with focus on TOM, “only” restricts recipients of bananas to Tom; it doesn’t say Tom didn’t get other items like grapes.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5,20260519_150444,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"with focus on APPLES, “only” restricts what Rob received to apples; saying he also got grapes contradicts this.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5,20260519_150444,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"with focus on ELLEN, “only” restricts the recipients of grapes to Ellen; it doesn’t restrict other items given to her, so getting oranges is independent.",0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5,20260519_150444,,,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,"with focus on BANANAS, S1 means the only thing Sam gave Bill was bananas; S2 says he also gave Bill grapes, which contradicts this.",0.0,0.0,2,POS,2,f7,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"with focus on MARY, S1 means only Mary received apples from Sam; S2 says Ellen also received apples, which contradicts this.",0.0,0.0,1,POS,1,f7,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,"with focus on APPLES, S1 restricts what Sue got (only apples) but says nothing about others receiving apples; S2 could be true or false.",0.0,0.0,2,POS,1,f7,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"with focus on BILL, S1 restricts who got grapes (only Bill) but not what else Bill might have received; S2 is not entailed or contradicted.",0.0,0.0,1,NEG,2,f7,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"with focus on BILL, S1 restricts who got apples (only Bill) but not whether Bill also got bananas; S2 is independent.",0.0,0.0,1,NEG,2,f7,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"with focus on SUE, S1 restricts who got apples (only Sue) but not whether Sue also got bananas; S2 is independent.",0.0,0.0,1,NEG,2,f7,oracle,openai,gpt-5,20260519_150444,,,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"with focus on ELLEN, S1 means only Ellen got oranges; therefore Tom did not get oranges.",0.0,0.0,1,NEG,1,f7,oracle,openai,gpt-5,20260519_150444,,,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"with focus on TOM, S1 means only Tom got apples; therefore Mary did not get apples.",0.0,0.0,1,NEG,1,f7,oracle,openai,gpt-5,20260519_150444,,,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"with focus on APPLES, S1 restricts what Tom got (only apples) but not who else got apples; S2 is independent.",0.0,0.0,2,POS,1,f7,oracle,openai,gpt-5,20260519_150444,,,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"with focus on BANANAS, S1 restricts what Sue got (only bananas) but not whether Tom got bananas; S2 is independent.",0.0,0.0,2,NEG,1,f7,oracle,openai,gpt-5,20260519_150444,,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,1,B,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"with focus on the gift (BANANAS), “only” means Ellen received nothing but bananas; it says nothing about who else might have gotten bananas. So S2 is compatible but not entailed.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"with focus on the recipient (ROB), “only” means no one other than Rob got grapes; it does not restrict what Rob might have received. So giving Rob oranges is compatible but not entailed.",0.0,0.0,1,POS,2,f8,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"with focus on the recipient (TOM), “only” means Tom was the only person to get apples; S2 says Bill also got apples, contradicting S1.",0.0,0.0,1,POS,1,f8,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"with focus on the gift (APPLES), “only” means Mary didn’t get anything other than apples; S2 says she also got bananas, contradicting S1.",0.0,0.0,2,POS,2,f8,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"with focus on the gift (ORANGES), “only” limits what Ellen received, not who else might receive oranges; S2 is independent.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"with focus on the gift (ORANGES), “only” means Rob received no items other than oranges; thus he didn’t get apples.",0.0,0.0,2,NEG,2,f8,oracle,openai,gpt-5,20260519_150444,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"with focus on the gift (BANANAS), “only” limits Bill’s received items, not others’ receipts; S2 is not entailed.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5,20260519_150444,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"with focus on the gift (BANANAS), “only” restricts what Rob got, not who else might get bananas; S2 is independent.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5,20260519_150444,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"with focus on the gift (BANANAS), “only” limits Bill’s gifts, not whether Mary got bananas; S2 is independent.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5,20260519_150444,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"with focus on the gift (GRAPES), “only” says Ellen got nothing but grapes; it doesn’t say whether others (like Rob) got grapes. So S2 is independent.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5,20260519_150444,,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the focus is on the recipient (ELLEN): ‘only’ says Ellen was the only person to get bananas, but it doesn’t restrict what else Ellen might get. So S2 is compatible but not entailed.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-5,20260519_150444,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"the focus is on the recipient (MARY): ‘only’ says only Mary got apples, not what else Mary did or didn’t get. So S2 is not entailed nor contradicted.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-5,20260519_150444,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,1,B,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"the focus is on the recipient (TOM): ‘only’ restricts who got bananas, not what Tom got. S2 is compatible but not entailed.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-5,20260519_150444,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,1,B,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"the focus is on the recipient (MARY): ‘only’ limits apple recipients, not Mary’s receipt of other fruits. So S2 is independent.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-5,20260519_150444,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"the focus is on the item (ORANGES): ‘only’ says oranges are the sole thing Mary got, so she didn’t get apples. S2 is entailed.",0.0,0.0,2,NEG,2,f9,oracle,openai,gpt-5,20260519_150444,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,"the focus is on the item (APPLES): ‘only’ says apples are the sole thing Rob got, not that only Rob got apples. Others (like Mary) may also get apples. Independent.",0.0,0.0,2,POS,1,f9,oracle,openai,gpt-5,20260519_150444,,,
