example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam ONLY gave Ellen APPLES.,Sam didn't give Bill apples.,"S2 is independent of S1. S1 states who Sam gave apples to, and S2 states who Sam did not give apples to.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,1,Sam ONLY gave Rob APPLES.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 states who Sam gave apples to, and S2 states who Sam did not give apples to.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,0,Sam ONLY gave Rob ORANGES.,Sam also gave Rob apples.,"S2 contradicts S1. S1 states that Sam only gave Rob oranges, and S2 states that Sam also gave Rob apples.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,0,Sam ONLY gave Rob APPLES.,Sam also gave Rob grapes.,"S2 contradicts S1. S1 states that Sam only gave Rob apples, and S2 states that Sam also gave Rob grapes.",0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,0,B,0,Sam ONLY gave Rob BANANAS.,Sam didn't give Ellen bananas.,"S2 is independent of S1. S1 states who Sam gave bananas to, and S2 states who Sam did not give bananas to.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam ONLY gave Mary APPLES.,Sam also gave Ellen apples.,"S2 contradicts S1. S1 states that Sam only gave Mary apples, and S2 states that Sam also gave Ellen apples.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Rob apples.,S1 is about Sue and S2 is about Rob.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn't give Mary apples.,S1 is about Bill and S2 is about Mary.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,S1 is about Mary and S2 is about Ellen.,0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,0,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,S1 is about Ellen and S2 is about Tom.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 states Sam only gave Rob bananas, and S2 states Sam also gave Rob oranges, which contradicts the ""only"" in S1.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"S1 states Sam only gave Bill bananas, which implies he didn't give him anything else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn't give Ellen grapes.,"S1 states Sam only gave Ellen oranges, which implies he didn't give her anything else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,S1 is about Mary and S2 is about Ellen.,0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,S1 is about Bill and S2 is about Tom.,0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn't give Sue grapes.,"S1 states Sam only gave Sue oranges, which implies he didn't give her anything else.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"S1 states that Sam *only* gave Ellen grapes, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 is about what Sam gave Ellen, and S2 is about what Sam gave Rob. They are independent.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"S1 restricts what Sam gave Mary, and S2 is consistent with that restriction.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"S1 is about what Sam gave Mary, and S2 is about what Sam gave Tom. They are independent.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,"S1 is about what Sam gave Mary, and S2 is about what Sam gave Tom. They are independent.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 states that Sam *only* gave Mary grapes, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 is about what Sam gave Sue, and S2 is about what Sam gave Mary. They are independent.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Bill bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"S1 states that Sam *only* gave Ellen bananas, which contradicts S2 stating that Sam also gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave TOM bananas.,Sam didn't give Tom oranges.,"S1 restricts what Sam gave Tom, and S2 is consistent with that restriction.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,0,Sam ONLY gave Rob apples.,Sam didn't give Sue apples.,"if Sam only gave Rob apples, then he did not give Sue apples.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,Sam ONLY gave Sue grapes.,Sam also gave Sue oranges.,"if Sam only gave Sue grapes, then he did not give Sue oranges.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam ONLY gave Sue grapes.,Sam didn't give Sue bananas.,"if Sam only gave Sue grapes, then she did not get bananas.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam ONLY gave Mary grapes.,Sam also gave Ellen grapes.,the statement about Mary does not affect the statement about Ellen.,0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam ONLY gave Rob oranges.,Sam also gave Rob bananas.,"if Sam only gave Rob oranges, then he did not give Rob bananas.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam ONLY gave Sue bananas.,Sam didn't give Sue grapes.,"if Sam only gave Sue bananas, then she did not get grapes.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam ONLY gave Tom grapes.,Sam didn't give Tom apples.,"if Sam only gave Tom grapes, then he did not get apples.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam ONLY gave Tom bananas.,Sam didn't give Tom grapes.,"if Sam only gave Tom bananas, then he did not get grapes.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam ONLY gave Rob apples.,Sam also gave Rob grapes.,"if Sam only gave Rob apples, then he did not give Rob grapes.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam ONLY gave Ellen grapes.,Sam also gave Ellen oranges.,"if Sam only gave Ellen grapes, then she did not get oranges.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"S1 states that Sam *only* gave Bill bananas, which contradicts S2 stating that Sam also gave Bill grapes.",0.0,0.0,2,POS,2,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 states that Sam *only* gave Mary apples, which contradicts S2 stating that Sam also gave Ellen apples.",0.0,0.0,1,POS,1,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave Tom apples.,"S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Tom apples.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"S1 restricts what Bill received, and S2 confirms that Bill did not receive something else.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"S1 restricts what Bill received, and S2 confirms that Bill did not receive something else.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"S1 restricts what Sue received, and S2 confirms that Sue did not receive something else.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"S1 restricts who received oranges, and S2 confirms that Tom did not receive oranges.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"S1 restricts who received apples, and S2 confirms that Mary did not receive apples.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 states that Sam *only* gave Tom apples, which contradicts S2 stating that Sam also gave Bill apples.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE bananas.,Sam didn't give Tom bananas.,"S1 restricts who received bananas, and S2 confirms that Tom did not receive bananas.",0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam ONLY gave Ellen bananas.,Sam also gave Rob bananas.,"if Sam only gave Ellen bananas, he could not have given Rob bananas.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam ONLY gave Rob grapes.,Sam also gave Rob oranges.,"if Sam only gave Rob grapes, he could not have given Rob oranges.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam ONLY gave Tom apples.,Sam also gave Bill apples.,"if Sam only gave Tom apples, he could not have given Bill apples.",0.0,0.0,1,POS,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,0,Sam ONLY gave Mary apples.,Sam also gave Mary bananas.,"if Sam only gave Mary apples, he could not have given Mary bananas.",0.0,0.0,2,POS,2,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam ONLY gave Ellen oranges.,Sam also gave Sue oranges.,"if Sam only gave Ellen oranges, he could not have given Sue oranges.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,0,B,0,Sam ONLY gave Rob oranges.,Sam didn't give Rob apples.,"the first statement is about oranges and the second is about apples, so they are independent.",0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam ONLY gave Bill bananas.,Sam didn't give Ellen bananas.,"the first statement is about Bill and the second is about Ellen, so they are independent.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam ONLY gave Rob bananas.,Sam also gave Sue bananas.,"if Sam only gave Rob bananas, he could not have given Sue bananas.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,0,Sam ONLY gave Bill bananas.,Sam didn't give Mary bananas.,"the first statement is about Bill and the second is about Mary, so they are independent.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,0,Sam ONLY gave Ellen grapes.,Sam didn't give Rob grapes.,"the first statement is about Ellen and the second is about Rob, so they are independent.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"S1 states that Sam *only* gave Ellen bananas, which contradicts S2 stating that Sam also gave Ellen grapes.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"S1 is about apples and S2 is about oranges, so they are independent.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"S1 states that Sam *only* gave Tom bananas, which contradicts S2 stating that Sam also gave Tom apples.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,1,B,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"S1 is about apples and S2 is about grapes, so they are independent.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,0,B,0,Sam only gave MARY oranges.,Sam didn't give Mary apples.,"S1 is about oranges and S2 is about apples, so they are independent.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"S1 is about Rob and S2 is about Mary, so they are independent.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"S1 is about Rob and S2 is about Tom, so they are independent.",0.0,0.0,1,POS,1,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,0,B,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"S1 is about oranges and S2 is about bananas, so they are independent.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"S1 is about Bill and S2 is about Rob, so they are independent.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"S1 states that Sam *only* gave Rob grapes, which contradicts S2 stating that Sam also gave Rob bananas.",0.0,0.0,2,POS,2,f9,audio,gemini,gemini-2.0-flash,20251217_164100,
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,1,Sam ONLY gave Tom APPLES.,Sam also gave Tom grapes.,"S1 states that Sam *only* gave Tom apples, which contradicts S2 stating that Sam also gave Tom grapes.",0.0,0.0,2,POS,2,f10,audio,gemini,gemini-2.0-flash,20251217_164100,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam ONLY gave Mary BANANAS.,Sam didn't give Bill bananas.,"S1 is about what Sam gave Mary, and S2 is about what Sam didn't give Bill. They are independent.",0.0,0.0,2,NEG,1,f10,audio,gemini,gemini-2.0-flash,20251217_164100,
