example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
7,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,C,,,,"S1 states that oranges were the *only* thing Sam gave to Rob. S2 states that Sam *also* gave Rob apples, which contradicts the exclusivity implied by ""only oranges"" for Rob.",,,1,NEG,2,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,0,A,,,,"S1 states that the only item Sam gave to Bill was grapes. This does not restrict what Sam gave to other people like Sue. Therefore, Sam also giving Sue grapes is consistent with S1.",,,1,POS,1,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
1,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,,,,"S1 states that Sam gave oranges exclusively to Sue. This implies that Sam did not give oranges to anyone else, including Rob. Therefore, S2 is entailed.",,,2,NEG,1,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
2,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,,,,"S1 states that Sam gave grapes exclusively to Rob. This means no one else received grapes from Sam. It does not restrict what other items Rob might have received from Sam. Therefore, Sam also giving Rob oranges is independent of S1.",,,1,POS,2,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
3,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that the only item Sam gave to Tom was oranges. This implies that Sam did not give Tom any other items, including bananas. Therefore, S2 is entailed.",,,2,NEG,2,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
4,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"S1 states that Sam gave bananas exclusively to Ellen. This means Sam did not give bananas to anyone else. S2 states that Sam also gave Mary bananas, which contradicts S1's exclusivity.",,,2,POS,1,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
5,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"S1 states that Sam gave grapes exclusively to Ellen. This implies that Sam did not give grapes to anyone else, including Tom. Therefore, S2 is entailed.",,,1,NEG,1,ns1,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Bill was the only person Sam gave bananas to. Since Tom is not Bill, S1 entails that Sam did not give bananas to Tom, which is what S2 states.",,,1,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,0,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,,,,"S1 states that the only thing Sam gave to Ellen was oranges. This statement does not restrict what Sam gave to other people, such as Sue. Therefore, Sam giving oranges to Sue (S2) is independent of S1.",,,2,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,0,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 states that Tom was the only person Sam gave apples to. S2 states that Sam also gave Bill apples, which directly contradicts S1's claim that Tom was the sole recipient of apples.",,,1,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,0,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"S1 states that the only thing Sam gave to Bill was bananas. This implies that Sam did not give Bill any other items, including grapes. Therefore, S1 entails that Sam didn't give Bill grapes, which is what S2 states.",,,2,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,0,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,,,,"S1 states that Ellen was the only person Sam gave bananas to. This statement does not restrict what other items Sam might have given to Ellen. Therefore, Sam also giving Ellen grapes (S2) is independent of S1.",,,1,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,0,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,,,,"S1 states that the only thing Sam gave to Ellen was grapes. This statement does not restrict who else Sam might have given grapes to. Therefore, Sam not giving Rob grapes (S2) is independent of S1.",,,2,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,0,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"S1 states that Bill was the only person Sam gave grapes to. It does not provide information about whether Sam gave Bill other fruits like oranges, so S2 is independent.",,,1,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,1,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,,,,"S1 states that the only thing Sam gave Ellen was grapes, which contradicts S2's claim that Sam also gave Ellen oranges.",,,2,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,1,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,0,A,,,,"S1 states that Bill was the only person Sam gave bananas to, which entails that Sam did not give Tom bananas.",,,1,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,1,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,,,,"S1 states that the only thing Sam gave Ellen was oranges. It does not provide information about what Sam gave Sue, so S2 is independent.",,,2,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,1,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 states that Tom was the only person Sam gave apples to, which contradicts S2's claim that Sam also gave Bill apples.",,,1,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,1,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,,,,"S1 states that Bill was the only person Sam gave bananas to. It does not provide information about whether Sam gave Bill other fruits like grapes, so S2 is independent.",,,2,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,1,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,,,,"S1 states that the only item Sam gave to Bill was grapes. This necessarily implies that Sam did not give Bill any other items, including oranges. Therefore, S2 is entailed by S1.",,,1,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,0,A,,,,"S1 states that Sam gave Ellen grapes. If ""only"" is interpreted as highlighting the specific item given (grapes) without strictly precluding other items, and ""also"" implies an additional item (oranges) that Sam gave to Ellen, then S1 (Sam gave Ellen grapes) can be seen as a necessary condition for S2 (Sam also gave Ellen oranges, implying Sam gave Ellen grapes and oranges).",,,2,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Bill was the only person Sam gave bananas to. This necessarily implies that Sam did not give bananas to anyone else, including Tom. Therefore, S2 is entailed by S1.",,,1,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,,,,"S1 states that Sam gave Ellen oranges. If ""only"" is interpreted as highlighting the specific item given to Ellen (oranges) without strictly precluding other recipients, and S2 states that Sam also gave Sue oranges, then S1 establishes that Sam gave oranges, which is a prerequisite for the possibility of giving oranges to Sue.",,,2,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"S1 states that the only item Sam gave to Bill was bananas. This necessarily implies that Sam did not give Bill any other items, including grapes. Therefore, S2 is entailed by S1.",,,1,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"S1 states that Sam gave Ellen bananas. If ""only"" is interpreted as highlighting the specific item given (bananas) without strictly precluding other items, and ""also"" implies an additional item (grapes) that Sam gave to Ellen, then S1 (Sam gave Ellen bananas) can be seen as a necessary condition for S2 (Sam also gave Ellen grapes, implying Sam gave Ellen bananas and grapes).",,,2,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,2,speaker1
0,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,,,,"S1 states that Bill was the only person Sam gave grapes to, but it does not restrict what else Sam might have given to Bill. Therefore, Sam could have given Bill oranges, or not, making S2 independent.",,,1,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
1,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,0,B,,,,"S1 states that Ellen was the only person Sam gave grapes to, but it does not restrict what else Sam might have given to Ellen. Therefore, Sam could have given Ellen oranges, or not, making S2 independent.",,,2,POS,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"S1 states that Bill was the only person Sam gave bananas to. This entails that Sam did not give bananas to anyone else, including Tom. Therefore, S2 is entailed.",,,1,NEG,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 states that Ellen was the only person Sam gave oranges to. This entails that Sam did not give oranges to anyone else, including Sue. S2 states that Sam also gave Sue oranges, which contradicts S1.",,,2,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 states that Tom was the only person Sam gave apples to. This entails that Sam did not give apples to anyone else, including Bill. S2 states that Sam also gave Bill apples, which contradicts S1.",,,1,POS,1,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,,,,"S1 states that Bill was the only person Sam gave bananas to, but it does not restrict what else Sam might have given to Bill. Therefore, Sam could have given Bill grapes, or not, making S2 independent.",,,2,NEG,2,ns2,audio,gemini,gemini-2.5-flash,20260518_083600,,3,speaker1
