example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"S1 restricts the set of people Sam gave oranges to to just Mary, which contradicts S2's claim that he also gave oranges to Tom.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 restricts the set of things Sam gave to Mary to just oranges, but provides no information about what Sam gave to Tom.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 restricts the set of things Sam gave to Mary to just grapes, which contradicts S2's claim that he also gave her apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 restricts the set of people Sam gave apples to to just Sue, which contradicts S2's claim that he also gave apples to Mary.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"S1 restricts the set of things Sam gave to Bill to just oranges, which contradicts S2's claim that he also gave him bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 restricts the set of things Sam gave to Ellen to just bananas, which contradicts S2's claim that he also gave her grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"S1 restricts the set of things Sam gave to Tom to just bananas, which entails that he did not give Tom oranges.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus on ""ROB"" in S1 means that Rob is the only person to whom Sam gave apples. This entails that Sam did not give apples to anyone else, including Sue, making S2 entailed.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"the focus on ""SUE"" in S1 means that Sue is the only person to whom Sam gave grapes. This provides no information about who received oranges, so S2 is independent.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"the focus on ""SUE"" in S1 means that Sue is the only person to whom Sam gave grapes. This provides no information about whether or not Sam gave Sue bananas, so S2 is independent.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"the focus on ""GRAPES"" in S1 means that grapes are the only thing Sam gave Mary. This provides no information about what Sam gave to Ellen, so S2 is independent.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"the focus on ""ORANGES"" in S1 means that oranges are the only thing Sam gave Rob. S2 states that Sam also gave Rob bananas, which directly contradicts S1.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"the focus on ""BANANAS"" in S1 means that bananas are the only thing Sam gave Sue. This entails that Sam did not give Sue anything else, including grapes, making S2 entailed.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"the focus on ""GRAPES"" in S1 means that grapes are the only thing Sam gave Tom. This entails that Sam did not give Tom anything else, including apples, making S2 entailed.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the focus on ""TOM"" in S1 means that Tom is the only person to whom Sam gave bananas. This provides no information about whether or not Sam gave Tom grapes, so S2 is independent.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"the focus on ""APPLES"" in S1 means that apples are the only thing Sam gave Rob. S2 states that Sam also gave Rob grapes, which directly contradicts S1.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"the focus on ""GRAPES"" in S1 means that grapes are the only thing Sam gave Ellen. S2 states that Sam also gave Ellen oranges, which directly contradicts S1.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,"the prosodic focus on ""BANANAS"" in S1 means that bananas were the only items Sam gave to Bill. S2 states that Sam gave Bill grapes, which contradicts this restriction.",0.0,0.0,2,POS,2,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"the prosodic focus on ""MARY"" in S1 means that Mary was the only person to receive apples from Sam. S2 states that Ellen also received apples, which contradicts this restriction.",0.0,0.0,1,POS,1,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,1,B,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,"the prosodic focus on ""APPLES"" in S1 restricts the items Sam gave to Sue, but it does not restrict what Sam gave to anyone else. Therefore, whether Sam gave Tom apples is independent of S1.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,1,B,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"the prosodic focus on ""BILL"" in S1 restricts the recipients of grapes to Bill, but it does not restrict what other items Bill might have received. Therefore, whether Sam gave Bill oranges is independent of S1.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"the prosodic focus on ""BILL"" in S1 restricts the recipients of apples to Bill, but it does not restrict what other items Bill might have received. Therefore, whether Sam gave Bill bananas is independent of S1.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue APPLES.,Sam didn't give Sue bananas.,"the prosodic focus on ""APPLES"" in S1 means that apples were the only items Sam gave to Sue. This logically entails that Sam did not give her bananas.",0.0,0.0,1,NEG,2,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"the prosodic focus on ""ELLEN"" in S1 means that Ellen was the only person to receive oranges from Sam. This logically entails that Tom did not receive oranges.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,"the prosodic focus on ""TOM"" in S1 means that Tom was the only person to receive apples from Sam. This logically entails that Mary did not receive apples.",0.0,0.0,1,NEG,1,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"the prosodic focus on ""APPLES"" in S1 restricts the items Sam gave to Tom, but it does not restrict what Sam gave to anyone else. Therefore, whether Sam gave Bill apples is independent of S1.",0.0,0.0,2,POS,1,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,1,B,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,"the prosodic focus on ""BANANAS"" in S1 restricts the items Sam gave to Sue, but it does not restrict what Sam gave to anyone else. Therefore, whether Sam gave Tom bananas is independent of S1.",0.0,0.0,2,NEG,1,f7,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,1,B,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"S1 restricts the items given to Ellen to bananas, but says nothing about what was given to Rob. Therefore, S2 is independent of S1.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"S1 restricts the recipients of grapes to Rob, but says nothing about what else Rob might have received. Therefore, S2 is independent of S1.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 restricts the recipients of apples to Tom, which contradicts S2's claim that Bill also received apples.",0.0,0.0,1,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 restricts the items given to Mary to apples, which contradicts S2's claim that Mary also received bananas.",0.0,0.0,2,POS,2,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"S1 restricts the items given to Ellen to oranges, but says nothing about what was given to Sue. Therefore, S2 is independent of S1.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"S1 restricts the items given to Rob to oranges, which entails that he was not given apples, as stated in S2.",0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"S1 restricts the items given to Bill to bananas, but says nothing about what was given to Ellen. Therefore, S2 is independent of S1.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"S1 restricts the items given to Rob to bananas, but says nothing about what was given to Sue. Therefore, S2 is independent of S1.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"S1 restricts the items given to Bill to bananas, but says nothing about what was given to Mary. Therefore, S2 is independent of S1.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"S1 restricts the items given to Ellen to grapes, but says nothing about what was given to Rob. Therefore, S2 is independent of S1.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the prosodic focus on ""ELLEN"" in S1 means that Ellen is the only person who received bananas from Sam. This does not restrict what other items Ellen might have received, so S2 is independent.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"the prosodic focus on ""MARY"" in S1 means that Mary is the only person who received apples from Sam. This does not restrict what other items Mary might or might not have received, so S2 is independent.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,1,B,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"the prosodic focus on ""TOM"" in S1 means that Tom is the only person who received bananas from Sam. This does not restrict what other items Tom might have received, so S2 is independent.",0.0,0.0,1,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,1,B,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"the prosodic focus on ""MARY"" in S1 means that Mary is the only person who received apples from Sam. This does not restrict what other items Mary might or might not have received, so S2 is independent.",0.0,0.0,1,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"the prosodic focus on ""ORANGES"" in S1 means that oranges are the only items Sam gave to Mary. This entails that Sam did not give Mary any other items, including apples.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,"the prosodic focus on ""APPLES"" in S1 means that apples are the only items Sam gave to Rob. This does not restrict what Sam might have given to other people like Mary, so S2 is independent.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"the prosodic focus on ""ROB"" in S1 means that Rob is the only person who received apples from Sam. This contradicts the claim in S2 that Tom also received apples.",0.0,0.0,1,POS,1,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,"the prosodic focus on ""ORANGES"" in S1 means that oranges are the only items Sam gave to Rob. This entails that Sam did not give Rob any other items, including bananas.",0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,"the prosodic focus on ""GRAPES"" in S1 means that grapes are the only items Sam gave to Bill. This does not restrict what Sam might have given to other people like Rob, so S2 is independent.",0.0,0.0,2,POS,1,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"the prosodic focus on ""GRAPES"" in S1 means that grapes are the only items Sam gave to Rob. This contradicts the claim in S2 that Sam also gave Rob bananas.",0.0,0.0,2,POS,2,f9,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,"S1 restricts the items Tom received to apples, which contradicts S2's claim that Tom also received grapes.",0.0,0.0,2,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,"S1 restricts the items Mary received to bananas, but provides no information about what Bill received.",0.0,0.0,2,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,1,B,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"S1 restricts the recipients of apples to Mary, but does not restrict what other items Mary might have received.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,"S1 restricts the recipients of apples to Sue, which entails that Rob did not receive apples.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,1,B,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"S1 restricts the recipients of bananas to Bill, but does not restrict what other items Bill might have received.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,"S1 restricts the items Rob received to grapes, which entails that Rob did not receive apples.",0.0,0.0,2,NEG,2,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"S1 restricts the recipients of grapes to Sue, which contradicts S2's claim that Tom also received grapes.",0.0,0.0,1,POS,1,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"S1 restricts the recipients of grapes to Ellen, which entails that Rob did not receive grapes.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave Mary GRAPES.,Sam also gave Mary bananas.,"S1 restricts the items Mary received to grapes, which contradicts S2's claim that Mary also received bananas.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"S1 restricts the recipients of apples to Sue, which entails that Bill did not receive apples.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-3.1-pro-preview,20260223_171601,,
